[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
30-08 12:08:00|2402M    0     0   713M| 156B  300B| 27 1.2  72   0   0   0|0.47 0.34 0.47
30-08 12:08:01|2402M    0     0   713M|   0     0 | 17 0.2  83   0   0   0|0.47 0.34 0.47
30-08 12:08:02|2419M    0     0   695M| 104B  200B| 25 0.4  74   0   0   0|0.47 0.34 0.47
30-08 12:08:03|2418M    0     0   696M| 104B  200B| 28 0.3  71   0   0   0|0.47 0.34 0.47
30-08 12:08:04|2418M    0     0   696M|52.0B  100B| 29 0.4  71   0   0   0|0.59 0.37 0.48
30-08 12:08:05|2401M    0     0   714M|43.6k 43.5k| 28 1.0  71   0   0   0|0.59 0.37 0.48
30-08 12:08:06|2355M    0     0   759M|75.0k 74.9k| 27 2.1  71   0   0   0|0.59 0.37 0.48
30-08 12:08:07|2295M    0     0   819M|97.7k  111k| 26 2.4  71   0   0   0|0.59 0.37 0.48
30-08 12:08:08|2391M    0     0   723M| 334B 1032B| 27 1.7  71   0   0   0|0.59 0.37 0.48
30-08 12:08:09|2402M    0     0   712M| 104B  200B| 20 0.9  79   0   0   0|0.62 0.38 0.48
30-08 12:08:10|2406M    0     0   709M| 208B  400B| 21 0.6  79   0   0   0|0.62 0.38 0.48
30-08 12:08:11|2406M    0     0   709M|43.2k 46.5k| 21 0.6  79   0   0   0|0.62 0.38 0.48
30-08 12:08:12|2392M    0     0   722M|3937B  924B| 28 1.1  71   0   0   0|0.62 0.38 0.48
30-08 12:08:13|2383M    0     0   732M|46.5k 46.4k| 27 1.4  71   0   0   0|0.62 0.38 0.48
30-08 12:08:14|2369M    0     0   745M|31.2k 31.2k| 27 1.3  71   0   0   0|0.73 0.41 0.49
30-08 12:08:15|2406M    0     0   709M|52.0B  100B| 28 1.4  71   0   0   0|0.73 0.41 0.49
30-08 12:08:16|2355M    0     0   759M|63.1k 63.1k| 25 1.8  73   0   0   0|0.73 0.41 0.49
30-08 12:08:17|2403M    0     0   712M| 416B 9498B| 28 1.0  71   0   0   0|0.73 0.41 0.49
30-08 12:08:18|2392M    0     0   723M|35.2k 35.1k| 28 1.3  71   0   0   0|0.73 0.41 0.49
30-08 12:08:19|2319M    0     0   795M|95.7k 95.7k| 26 2.4  72   0   0   0|0.84 0.43 0.50
30-08 12:08:20|2391M    0     0   724M|52.0B  100B| 27 1.6  72   0   0   0|0.84 0.43 0.50
30-08 12:08:21|2384M    0     0   731M|37.9k 37.9k| 28 1.3  71   0   0   0|0.84 0.43 0.50
30-08 12:08:22|2402M    0     0   713M|52.0B  100B| 23 0.9  76   0   0   0|0.84 0.43 0.50
30-08 12:08:23|2392M    0     0   723M|37.8k 38.3k| 27 1.3  72   0   0   0|0.84 0.43 0.50
30-08 12:08:24|2412M    0     0   703M|52.0B  100B| 24 1.5  75   0   0   0|0.85 0.44 0.50
30-08 12:08:25|2412M    0     0   703M|   0     0 | 16 0.5  83   0   0   0|0.85 0.44 0.50
30-08 12:08:26|2426M    0     0   688M|   0     0 | 23 0.5  76   0   0   0|0.85 0.44 0.50
30-08 12:08:27|2399M    0     0   715M|35.2k 43.5k| 27 1.3  72   0   0   0|0.85 0.44 0.50
30-08 12:08:28|2392M    0     0   723M|37.8k 37.7k| 27 1.7  71   0   0   0|0.85 0.44 0.50
30-08 12:08:29|2416M    0     0   699M|52.0B  100B| 25 1.5  74   0   0   0|0.86 0.45 0.50
30-08 12:08:30|2416M    0     0   699M|   0     0 | 17 0.3  82   0   0   0|0.86 0.45 0.50
30-08 12:08:31|2420M    0     0   695M| 104B  200B| 24 0.8  75   0   0   0|0.86 0.45 0.50
30-08 12:08:32|2386M    0     0   729M|37.0k 37.1k| 27 1.9  71   0   0   0|0.86 0.45 0.50
30-08 12:08:33|2404M    0     0   710M|52.0B  100B| 29 1.0  70   0   0   0|0.86 0.45 0.50
30-08 12:08:34|2404M    0     0   710M|   0     0 | 28 0.9  71   0   0   0|0.95 0.48 0.51
30-08 12:08:35|2404M    0     0   710M|   0     0 | 28 0.6  71   0   0   0|0.95 0.48 0.51
30-08 12:08:36|2382M    0     0   733M|35.9k 36.0k| 27 1.6  72   0   0   0|0.95 0.48 0.51
30-08 12:08:37|2354M    0     0   760M|52.5k 57.3k| 27 1.8  71   0   0   0|0.95 0.48 0.51
30-08 12:08:38|2400M    0     0   715M|   0     0 | 29 1.0  70   0   0   0|0.95 0.48 0.51
30-08 12:08:39|2389M    0     0   725M|36.7k 36.8k| 27 1.9  71   0   0   0|1.04 0.50 0.52
30-08 12:08:40|2339M    0     0   775M|83.6k 83.7k| 27 2.5  70   0   0   0|1.04 0.50 0.52
30-08 12:08:41|2350M    0     0   764M|36.3k 36.2k| 27 1.7  71   0   0   0|1.04 0.50 0.52
30-08 12:08:42|2397M    0     0   717M| 104B  200B| 28 1.1  71   0   0   0|1.04 0.50 0.52
30-08 12:08:43|2409M    0     0   706M|34.7k 37.3k| 21 0.6  78   0   0   0|1.04 0.50 0.52
30-08 12:08:44|2400M    0     0   715M|3608B 1124B| 27 1.7  71   0   0   0|1.11 0.52 0.53
30-08 12:08:45|2379M    0     0   735M|63.5k 63.6k| 27 1.6  71   0   0   0|1.11 0.52 0.53
30-08 12:08:46|2313M    0     0   802M|75.9k 75.9k| 27 2.5  70   0   0   0|1.11 0.52 0.53
30-08 12:08:47|2410M    0     0   704M| 624B 9.86k| 27 2.0  71   0   0   0|1.11 0.52 0.53
30-08 12:08:48|2414M    0     0   701M|4502B 12.6k| 26 3.1  71   0   0   0|1.11 0.52 0.53
30-08 12:08:49|2393M    0     0   721M|69.3k 61.2k| 28 1.1  71   0   0   0|1.18 0.55 0.53
30-08 12:08:50|2406M    0     0   708M| 156B  200B| 22 0.5  78   0   0   0|1.18 0.55 0.53
30-08 12:08:51|2407M    0     0   708M| 156B  300B| 20 0.3  80   0   0   0|1.18 0.55 0.53
30-08 12:08:52|2380M    0     0   735M|53.0k 52.8k| 28 1.6  71   0   0   0|1.18 0.55 0.53
30-08 12:08:53|2401M    0     0   713M| 104B  216B| 27 1.1  71   0   0   0|1.18 0.55 0.53
30-08 12:08:54|2384M    0     0   731M|36.9k 36.9k| 28 1.4  71   0   0   0|1.25 0.57 0.54
30-08 12:08:55|2401M    0     0   713M| 156B  300B| 27 1.0  72   0   0   0|1.25 0.57 0.54
30-08 12:08:56|2401M    0     0   713M| 156B  644B| 28 0.7  71   0   0   0|1.25 0.57 0.54
30-08 12:08:57|2388M    0     0   727M|2074B 9.81k| 27 1.3  72   0   0   0|1.25 0.57 0.54
30-08 12:08:58|2383M    0     0   732M|37.1k 37.1k| 27 2.0  71   0   0   0|1.25 0.57 0.54
30-08 12:08:59|2373M    0     0   741M|36.5k 36.4k| 27 1.3  71   0   0   0|1.31 0.60 0.55
30-08 12:09:00|2416M    0     0   699M| 188B 1468B| 28 2.0  70   0   0   0|1.31 0.60 0.55
30-08 12:09:01|2349M    0     0   766M|73.7k 73.4k| 27 3.2  70   0   0   0|1.31 0.60 0.55
30-08 12:09:02|2396M    0     0   719M| 188B 1372B| 28 0.6  71   0   0   0|1.31 0.60 0.55
30-08 12:09:03|2389M    0     0   725M|1400B 1318B| 28 1.1  71   0   0   0|1.31 0.60 0.55
30-08 12:09:04|2401M    0     0   713M|   0     0 | 21 0.3  79   0   0   0|1.28 0.60 0.55
30-08 12:09:05|2405M    0     0   709M|   0     0 | 22 0.3  78   0   0   0|1.28 0.60 0.55
30-08 12:09:06|2405M    0     0   709M|   0     0 | 28 0.1  72   0   0   0|1.28 0.60 0.55
30-08 12:09:07|2405M    0     0   709M| 312B 6648B| 29 0.3  71   0   0   0|1.28 0.60 0.55
30-08 12:09:08|2369M    0     0   745M|1398B 1316B| 27 1.0  72   0   0   0|1.28 0.60 0.55
30-08 12:09:09|2382M    0     0   733M|48.0k 47.8k| 27 1.3  71   0   0   0|1.34 0.63 0.56
30-08 12:09:10|2366M    0     0   749M|39.2k 39.5k| 28 1.4  71   0   0   0|1.34 0.63 0.56
30-08 12:09:11|2403M    0     0   712M|   0     0 | 28 0.4  71   0   0   0|1.34 0.63 0.56
30-08 12:09:12|2389M    0     0   725M|1398B 1316B| 28 1.0  71   0   0   0|1.34 0.63 0.56
30-08 12:09:13|2405M    0     0   710M|   0     0 | 23 1.2  75   0   0   0|1.34 0.63 0.56
30-08 12:09:14|2388M    0     0   726M|1399B 1317B| 27 1.4  71   0   0   0|1.39 0.65 0.57
30-08 12:09:15|2348M    0     0   767M|1397B 1315B| 27 1.1  71   0   0   0|1.39 0.65 0.57
30-08 12:09:16|2396M    0     0   719M|   0     0 | 28 0.9  71   0   0   0|1.39 0.65 0.57
30-08 12:09:17|2401M    0     0   714M| 520B 11.9k| 28 0.6  72   0   0   0|1.39 0.65 0.57
30-08 12:09:18|2401M    0     0   714M|   0     0 | 29 0.1  71   0   0   0|1.39 0.65 0.57
30-08 12:09:19|2401M    0     0   714M|   0     0 | 29 0.4  71   0   0   0|1.44 0.67 0.57
30-08 12:09:20|2368M    0     0   747M|1398B 1316B| 29 1.0  70   0   0   0|1.44 0.67 0.57
30-08 12:09:21|2375M    0     0   740M|1416B 1334B| 27 2.0  71   0   0   0|1.44 0.67 0.57
30-08 12:09:22|2401M    0     0   714M|   0     0 | 26 1.2  73   0   0   0|1.44 0.67 0.57
30-08 12:09:23|2402M    0     0   713M|   0     0 | 18 0.3  82   0   0   0|1.44 0.67 0.57
30-08 12:09:24|2402M    0     0   713M|   0     0 | 19 0.5  80   0   0   0|1.41 0.68 0.58
30-08 12:09:25|2402M    0     0   713M|   0     0 | 16 0.3  83   0   0   0|1.41 0.68 0.58
30-08 12:09:26|2340M    0     0   775M|1398B 1316B| 19 0.8  80   0   0   0|1.41 0.68 0.58
30-08 12:09:27|2391M    0     0   724M| 364B 8222B| 28 1.0  71   0   0   0|1.41 0.68 0.58
30-08 12:09:28|2401M    0     0   714M|   0     0 | 20 0.8  79   0   0   0|1.41 0.68 0.58
30-08 12:09:29|2401M    0     0   714M|   0     0 | 16 0.3  83   0   0   0|1.37 0.68 0.58
30-08 12:09:30|2356M    0     0   759M|1416B 1334B| 21 1.1  78   0   0   0|1.37 0.68 0.58
30-08 12:09:31|2342M    0     0   773M|1399B 1317B| 27 1.4  71   0   0   0|1.37 0.68 0.58
30-08 12:09:32|2394M    0     0   721M|   0     0 | 28 1.1  70   0   0   0|1.37 0.68 0.58
30-08 12:09:33|2402M    0     0   713M|   0     0 | 24 0.9  76   0   0   0|1.37 0.68 0.58
30-08 12:09:34|2402M    0     0   713M|   0     0 | 16 0.2  83   0   0   0|1.37 0.68 0.58
30-08 12:09:35|2402M    0     0   713M|   0     0 | 17 0.2  83   0   0   0|1.34 0.69 0.58
30-08 12:09:36|2385M    0     0   730M|1397B 1315B| 27 1.7  71   0   0   0|1.34 0.69 0.58
30-08 12:09:37|2401M    0     0   713M| 364B 8039B| 22 1.1  77   0   0   0|1.34 0.69 0.58
30-08 12:09:38|2401M    0     0   713M|   0     0 | 16 0.2  83   0   0   0|1.34 0.69 0.58
30-08 12:09:39|2362M    0     0   752M|1415B 1333B| 23 0.9  76   0   0   0|1.34 0.69 0.58
30-08 12:09:40|2403M    0     0   711M| 824B 1076B| 27 1.1  71   0   0   0|1.39 0.71 0.59
30-08 12:09:41|2405M    0     0   710M| 788B 1020B| 17 0.5  82   0   0   0|1.39 0.71 0.59
30-08 12:09:42|2405M    0     0   710M|   0     0 | 16 0.7  83   0   0   0|1.39 0.71 0.59
30-08 12:09:43|2405M    0     0   710M|   0     0 | 16 0.7  83   0   0   0|1.39 0.71 0.59
30-08 12:09:44|2356M    0     0   759M|1618B 1552B| 24 0.9  75   0   0   0|1.39 0.71 0.59
30-08 12:09:45|2397M    0     0   717M|   0     0 | 27 1.0  72   0   0   0|1.44 0.73 0.59
30-08 12:09:46|2401M    0     0   714M| 272B 1040B| 28 0.9  71   0   0   0|1.44 0.73 0.59
30-08 12:09:47|2401M    0     0   714M| 260B 4940B| 28 0.9  71   0   0   0|1.44 0.73 0.59
30-08 12:09:48|2401M    0     0   714M|   0     0 | 28 0.8  71   0   0   0|1.44 0.73 0.59
30-08 12:09:49|2365M    0     0   750M|1481B 1399B| 27 1.3  71   0   0   0|1.44 0.73 0.59
30-08 12:09:50|2400M    0     0   714M| 168B  836B| 28 1.0  71   0   0   0|1.49 0.75 0.60
30-08 12:09:51|2403M    0     0   712M| 396B  300B| 29 0.3  71   0   0   0|1.49 0.75 0.60
30-08 12:09:52|2375M    0     0   740M|2551B 2473B| 28 0.9  71   0   0   0|1.49 0.75 0.60
30-08 12:09:53|2401M    0     0   714M|52.0B  100B| 28 1.1  71   0   0   0|1.49 0.75 0.60
30-08 12:09:54|2401M    0     0   714M|   0     0 | 27 1.1  71   0   0   0|1.49 0.75 0.60
30-08 12:09:55|2401M    0     0   713M| 104B  200B| 29 0.6  70   0   0   0|1.53 0.77 0.61
30-08 12:09:56|2403M    0     0   711M| 104B  200B| 29 0.6  71   0   0   0|1.53 0.77 0.61
30-08 12:09:57|2357M    0     0   758M|1815B 7393B| 26 0.9  73   0   0   0|1.53 0.77 0.61
30-08 12:09:58|2343M    0     0   772M|1774B 1948B| 27 1.9  71   0   0   0|1.53 0.77 0.61
30-08 12:09:59|2396M    0     0   719M|   0     0 | 28 0.9  71   0   0   0|1.53 0.77 0.61
30-08 12:10:00|2401M    0     0   714M|52.0B  100B| 19 0.5  80   0   0   0|1.57 0.79 0.62
30-08 12:10:01|2402M    0     0   713M|   0     0 | 27 0.6  73   0   0   0|1.57 0.79 0.62
30-08 12:10:02|2402M    0     0   713M|   0     0 | 27 1.4  71   0   0   0|1.57 0.79 0.62
30-08 12:10:03|2343M    0     0   771M|1399B 1317B| 28 0.7  71   0   0   0|1.57 0.79 0.62
30-08 12:10:04|2356M    0     0   758M|1397B 1315B| 27 1.1  71   0   0   0|1.57 0.79 0.62
30-08 12:10:05|2405M    0     0   710M|   0     0 | 27 1.7  71   0   0   0|1.60 0.81 0.62
30-08 12:10:06|2424M    0     0   690M|   0     0 | 29 0.7  71   0   0   0|1.60 0.81 0.62
30-08 12:10:07|2424M    0     0   690M| 416B 9398B| 28 0.9  71   0   0   0|1.60 0.81 0.62
30-08 12:10:08|2405M    0     0   710M|1399B 1317B| 27 1.3  71   0   0   0|1.60 0.81 0.62
30-08 12:10:09|2422M    0     0   693M|   0     0 | 28 0.7  71   0   0   0|1.60 0.81 0.62
30-08 12:10:10|2365M    0     0   749M|1399B 1317B| 27 1.7  71   0   0   0|1.63 0.83 0.63
30-08 12:10:11|2401M    0     0   714M|   0     0 | 27 1.3  71   0   0   0|1.63 0.83 0.63
30-08 12:10:12|2401M    0     0   714M|   0     0 | 28 1.0  71   0   0   0|1.63 0.83 0.63
30-08 12:10:13|2401M    0     0   713M|   0     0 | 28 0.6  72   0   0   0|1.63 0.83 0.63
30-08 12:10:14|2401M    0     0   713M|   0     0 | 27 1.9  71   0   0   0|1.63 0.83 0.63
30-08 12:10:15|2401M    0     0   713M|   0     0 | 28 0.9  71   0   0   0|1.66 0.85 0.64
30-08 12:10:16|2402M    0     0   713M|   0     0 | 27 1.1  71   0   0   0|1.66 0.85 0.64
30-08 12:10:17|2402M    0     0   713M| 260B 4926B| 28 0.9  71   0   0   0|1.66 0.85 0.64
30-08 12:10:18|2402M    0     0   713M|   0     0 | 27 0.9  72   0   0   0|1.66 0.85 0.64
30-08 12:10:19|2402M    0     0   713M|   0     0 | 27 1.3  71   0   0   0|1.66 0.85 0.64
30-08 12:10:20|2402M    0     0   713M|   0     0 | 28 0.9  71   0   0   0|1.69 0.87 0.65
30-08 12:10:21|2402M    0     0   713M|   0     0 | 28 0.9  71   0   0   0|1.69 0.87 0.65
30-08 12:10:22|2367M    0     0   748M|1399B 1317B| 27 1.7  71   0   0   0|1.69 0.87 0.65
30-08 12:10:23|2402M    0     0   712M|   0     0 | 28 1.1  71   0   0   0|1.69 0.87 0.65
30-08 12:10:24|2363M    0     0   752M|1415B 1333B| 26 1.3  73   0   0   0|1.69 0.87 0.65
30-08 12:10:25|2401M    0     0   713M|   0     0 | 28 0.9  71   0   0   0|1.71 0.89 0.65
30-08 12:10:26|2354M    0     0   760M|1412B 1330B| 28 1.0  71   0   0   0|1.71 0.89 0.65
30-08 12:10:27|2398M    0     0   717M| 260B 5217B| 28 0.9  72   0   0   0|1.71 0.89 0.65
30-08 12:10:28|2401M    0     0   713M|   0     0 | 29 0.4  71   0   0   0|1.71 0.89 0.65
30-08 12:10:29|2402M    0     0   712M|   0     0 | 29 0.1  71   0   0   0|1.71 0.89 0.65
30-08 12:10:30|2402M    0     0   712M|   0     0 | 29 0.6  71   0   0   0|1.74 0.90 0.66
30-08 12:10:31|2402M    0     0   712M| 824B 1092B| 28 0.6  71   0   0   0|1.74 0.90 0.66
30-08 12:10:32|2402M    0     0   712M| 772B 1004B| 28 1.0  71   0   0   0|1.74 0.90 0.66
30-08 12:10:33|2384M    0     0   731M|1400B 1318B| 28 0.9  71   0   0   0|1.74 0.90 0.66
30-08 12:10:34|2350M    0     0   765M|1416B 1334B| 28 0.7  71   0   0   0|1.74 0.90 0.66
30-08 12:10:35|2397M    0     0   718M|   0     0 | 27 1.6  71   0   0   0|1.76 0.92 0.67
30-08 12:10:36|2401M    0     0   714M|   0     0 | 28 0.7  71   0   0   0|1.76 0.92 0.67
30-08 12:10:37|2401M    0     0   714M| 260B 5590B| 29 0.6  71   0   0   0|1.76 0.92 0.67
30-08 12:10:38|2401M    0     0   713M|   0     0 | 28 0.6  71   0   0   0|1.76 0.92 0.67
30-08 12:10:39|2401M    0     0   713M|   0     0 | 29 0.4  71   0   0   0|1.76 0.92 0.67
30-08 12:10:40|2402M    0     0   713M| 824B 1076B| 28 0.3  71   0   0   0|1.78 0.94 0.67
30-08 12:10:41|2402M    0     0   713M| 772B 1036B| 28 0.3  71   0   0   0|1.78 0.94 0.67
30-08 12:10:42|2402M    0     0   713M|   0     0 | 28 0.4  71   0   0   0|1.78 0.94 0.67
30-08 12:10:43|2367M    0     0   748M|1399B 1317B| 28 1.1  70   0   0   0|1.78 0.94 0.67
30-08 12:10:44|2401M    0     0   713M|   0     0 | 28 0.6  71   0   0   0|1.78 0.94 0.67
30-08 12:10:45|2364M    0     0   750M|1397B 1315B| 28 0.9  71   0   0   0|1.79 0.96 0.68
30-08 12:10:46|2403M    0     0   712M|   0     0 | 27 1.4  71   0   0   0|1.79 0.96 0.68
30-08 12:10:47|2403M    0     0   711M| 312B 6466B| 25 1.0  74   0   0   0|1.79 0.96 0.68
30-08 12:10:48|2403M    0     0   711M|   0     0 | 28 0.7  71   0   0   0|1.79 0.96 0.68
30-08 12:10:49|2347M    0     0   768M|1398B 1316B| 27 1.0  72   0   0   0|1.79 0.96 0.68
30-08 12:10:50|2363M    0     0   752M|1416B 1334B| 27 1.9  71   0   0   0|1.81 0.97 0.69
30-08 12:10:51|2401M    0     0   714M|   0     0 | 28 0.6  72   0   0   0|1.81 0.97 0.69
30-08 12:10:52|2401M    0     0   714M|   0     0 | 16 0.5  83   0   0   0|1.81 0.97 0.69
30-08 12:10:53|2401M    0     0   714M|   0     0 | 16 0.5  83   0   0   0|1.81 0.97 0.69
30-08 12:10:54|2401M    0     0   714M|   0     0 | 16 0.3  83   0   0   0|1.81 0.97 0.69
30-08 12:10:55|2362M    0     0   753M|2824B 2660B| 24 2.2  74   0   0   0|1.75 0.97 0.69
30-08 12:10:56|2401M    0     0   713M|   0     0 | 25 1.0  74   0   0   0|1.75 0.97 0.69
30-08 12:10:57|2401M    0     0   713M| 260B 5799B| 16 0.5  83   0   0   0|1.75 0.97 0.69
30-08 12:10:58|2401M    0     0   713M|   0     0 | 16 0.5  83   0   0   0|1.75 0.97 0.69
30-08 12:10:59|2401M    0     0   713M|   0     0 | 16 0.3  83   0   0   0|1.75 0.97 0.69
30-08 12:11:00|2401M    0     0   713M| 136B  152B| 16 0.3  83   0   0   0|1.68 0.97 0.69
30-08 12:11:01|2401M    0     0   713M|   0     0 | 16 0.3  83   0   0   0|1.68 0.97 0.69
30-08 12:11:02|2407M    0     0   707M|   0     0 | 28 0.6  71   0   0   0|1.68 0.97 0.69
30-08 12:11:03|2197M    0     0   918M|2005B 2429B| 21 1.1  78   0   0   0|1.68 0.97 0.69
30-08 12:11:04|2247M    0     0   867M|   0     0 | 15 1.2  83   0   0   0|1.68 0.97 0.69
30-08 12:11:05|2255M    0     0   859M|   0     0 | 17 0.5  82   0   0   0|1.63 0.97 0.69
30-08 12:11:06|2258M    0     0   857M|   0     0 | 17 0.2  83   0   0   0|1.63 0.97 0.69
30-08 12:11:07|2238M    0     0   877M|1672B 6861B| 16 1.0  83   0   0   0|1.63 0.97 0.69
30-08 12:11:08|2255M    0     0   859M|   0     0 | 17 0.7  82   0   0   0|1.63 0.97 0.69
30-08 12:11:09|2255M    0     0   859M|   0     0 | 17 0.2  83   0   0   0|1.63 0.97 0.69
30-08 12:11:10|2256M    0     0   859M|   0     0 | 16 0.7  83   0   0   0|1.58 0.97 0.69
30-08 12:11:11|2256M    0     0   859M|   0     0 | 16 0.5  83   0   0   0|1.58 0.97 0.69
30-08 12:11:12|2256M    0     0   859M|   0     0 | 18 0.3  82   0   0   0|1.58 0.97 0.69
30-08 12:11:13|2256M    0     0   859M|   0     0 | 16 0.3  84   0   0   0|1.58 0.97 0.69
30-08 12:11:14|2256M    0     0   859M|   0     0 | 16 0.3  83   0   0   0|1.58 0.97 0.69
30-08 12:11:15|2256M    0     0   859M|   0     0 | 16 0.7  83   0   0   0|1.53 0.97 0.69
30-08 12:11:16|2256M    0     0   859M|   0     0 | 16 0.3  83   0   0   0|1.53 0.97 0.69
30-08 12:11:17|2236M    0     0   878M|1573B 4350B| 17 2.0  81   0   0   0|1.53 0.97 0.69
30-08 12:11:18|2256M    0     0   859M|   0     0 | 16 1.0  83   0   0   0|1.53 0.97 0.69
30-08 12:11:19|2256M    0     0   859M|   0     0 | 16 0.3  83   0   0   0|1.53 0.97 0.69
30-08 12:11:20|2256M    0     0   859M|   0     0 | 16 0.7  83   0   0   0|1.49 0.97 0.70
30-08 12:11:21|2256M    0     0   859M|   0     0 | 16 0.5  83   0   0   0|1.49 0.97 0.70
30-08 12:11:22|2256M    0     0   859M|   0     0 | 16 0.5  83   0   0   0|1.49 0.97 0.70
30-08 12:11:23|2256M    0     0   858M|   0     0 | 18 0.2  82   0   0   0|1.49 0.97 0.70
30-08 12:11:24|2256M    0     0   858M|   0     0 | 16 0.3  83   0   0   0|1.49 0.97 0.70
30-08 12:11:25|2256M    0     0   858M|   0     0 | 16 0.7  83   0   0   0|1.45 0.97 0.70
30-08 12:11:26|2256M    0     0   858M|   0     0 | 16 0.7  83   0   0   0|1.45 0.97 0.70
30-08 12:11:27|2256M    0     0   858M| 104B  753B| 16 0.5  83   0   0   0|1.45 0.97 0.70
30-08 12:11:28|2256M    0     0   858M|   0     0 | 16 0.3  83   0   0   0|1.45 0.97 0.70
30-08 12:11:29|2241M    0     0   873M|1398B 1316B| 15 1.8  83   0   0   0|1.45 0.97 0.70
30-08 12:11:30|2256M    0     0   859M|   0     0 | 17 0.2  83   0   0   0|1.41 0.97 0.70
30-08 12:11:31|2256M    0     0   859M|   0     0 | 17 0.3  83   0   0   0|1.41 0.97 0.70
30-08 12:11:32|2222M    0     0   893M|1400B 1318B| 16 1.0  83   0   0   0|1.41 0.97 0.70
30-08 12:11:33|2255M    0     0   859M|   0     0 | 16 0.5  83   0   0   0|1.41 0.97 0.70
30-08 12:11:34|2255M    0     0   859M|   0     0 | 17   0  83   0   0   0|1.41 0.97 0.70
30-08 12:11:35|2105M    0     0  1009M| 621B 1047B| 12 0.5  88   0   0   0|1.38 0.97 0.70
30-08 12:11:36|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|1.38 0.97 0.70
30-08 12:11:37|2105M    0     0  1009M| 260B 5194B|0.2   0 100   0   0   0|1.38 0.97 0.70
30-08 12:11:38|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|1.38 0.97 0.70
30-08 12:11:39|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|1.38 0.97 0.70
30-08 12:11:40|2105M    0     0  1009M| 772B 1020B|0.2 0.4  99   0   0   0|1.27 0.96 0.70
30-08 12:11:41|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|1.27 0.96 0.70
30-08 12:11:42|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|1.27 0.96 0.70
30-08 12:11:43|2105M    0     0  1009M|   0     0 |  0 0.2 100   0   0   0|1.27 0.96 0.70
30-08 12:11:44|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|1.27 0.96 0.70
30-08 12:11:45|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|1.17 0.94 0.69
30-08 12:11:46|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|1.17 0.94 0.69
30-08 12:11:47|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|1.17 0.94 0.69
30-08 12:11:48|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|1.17 0.94 0.69
30-08 12:11:49|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|1.17 0.94 0.69
30-08 12:11:50|2105M    0     0  1009M|84.0B 52.0B|  0   0 100   0   0   0|1.07 0.93 0.69
