05-09 11:05:50 2107M 0 0 1008M 0 0 0.2 0.0 100 0.0 0 0 0.01 0.19 0.16
05-09 11:05:51 2107M 0 0 1008M 84.0 52.0 0 0.2 100 0 0 0 0.01 0.19 0.16
05-09 11:05:52 2107M 0 0 1008M 0 0 0 0 100 0 0 0 0.01 0.19 0.16
05-09 11:05:53 2107M 0 0 1008M 272 284 0.4 0.2 99 0 0 0 0.01 0.19 0.16
05-09 11:05:54 2120M 0 0 995M 220 168 3.5 0.2 0 548 0 0 0.01 0.19 0.16
05-09 11:05:55 2171M 0 0 944M 136 52.0 15 1.0 475 0 0 0 0.01 0.19 0.16
05-09 11:05:56 2171M 0 0 944M 240 640 0 0.4 100 0 0 0 0 0.19 0.16
05-09 11:05:57 2171M 0 0 944M 136 100 0.4 0 100 0 0 0 0 0.19 0.16
05-09 11:05:58 2171M 0 0 944M 136 100 0 0 100 0 0 0 0 0.19 0.16
05-09 11:05:59 2186M 0 0 928M 136 84.0 3.6 0.6 96 0 0 0 0 0.19 0.16
05-09 11:06:00 2239M 0 0 876M 52.0 100 16 1.2 83 0 0 0 0 0.19 0.16
05-09 11:06:01 2171M 0 0 944M 52.0 100 5.8 1.1 93 0 0 0 0.08 0.20 0.16
05-09 11:06:02 2171M 0 0 944M 0 0 0.4 0 100 0 0 0 0.08 0.20 0.16
05-09 11:06:03 2171M 0 0 944M 0 0 0 0.2 100 0 0 0 0.08 0.20 0.16
05-09 11:06:04 2171M 0 0 944M 0 0 0 0 100 0 0 0 0.08 0.20 0.16
05-09 11:06:05 2171M 0 0 944M 0 0 0.2 0 100 0 0 0 0.08 0.20 0.16
05-09 11:06:06 2171M 0 0 944M 84.0 52.0 0 0.2 100 0 0 0 0.08 0.20 0.16
05-09 11:06:07 2197M 0 0 917M 0 0 15 0.5 84 0 0 0 0.08 0.20 0.16
05-09 11:06:08 2199M 0 0 915M 220 252 15 0.2 84 0 0 0 0.08 0.20 0.16
05-09 11:06:09 2199M 0 0 915M 84.0 52.0 12 0.5 0 499 0 0 0.08 0.20 0.16
05-09 11:06:10 2201M 0 0 914M 136 972 12 0.2 499 0 0 0 0.08 0.20 0.16
05-09 11:06:11 2201M 0 0 914M 0 0 14 0.8 0 482 0 0 0.15 0.21 0.16
05-09 11:06:12 2204M 0 0 910M 0 0 12 0.4 0 88 0 0 0.15 0.21 0.16
05-09 11:06:13 2212M 0 0 902M 0 0 12 0.2 500 0 0 0 0.15 0.21 0.16
05-09 11:06:14 2212M 0 0 902M 0 0 14 0.3 86 0 0 0 0.15 0.21 0.16
05-09 11:06:15 2212M 0 0 902M 0 0 8.7 0.2 0 518 0 0 0.15 0.21 0.16
05-09 11:06:16 2212M 0 0 902M 0 0 14 0.3 0 86 0 0 0.22 0.22 0.17
05-09 11:06:17 2212M 0 0 902M 0 0 12 0.3 495 0 0 0 0.22 0.22 0.17
05-09 11:06:18 2212M 0 0 902M 0 0 13 0.2 86 0 0 0 0.22 0.22 0.17
05-09 11:06:19 2212M 0 0 902M 0 0 12 0.2 88 0 0 0 0.22 0.22 0.17
05-09 11:06:20 2213M 0 0 902M 0 0 12 0.5 87 0 0 0 0.22 0.22 0.17
