[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
30-08 12:18:39|2390M    0     0   725M|52.0B  100B| 16 1.0  83   0   0   0|0.98 0.79 0.66
30-08 12:18:40|2390M    0     0   725M| 772B 1036B| 16 0.7  83   0   0   0|0.98 0.79 0.66
30-08 12:18:41|2390M    0     0   725M|   0     0 | 16 0.3  83   0   0   0|0.98 0.79 0.66
30-08 12:18:42|2390M    0     0   725M|   0     0 | 17 0.2  83   0   0   0|0.98 0.79 0.66
30-08 12:18:43|2391M    0     0   723M| 104B  200B| 18 0.5  82   0   0   0|0.98 0.79 0.66
30-08 12:18:44|2391M    0     0   723M|   0     0 | 16 0.8  83   0   0   0|0.98 0.79 0.66
30-08 12:18:45|2391M    0     0   723M|   0     0 | 16 0.5  83   0   0   0|0.98 0.79 0.66
30-08 12:18:46|2391M    0     0   723M|   0     0 | 16 0.5  83   0   0   0|0.98 0.79 0.66
30-08 12:18:47|2368M    0     0   747M|42.5k 45.3k| 16 1.6  82   0   0   0|0.98 0.79 0.66
30-08 12:18:48|2389M    0     0   725M|52.0B  100B| 16 0.5  83   0   0   0|0.98 0.79 0.66
30-08 12:18:49|2389M    0     0   725M|   0     0 | 16 0.5  83   0   0   0|0.98 0.79 0.66
30-08 12:18:50|2389M    0     0   725M|   0     0 | 16 0.7  83   0   0   0|0.98 0.80 0.66
30-08 12:18:51|2389M    0     0   725M|   0     0 | 16 0.5  83   0   0   0|0.98 0.80 0.66
30-08 12:18:52|2390M    0     0   725M|52.0B  200B| 17 0.3  83   0   0   0|0.98 0.80 0.66
30-08 12:18:53|2388M    0     0   726M|30.5k 33.7k| 17 0.7  82   0   0   0|0.98 0.80 0.66
30-08 12:18:54|2378M    0     0   736M|4329B  977B| 16 1.0  83   0   0   0|0.98 0.80 0.66
30-08 12:18:55|2373M    0     0   742M|31.1k 31.1k| 16 1.2  83   0   0   0|0.99 0.80 0.67
30-08 12:18:56|2390M    0     0   725M|52.0B  100B| 15 0.7  84   0   0   0|0.99 0.80 0.67
30-08 12:18:57|2390M    0     0   725M|   0     0 | 17 0.5  82   0   0   0|0.99 0.80 0.67
30-08 12:18:58|2391M    0     0   724M| 312B 3380B| 16 0.3  83   0   0   0|0.99 0.80 0.67
30-08 12:18:59|2391M    0     0   724M|   0     0 | 16 0.8  83   0   0   0|0.99 0.80 0.67
30-08 12:19:00|2391M    0     0   724M|52.0B  100B| 17 0.5  83   0   0   0|0.99 0.80 0.67
30-08 12:19:01|2369M    0     0   746M|43.5k 43.5k| 15 1.2  83   0   0   0|0.99 0.80 0.67
30-08 12:19:02|2352M    0     0   763M|43.9k 43.8k| 15 1.8  83   0   0   0|0.99 0.80 0.67
30-08 12:19:03|2389M    0     0   725M|52.0B  100B| 17 0.8  82   0   0   0|0.99 0.80 0.67
30-08 12:19:04|2389M    0     0   725M|   0     0 | 16 0.5  83   0   0   0|0.99 0.80 0.67
30-08 12:19:05|2389M    0     0   725M|   0     0 | 16 0.7  83   0   0   0|0.99 0.81 0.67
30-08 12:19:06|2389M    0     0   725M|   0     0 | 17 0.5  83   0   0   0|0.99 0.81 0.67
30-08 12:19:07|2390M    0     0   725M| 104B  200B| 17 0.2  83   0   0   0|0.99 0.81 0.67
30-08 12:19:08|2390M    0     0   725M| 208B 3517B| 16 0.8  83   0   0   0|0.99 0.81 0.67
30-08 12:19:09|2390M    0     0   725M|   0     0 | 16 0.8  83   0   0   0|0.99 0.81 0.67
30-08 12:19:10|2390M    0     0   725M|   0     0 | 16 0.5  83   0   0   0|0.99 0.81 0.67
30-08 12:19:11|2337M    0     0   777M|38.6k 38.7k| 16 1.3  82   0   0   0|0.99 0.81 0.67
30-08 12:19:12|2385M    0     0   729M|   0     0 | 16 0.5  83   0   0   0|0.99 0.81 0.67
30-08 12:19:13|2373M    0     0   742M|45.1k 45.1k| 15 1.3  83   0   0   0|0.99 0.81 0.67
30-08 12:19:14|2390M    0     0   725M|52.0B  100B| 16 1.0  83   0   0   0|0.99 0.81 0.67
30-08 12:19:15|2390M    0     0   725M|   0     0 | 16 0.7  83   0   0   0|0.99 0.81 0.67
30-08 12:19:16|2390M    0     0   725M|   0     0 | 16 0.8  83   0   0   0|0.99 0.81 0.67
30-08 12:19:17|2390M    0     0   725M|   0     0 | 16 0.8  83   0   0   0|0.99 0.81 0.67
30-08 12:19:18|2390M    0     0   725M| 156B 2479B| 16 0.7  83   0   0   0|0.99 0.81 0.67
30-08 12:19:19|2391M    0     0   724M| 136B  252B| 17 0.3  83   0   0   0|0.99 0.81 0.67
30-08 12:19:20|2391M    0     0   724M|52.0B    0 | 17 0.7  83   0   0   0|0.99 0.81 0.67
30-08 12:19:21|2391M    0     0   724M|   0     0 | 16 0.3  83   0   0   0|0.99 0.81 0.67
30-08 12:19:22|2391M    0     0   724M|   0     0 | 16 0.8  83   0   0   0|0.99 0.81 0.67
30-08 12:19:23|2391M    0     0   724M|   0     0 | 16 0.8  83   0   0   0|0.99 0.81 0.67
30-08 12:19:24|2391M    0     0   724M|   0     0 | 16 0.5  83   0   0   0|0.99 0.81 0.67
30-08 12:19:25|2337M    0     0   777M|37.4k 37.5k| 17 0.8  82   0   0   0|0.99 0.82 0.67
30-08 12:19:26|2385M    0     0   729M|   0     0 | 16 1.2  83   0   0   0|0.99 0.82 0.67
30-08 12:19:27|2391M    0     0   724M|52.0B  100B| 14 0.9  86   0   0   0|0.99 0.82 0.67
30-08 12:19:28|2391M    0     0   724M| 156B 2431B| 16 0.7  83   0   0   0|0.99 0.82 0.67
30-08 12:19:29|2391M    0     0   724M|   0     0 | 17 0.8  83   0   0   0|0.99 0.82 0.67
30-08 12:19:30|2391M    0     0   724M|   0     0 | 16 0.5  83   0   0   0|0.99 0.82 0.68
30-08 12:19:31|2391M    0     0   724M|   0     0 | 16 0.7  83   0   0   0|0.99 0.82 0.68
30-08 12:19:32|2391M    0     0   724M|   0     0 | 16 0.5  83   0   0   0|0.99 0.82 0.68
30-08 12:19:33|2393M    0     0   722M| 104B  200B| 17 0.2  83   0   0   0|0.99 0.82 0.68
30-08 12:19:34|2393M    0     0   722M|   0     0 | 16 0.7  83   0   0   0|0.99 0.82 0.68
30-08 12:19:35|2393M    0     0   722M|   0     0 | 16 0.7  83   0   0   0|0.99 0.82 0.68
30-08 12:19:36|2393M    0     0   722M|   0     0 | 16 0.7  83   0   0   0|0.99 0.82 0.68
30-08 12:19:37|2393M    0     0   722M|   0     0 | 16 0.5  83   0   0   0|0.99 0.82 0.68
30-08 12:19:38|2393M    0     0   722M| 104B  597B| 16 0.7  83   0   0   0|0.99 0.82 0.68
30-08 12:19:39|2393M    0     0   722M|52.0B  200B| 17 0.3  83   0   0   0|0.99 0.82 0.68
30-08 12:19:40|2393M    0     0   722M| 928B 1352B| 18 0.6  81   0   0   0|0.99 0.83 0.68
30-08 12:19:41|2393M    0     0   722M| 892B 1160B| 18 0.6  81   0   0   0|0.99 0.83 0.68
30-08 12:19:42|2393M    0     0   722M| 104B  100B| 17 0.7  83   0   0   0|0.99 0.83 0.68
30-08 12:19:43|2359M    0     0   756M|43.5k 43.5k| 15 2.1  83   0   0   0|0.99 0.83 0.68
30-08 12:19:44|2390M    0     0   725M|52.0B  100B| 16 1.0  83   0   0   0|0.99 0.83 0.68
30-08 12:19:45|2390M    0     0   725M|52.0B  100B| 17 0.3  83   0   0   0|0.99 0.83 0.68
30-08 12:19:46|2390M    0     0   725M|52.0B  100B| 17 0.5  82   0   0   0|0.99 0.83 0.68
30-08 12:19:47|2344M    0     0   771M|34.7k 34.7k| 17 1.0  82   0   0   0|0.99 0.83 0.68
30-08 12:19:48|2386M    0     0   729M| 312B 6440B| 16 1.2  83   0   0   0|0.99 0.83 0.68
30-08 12:19:49|2390M    0     0   725M|52.0B  100B| 16 0.5  83   0   0   0|0.99 0.83 0.68
30-08 12:19:50|2390M    0     0   725M|   0     0 | 16 0.8  83   0   0   0|0.99 0.83 0.68
30-08 12:19:51|2394M    0     0   721M| 104B  200B| 14 0.7  85   0   0   0|0.99 0.83 0.68
30-08 12:19:52|2394M    0     0   721M|   0     0 | 16 0.5  83   0   0   0|0.99 0.83 0.68
30-08 12:19:53|2394M    0     0   721M|   0     0 | 17 0.5  83   0   0   0|0.99 0.83 0.68
30-08 12:19:54|2355M    0     0   759M|40.0k 40.0k| 15 1.8  83   0   0   0|0.99 0.83 0.68
30-08 12:19:55|2338M    0     0   776M|31.2k 31.1k| 15 1.0  84   0   0   0|0.99 0.83 0.68
30-08 12:19:56|2386M    0     0   729M|   0     0 | 16 0.8  83   0   0   0|0.99 0.83 0.68
30-08 12:19:57|2375M    0     0   739M|31.2k 31.1k| 15 1.5  83   0   0   0|0.99 0.83 0.68
30-08 12:19:58|2390M    0     0   725M| 260B 3665B| 15 0.2  84   0   0   0|0.99 0.83 0.68
30-08 12:19:59|2390M    0     0   725M|   0     0 | 16 0.3  83   0   0   0|0.99 0.83 0.68
30-08 12:20:00|2390M    0     0   725M|52.0B  100B| 17 0.5  83   0   0   0|0.99 0.84 0.68
30-08 12:20:01|2391M    0     0   723M| 104B  200B| 17 0.8  83   0   0   0|0.99 0.84 0.68
30-08 12:20:02|2391M    0     0   723M|   0     0 | 16 0.3  83   0   0   0|0.99 0.84 0.68
30-08 12:20:03|2391M    0     0   723M|   0     0 | 16 0.7  83   0   0   0|0.99 0.84 0.68
30-08 12:20:04|2391M    0     0   723M|   0     0 | 16 0.3  83   0   0   0|0.99 0.84 0.68
30-08 12:20:05|2371M    0     0   744M|36.2k 36.2k| 16 1.0  83   0   0   0|0.99 0.84 0.69
30-08 12:20:06|2361M    0     0   754M|31.1k 31.1k| 15 1.7  83   0   0   0|0.99 0.84 0.69
30-08 12:20:07|2390M    0     0   725M|52.0B  100B| 16 1.0  83   0   0   0|0.99 0.84 0.69
30-08 12:20:08|2391M    0     0   724M| 312B 3384B| 18 0.3  82   0   0   0|0.99 0.84 0.69
30-08 12:20:09|2335M    0     0   780M|34.6k 34.6k| 17 0.8  82   0   0   0|0.99 0.84 0.69
30-08 12:20:10|2384M    0     0   731M|   0     0 | 16 1.0  83   0   0   0|0.99 0.84 0.69
30-08 12:20:11|2390M    0     0   725M|52.0B  100B| 16 0.5  83   0   0   0|0.99 0.84 0.69
30-08 12:20:12|2395M    0     0   720M|52.0B  200B| 13 0.3  87   0   0   0|0.99 0.84 0.69
30-08 12:20:13|2395M    0     0   720M|52.0B    0 | 17   0  83   0   0   0|0.99 0.84 0.69
30-08 12:20:14|2356M    0     0   759M|40.0k 39.9k| 16 1.7  83   0   0   0|0.99 0.84 0.69
30-08 12:20:15|2340M    0     0   775M|37.9k 37.8k| 15 1.3  83   0   0   0|0.99 0.84 0.69
30-08 12:20:16|2386M    0     0   729M|   0     0 | 16 1.0  83   0   0   0|0.99 0.84 0.69
30-08 12:20:17|2390M    0     0   725M|52.0B  100B| 17 0.2  83   0   0   0|0.99 0.84 0.69
30-08 12:20:18|2390M    0     0   724M| 364B 5552B| 17 0.2  83   0   0   0|0.99 0.84 0.69
30-08 12:20:19|2390M    0     0   724M|   0     0 | 17 0.2  83   0   0   0|0.99 0.84 0.69
30-08 12:20:20|2361M    0     0   754M|44.6k 44.7k| 15 1.3  83   0   0   0|0.99 0.85 0.69
30-08 12:20:21|2390M    0     0   725M|52.0B  100B| 17 0.8  83   0   0   0|0.99 0.85 0.69
30-08 12:20:22|2390M    0     0   725M|   0     0 | 17   0  84   0   0   0|0.99 0.85 0.69
30-08 12:20:23|2390M    0     0   724M| 104B  200B| 17 0.5  82   0   0   0|0.99 0.85 0.69
30-08 12:20:24|2390M    0     0   724M|   0     0 | 17   0  83   0   0   0|0.99 0.85 0.69
30-08 12:20:25|2343M    0     0   771M|36.2k 36.2k| 16 0.7  83   0   0   0|0.99 0.85 0.69
30-08 12:20:26|2386M    0     0   728M|8650B 12.8k| 16 1.2  83   0   0   0|0.99 0.85 0.69
30-08 12:20:27|2378M    0     0   737M|28.1k 23.7k| 16 0.8  83   0   0   0|0.99 0.85 0.69
30-08 12:20:28|2390M    0     0   725M| 312B 5298B| 16 0.5  83   0   0   0|0.99 0.85 0.69
30-08 12:20:29|2390M    0     0   725M|   0     0 | 16 0.3  83   0   0   0|0.99 0.85 0.69
30-08 12:20:30|2392M    0     0   723M| 104B  200B| 17 0.7  82   0   0   0|0.99 0.85 0.69
30-08 12:20:31|2349M    0     0   766M|38.1k 38.4k| 16 1.0  83   0   0   0|0.99 0.85 0.69
30-08 12:20:32|2333M    0     0   782M|35.8k 36.0k| 16 0.8  83   0   0   0|0.99 0.85 0.69
30-08 12:20:33|2383M    0     0   731M|   0     0 | 16 0.7  83   0   0   0|0.99 0.85 0.69
30-08 12:20:34|2390M    0     0   724M|52.0B  100B| 16 0.7  83   0   0   0|0.99 0.85 0.69
30-08 12:20:35|2390M    0     0   724M| 104B  200B| 17 0.2  82   0   0   0|0.99 0.85 0.70
30-08 12:20:36|2355M    0     0   760M|34.7k 34.7k| 16 1.0  83   0   0   0|0.99 0.85 0.70
30-08 12:20:37|2338M    0     0   776M|31.3k 31.3k| 15 1.3  84   0   0   0|0.99 0.85 0.70
30-08 12:20:38|2385M    0     0   730M| 312B 5940B| 16 0.7  83   0   0   0|0.99 0.85 0.70
30-08 12:20:39|2393M    0     0   722M|52.0B  100B| 17 0.3  82   0   0   0|0.99 0.85 0.70
30-08 12:20:40|2401M    0     0   714M|   0     0 | 17 0.2  83   0   0   0|0.99 0.85 0.70
30-08 12:20:41|2401M    0     0   714M| 928B 1276B| 17 0.7  82   0   0   0|0.99 0.85 0.70
30-08 12:20:42|2401M    0     0   714M|   0     0 | 17 0.2  83   0   0   0|0.99 0.85 0.70
30-08 12:20:43|2403M    0     0   712M| 156B  316B| 16 1.6  82   0   0   0|0.99 0.85 0.70
30-08 12:20:44|2403M    0     0   712M|   0     0 | 15 2.6  82   0   0   0|0.99 0.85 0.70
30-08 12:20:45|2343M    0     0   772M| 113k  112k| 14 2.8  83   0   0   0|0.99 0.86 0.70
30-08 12:20:46|2390M    0     0   724M|   0     0 | 16 1.2  83   0   0   0|0.99 0.86 0.70
30-08 12:20:47|2394M    0     0   720M|52.0B  100B| 16 0.3  84   0   0   0|0.99 0.86 0.70
30-08 12:20:48|2394M    0     0   720M| 156B 2592B| 16 0.3  83   0   0   0|0.99 0.86 0.70
30-08 12:20:49|2395M    0     0   720M| 104B  200B| 17 0.7  83   0   0   0|0.99 0.86 0.70
30-08 12:20:50|2395M    0     0   720M|   0     0 | 16 0.3  83   0   0   0|0.99 0.86 0.70
30-08 12:20:51|2395M    0     0   720M|   0     0 | 17   0  83   0   0   0|0.99 0.86 0.70
30-08 12:20:52|2402M    0     0   713M| 156B  316B| 15 3.4  81   0   0   0|0.99 0.86 0.70
30-08 12:20:53|2376M    0     0   738M|55.6k 55.5k| 15 1.2  83   0   0   0|0.99 0.86 0.70
30-08 12:20:54|2334M    0     0   781M|76.3k 76.2k| 15 2.5  82   0   0   0|0.99 0.86 0.70
30-08 12:20:55|2383M    0     0   731M|   0     0 | 16 0.7  83   0   0   0|0.99 0.86 0.70
30-08 12:20:56|2391M    0     0   724M|52.0B  100B| 16 0.7  83   0   0   0|0.99 0.86 0.70
30-08 12:20:57|2391M    0     0   724M|   0     0 | 16 0.3  83   0   0   0|0.99 0.86 0.70
30-08 12:20:58|2391M    0     0   724M| 156B 2975B| 17 0.3  83   0   0   0|0.99 0.86 0.70
30-08 12:20:59|2391M    0     0   723M| 104B  200B| 17 0.5  83   0   0   0|0.99 0.86 0.70
30-08 12:21:00|2391M    0     0   723M|52.0B  100B| 16 0.3  83   0   0   0|0.99 0.86 0.70
30-08 12:21:01|2391M    0     0   723M|   0     0 | 16 0.2  83   0   0   0|0.99 0.86 0.70
30-08 12:21:02|2391M    0     0   723M| 104B  200B| 17 0.5  83   0   0   0|0.99 0.86 0.70
30-08 12:21:03|2391M    0     0   723M| 156B  316B| 17 0.3  83   0   0   0|0.99 0.86 0.70
30-08 12:21:04|2391M    0     0   723M| 104B  200B| 18 0.3  82   0   0   0|0.99 0.86 0.70
30-08 12:21:05|2391M    0     0   723M|52.0B  100B| 16 0.3  83   0   0   0|0.99 0.86 0.70
30-08 12:21:06|2359M    0     0   756M|67.9k 67.9k| 15 2.3  83   0   0   0|0.99 0.86 0.70
30-08 12:21:07|2391M    0     0   724M|52.0B  100B| 17 0.8  82   0   0   0|0.99 0.86 0.70
30-08 12:21:08|2391M    0     0   724M| 260B 4763B| 17 0.2  83   0   0   0|0.99 0.86 0.70
30-08 12:21:09|2392M    0     0   723M| 104B  200B| 19 0.6  81   0   0   0|0.99 0.86 0.70
30-08 12:21:10|2392M    0     0   723M|   0     0 | 17   0  83   0   0   0|0.99 0.87 0.71
30-08 12:21:11|2372M    0     0   743M|42.1k 42.2k| 16 1.2  83   0   0   0|0.99 0.87 0.71
30-08 12:21:12|2357M    0     0   758M|42.9k 42.8k| 15 1.7  84   0   0   0|0.99 0.87 0.71
30-08 12:21:13|2391M    0     0   723M|52.0B  100B| 15 0.5  84   0   0   0|0.99 0.87 0.71
30-08 12:21:14|2391M    0     0   723M|   0     0 | 17   0  83   0   0   0|0.99 0.87 0.71
30-08 12:21:15|2393M    0     0   722M| 104B  200B| 17 0.5  83   0   0   0|0.99 0.87 0.71
30-08 12:21:16|2393M    0     0   722M|   0     0 | 17   0  83   0   0   0|0.99 0.87 0.71
30-08 12:21:17|2393M    0     0   721M|52.0B  316B| 17 0.3  82   0   0   0|0.99 0.87 0.71
30-08 12:21:18|2378M    0     0   737M|36.5k 41.1k| 16 0.8  83   0   0   0|0.99 0.87 0.71
30-08 12:21:19|2373M    0     0   741M|35.1k 35.0k| 15 1.5  83   0   0   0|0.99 0.87 0.71
30-08 12:21:20|2367M    0     0   748M|31.2k 31.1k| 15 1.3  83   0   0   0|1.07 0.89 0.71
30-08 12:21:21|2391M    0     0   723M|52.0B  100B| 15 1.0  84   0   0   0|1.07 0.89 0.71
30-08 12:21:22|2391M    0     0   723M|   0     0 | 17   0  83   0   0   0|1.07 0.89 0.71
30-08 12:21:23|2391M    0     0   723M|   0     0 | 18 0.2  82   0   0   0|1.07 0.89 0.71
30-08 12:21:24|2392M    0     0   723M| 104B  200B| 16 0.3  83   0   0   0|1.07 0.89 0.71
30-08 12:21:25|2392M    0     0   723M|   0     0 | 16 0.5  83   0   0   0|1.07 0.89 0.72
30-08 12:21:26|2392M    0     0   723M|   0     0 | 17 0.2  83   0   0   0|1.07 0.89 0.72
30-08 12:21:27|2392M    0     0   723M|38.8k 40.3k| 17 1.0  82   0   0   0|1.07 0.89 0.72
30-08 12:21:28|2380M    0     0   735M|2556B 4438B| 16 1.0  83   0   0   0|1.07 0.89 0.72
30-08 12:21:29|2393M    0     0   722M|52.0B  100B| 16 0.7  83   0   0   0|1.07 0.89 0.72
30-08 12:21:30|2394M    0     0   721M| 104B  200B| 17 0.3  83   0   0   0|1.06 0.89 0.72
30-08 12:21:31|2396M    0     0   719M|52.0B  316B| 17 0.3  82   0   0   0|1.06 0.89 0.72
30-08 12:21:32|2372M    0     0   743M|55.7k 55.5k| 15 2.0  83   0   0   0|1.06 0.89 0.72
30-08 12:21:33|2392M    0     0   723M|52.0B  100B| 16 0.5  84   0   0   0|1.06 0.89 0.72
30-08 12:21:34|2391M    0     0   723M|   0     0 | 17   0  83   0   0   0|1.06 0.89 0.72
30-08 12:21:35|2392M    0     0   722M| 104B  200B| 17 0.5  83   0   0   0|1.06 0.89 0.72
30-08 12:21:36|2392M    0     0   722M|   0     0 | 16 0.3  83   0   0   0|1.06 0.89 0.72
30-08 12:21:37|2392M    0     0   722M|   0     0 | 17   0  83   0   0   0|1.06 0.89 0.72
30-08 12:21:38|2371M    0     0   743M|36.0k 38.9k| 16 1.0  83   0   0   0|1.06 0.89 0.72
30-08 12:21:39|2391M    0     0   723M|52.0B  100B| 15 1.0  84   0   0   0|1.06 0.89 0.72
30-08 12:21:40|2391M    0     0   723M|   0     0 | 17 0.2  83   0   0   0|1.05 0.89 0.72
30-08 12:21:41|2391M    0     0   723M|   0     0 | 17   0  83   0   0   0|1.05 0.89 0.72
30-08 12:21:42|2393M    0     0   721M| 104B  200B| 17 0.5  83   0   0   0|1.05 0.89 0.72
30-08 12:21:43|2393M    0     0   721M|   0     0 | 17   0  83   0   0   0|1.05 0.89 0.72
30-08 12:21:44|2393M    0     0   721M|   0     0 | 17   0  83   0   0   0|1.05 0.89 0.72
30-08 12:21:45|2344M    0     0   771M|37.2k 37.4k| 17 0.3  82   0   0   0|1.05 0.89 0.72
30-08 12:21:46|2387M    0     0   727M|   0   100B| 15 1.5  83   0   0   0|1.05 0.89 0.72
30-08 12:21:47|2379M    0     0   736M|35.4k 35.3k| 16 1.2  83   0   0   0|1.05 0.89 0.72
30-08 12:21:48|2373M    0     0   742M|35.4k 39.7k| 14 2.3  83   0   0   0|1.05 0.89 0.72
30-08 12:21:49|2391M    0     0   723M|52.0B  100B| 15 0.7  84   0   0   0|1.05 0.89 0.72
30-08 12:21:50|2391M    0     0   723M|   0     0 | 17   0  83   0   0   0|1.04 0.90 0.72
30-08 12:21:51|2391M    0     0   723M|   0     0 | 17   0  83   0   0   0|1.04 0.90 0.72
30-08 12:21:52|2391M    0     0   723M|   0     0 | 18   0  82   0   0   0|1.04 0.90 0.72
30-08 12:21:53|2393M    0     0   722M| 104B  200B| 16 0.3  83   0   0   0|1.04 0.90 0.72
30-08 12:21:54|2393M    0     0   722M|   0     0 | 17   0  83   0   0   0|1.04 0.90 0.72
30-08 12:21:55|2393M    0     0   722M|   0     0 | 17   0  83   0   0   0|1.04 0.90 0.72
30-08 12:21:56|2393M    0     0   722M|   0     0 | 17   0  83   0   0   0|1.04 0.90 0.72
30-08 12:21:57|2359M    0     0   755M|34.7k 34.7k| 15 1.7  83   0   0   0|1.04 0.90 0.72
30-08 12:21:58|2394M    0     0   721M| 208B 3076B| 17 1.0  82   0   0   0|1.04 0.90 0.72
30-08 12:21:59|2394M    0     0   721M|   0     0 | 17   0  83   0   0   0|1.04 0.90 0.72
30-08 12:22:00|2394M    0     0   721M|52.0B  100B| 17   0  83   0   0   0|1.04 0.90 0.73
30-08 12:22:01|2394M    0     0   721M|   0     0 | 17 0.2  83   0   0   0|1.04 0.90 0.73
30-08 12:22:02|2394M    0     0   721M|   0     0 | 17 0.2  83   0   0   0|1.04 0.90 0.73
30-08 12:22:03|2395M    0     0   719M| 104B  200B| 17 0.8  82   0   0   0|1.04 0.90 0.73
30-08 12:22:04|2345M    0     0   770M|43.6k 43.7k| 15 1.7  83   0   0   0|1.04 0.90 0.73
30-08 12:22:05|2388M    0     0   727M|   0     0 | 16 0.7  84   0   0   0|1.03 0.90 0.73
30-08 12:22:06|2377M    0     0   738M|41.7k 41.7k| 16 1.3  83   0   0   0|1.03 0.90 0.73
30-08 12:22:07|2364M    0     0   750M|53.6k 53.6k| 16 0.8  83   0   0   0|1.03 0.90 0.73
30-08 12:22:08|2350M    0     0   765M|31.3k 34.6k| 15 1.3  83   0   0   0|1.03 0.90 0.73
30-08 12:22:09|2391M    0     0   724M|52.0B  100B| 16 0.7  83   0   0   0|1.03 0.90 0.73
30-08 12:22:10|2392M    0     0   723M|   0     0 | 17 0.3  82   0   0   0|1.03 0.90 0.73
30-08 12:22:11|2392M    0     0   723M| 104B  200B| 17 0.5  83   0   0   0|1.03 0.90 0.73
30-08 12:22:12|2343M    0     0   772M|41.1k 41.2k| 16 0.8  83   0   0   0|1.03 0.90 0.73
30-08 12:22:13|2388M    0     0   727M|   0     0 | 16 1.0  83   0   0   0|1.03 0.90 0.73
30-08 12:22:14|2392M    0     0   723M|52.0B  100B| 16 0.2  83   0   0   0|1.03 0.90 0.73
30-08 12:22:15|2392M    0     0   722M|52.0B  200B| 17 0.2  82   0   0   0|1.03 0.90 0.73
30-08 12:22:16|2392M    0     0   722M|52.0B    0 | 17 0.5  83   0   0   0|1.03 0.90 0.73
30-08 12:22:17|2392M    0     0   722M|   0   100B| 17 0.2  83   0   0   0|1.03 0.90 0.73
30-08 12:22:18|2392M    0     0   722M| 312B 4114B| 15 0.7  84   0   0   0|1.03 0.90 0.73
30-08 12:22:19|2392M    0     0   722M|   0     0 | 17   0  83   0   0   0|1.03 0.90 0.73
30-08 12:22:20|2392M    0     0   722M| 156B  316B| 17 0.3  83   0   0   0|1.03 0.90 0.73
30-08 12:22:21|2392M    0     0   722M|   0     0 | 17   0  83   0   0   0|1.03 0.90 0.73
30-08 12:22:22|2392M    0     0   722M| 104B  200B| 17 0.2  83   0   0   0|1.03 0.90 0.73
30-08 12:22:23|2392M    0     0   722M| 824B 1092B| 16 0.3  83   0   0   0|1.03 0.90 0.73
30-08 12:22:24|2392M    0     0   722M|   0     0 | 18 0.2  82   0   0   0|1.03 0.90 0.73
30-08 12:22:25|2370M    0     0   745M|34.6k 34.7k| 16 1.0  83   0   0   0|1.02 0.91 0.73
30-08 12:22:26|2393M    0     0   722M|52.0B  100B| 16 0.2  84   0   0   0|1.02 0.91 0.73
30-08 12:22:27|2393M    0     0   722M|   0     0 | 17 0.2  83   0   0   0|1.02 0.91 0.73
30-08 12:22:28|2393M    0     0   722M| 208B 3880B| 17   0  83   0   0   0|1.02 0.91 0.73
30-08 12:22:29|2393M    0     0   722M| 104B  200B| 18 0.7  81   0   0   0|1.02 0.91 0.73
30-08 12:22:30|2352M    0     0   763M|54.2k 54.2k| 15 1.7  83   0   0   0|1.02 0.91 0.73
30-08 12:22:31|2392M    0     0   723M|52.0B  100B| 15 1.3  84   0   0   0|1.02 0.91 0.73
30-08 12:22:32|2393M    0     0   722M|52.0B  100B| 17 0.3  83   0   0   0|1.02 0.91 0.73
30-08 12:22:33|2393M    0     0   722M|52.0B  100B| 17 0.3  83   0   0   0|1.02 0.91 0.73
30-08 12:22:34|2360M    0     0   755M|47.2k 47.2k| 16 0.7  83   0   0   0|1.02 0.91 0.73
30-08 12:22:35|2344M    0     0   771M|37.8k 37.8k| 15 1.3  83   0   0   0|1.02 0.91 0.73
30-08 12:22:36|2388M    0     0   726M|   0   100B| 16 0.7  83   0   0   0|1.02 0.91 0.73
30-08 12:22:37|2377M    0     0   738M|45.3k 45.1k| 15 1.3  83   0   0   0|1.02 0.91 0.73
30-08 12:22:38|2392M    0     0   723M| 312B 5840B| 16 0.5  84   0   0   0|1.02 0.91 0.73
30-08 12:22:39|2393M    0     0   722M|52.0B  100B| 17 0.3  83   0   0   0|1.02 0.91 0.73
30-08 12:22:40|2393M    0     0   722M|52.0B  100B| 16 0.5  83   0   0   0|1.02 0.91 0.73
30-08 12:22:41|2393M    0     0   722M|   0     0 | 16 0.3  83   0   0   0|1.02 0.91 0.73
30-08 12:22:42|2355M    0     0   759M|40.0k 39.9k| 16 1.0  83   0   0   0|1.02 0.91 0.73
30-08 12:22:43|2392M    0     0   723M|52.0B  100B| 16 1.5  82   0   0   0|1.02 0.91 0.73
30-08 12:22:44|2392M    0     0   723M|   0     0 | 16 0.3  84   0   0   0|1.02 0.91 0.73
30-08 12:22:45|2392M    0     0   722M|   0     0 | 16 0.5  83   0   0   0|1.02 0.91 0.74
30-08 12:22:46|2392M    0     0   723M|   0     0 | 16 0.3  83   0   0   0|1.02 0.91 0.74
30-08 12:22:47|2392M    0     0   722M| 104B  200B| 17   0  83   0   0   0|1.02 0.91 0.74
30-08 12:22:48|2392M    0     0   722M| 208B 3132B| 16 1.0  83   0   0   0|1.02 0.91 0.74
30-08 12:22:49|2392M    0     0   722M|   0     0 | 18 0.2  82   0   0   0|1.02 0.91 0.74
