05-09 14:00:45 2233M 0 0 882M 188 200 33 3.8 64 0 0 0 1.25 0.41 0.28
05-09 14:00:46 2269M 0 0 846M 84.0 52.0 31 3.0 66 0 0 0 1.25 0.41 0.28
05-09 14:00:47 2267M 0 0 847M 84.0 768 35 2.9 62 0 0 0 1.25 0.41 0.28
05-09 14:00:48 2268M 0 0 847M 292 152 35 2.9 62 0 0 0 1.25 0.41 0.28
05-09 14:00:49 2264M 0 0 850M 856 1056 35 2.9 63 0 0 0 1.39 0.45 0.30
05-09 14:00:50 2271M 0 0 843M 136 1048 34 2.4 64 0 0 0 1.39 0.45 0.30
05-09 14:00:51 2271M 0 0 843M 0 0 33 3.3 64 0 0 0 1.39 0.45 0.30
05-09 14:00:52 2307M 0 0 808M 0 0 34 3.6 62 0 0 0 1.39 0.45 0.30
05-09 14:00:53 2243M 0 0 871M 0 0 26 3.1 71 0 0 0 1.39 0.45 0.30
05-09 14:00:54 2194M 0 0 920M 84.0 52.0 26 2.3 72 0 0 0 1.44 0.48 0.30
05-09 14:00:55 2194M 0 0 920M 136 856 29 0 71 0 0 0 1.44 0.48 0.30
05-09 14:00:56 2194M 0 0 920M 84.0 52.0 28 0.3 71 0 0 0 1.44 0.48 0.30
05-09 14:00:57 2196M 0 0 918M 136 680 29 0 71 0 0 0 1.44 0.48 0.30
05-09 14:00:58 2199M 0 0 916M 0 0 25 0.3 74 0 0 0 1.44 0.48 0.30
05-09 14:00:59 2199M 0 0 916M 0 0 27 0.4 72 0 0 0 1.49 0.50 0.31
05-09 14:01:00 2200M 0 0 915M 52.0 100 28 0.1 71 0 0 0 1.49 0.50 0.31
05-09 14:01:01 2168M 0 0 947M 136 100 20 1.3 78 0 0 0 1.49 0.50 0.31
05-09 14:01:02 2168M 0 0 947M 272 168 17 0 83 0 0 0 1.49 0.50 0.31
05-09 14:01:03 2168M 0 0 947M 0 0 17 0 83 0 0 0 1.49 0.50 0.31
05-09 14:01:04 2168M 0 0 947M 84.0 52.0 17 0 83 0 0 0 1.45 0.51 0.32
05-09 14:01:05 2168M 0 0 947M 188 444 17 0 83 0 0 0 1.45 0.51 0.32
05-09 14:01:06 2168M 0 0 946M 136 100 17 0.2 83 0 0 0 1.45 0.51 0.32
05-09 14:01:07 2168M 0 0 947M 136 132 17 0 83 0 0 0 1.45 0.51 0.32
05-09 14:01:08 2168M 0 0 947M 356 284 17 0 83 0 0 0 1.45 0.51 0.32
05-09 14:01:09 2168M 0 0 947M 324 184 17 0.2 83 0 0 0 1.41 0.52 0.32
05-09 14:01:10 2168M 0 0 947M 460 384 17 0.5 83 0 0 0 1.41 0.52 0.32
05-09 14:01:11 2168M 0 0 947M 408 268 17 0.2 83 0 0 0 1.41 0.52 0.32
05-09 14:01:12 2168M 0 0 947M 460 384 17 0.2 83 0 0 0 1.41 0.52 0.32
05-09 14:01:13 2168M 0 0 947M 272 200 17 0.2 83 0 0 0 1.41 0.52 0.32
05-09 14:01:14 2168M 0 0 947M 408 284 17 0 83 0 0 0 1.38 0.53 0.32
05-09 14:01:15 2168M 0 0 947M 628 468 17 0.5 83 0 0 0 1.38 0.53 0.32
05-09 14:01:16 2168M 0 0 947M 680 452 17 0.3 83 0 0 0 1.38 0.53 0.32
05-09 14:01:17 2168M 0 0 947M 648 452 17 0.2 83 0 0 0 1.38 0.53 0.32
05-09 14:01:18 2168M 0 0 947M 628 484 17 0.2 83 0 0 0 1.38 0.53 0.32
05-09 14:01:19 2168M 0 0 947M 596 368 17 0.5 83 0 0 0 1.35 0.54 0.33
05-09 14:01:20 2168M 0 0 947M 680 452 17 0.5 83 0 0 0 1.35 0.54 0.33
05-09 14:01:21 2168M 0 0 947M 544 368 17 0.3 83 0 0 0 1.35 0.54 0.33
05-09 14:01:22 2168M 0 0 947M 680 468 17 0.5 83 0 0 0 1.35 0.54 0.33
05-09 14:01:23 2168M 0 0 947M 712 556 17 0.2 83 0 0 0 1.35 0.54 0.33
05-09 14:01:24 2168M 0 0 947M 596 368 17 0 83 0 0 0 1.32 0.54 0.33
05-09 14:01:25 2168M 0 0 947M 544 368 17 0.3 83 0 0 0 1.32 0.54 0.33
05-09 14:01:26 2168M 0 0 947M 680 468 17 0.3 83 0 0 0 1.32 0.54 0.33
05-09 14:01:27 2168M 0 0 947M 492 368 17 0.5 83 0 0 0 1.32 0.54 0.33
05-09 14:01:28 2168M 0 0 947M 460 268 17 0.3 83 0 0 0 1.32 0.54 0.33
05-09 14:01:29 2168M 0 0 947M 220 152 17 0.2 83 0 0 0 1.37 0.57 0.34
05-09 14:01:30 2168M 0 0 947M 84.0 1032 17 0 83 0 0 0 1.37 0.57 0.34
05-09 14:01:31 2168M 0 0 947M 52.0 0 17 0 83 0 0 0 1.37 0.57 0.34
05-09 14:01:32 2168M 0 0 947M 84.0 52.0 17 0 83 0 0 0 1.37 0.57 0.34
05-09 14:01:33 2171M 0 0 943M 376 1000 17 0.2 83 0 0 0 1.37 0.57 0.34
