30-08 12:07:41 2105M    0     0  1009M    0     0  0.1 0.0 100 0.0   0   0 0.05 0.26 0.45
30-08 12:07:42 2105M    0     0  1009M    0  52.0   0   0 100   0   0   0 0.05 0.26 0.45
30-08 12:07:43 2105M    0     0  1009M  220  236 0.2   0 100   0   0   0 0.05 0.26 0.45
30-08 12:07:44 2105M    0     0  1009M 84.0 52.0   0   0 100   0   0   0 0.12 0.27 0.45
30-08 12:07:45 2105M    0     0  1009M  136  216   0   0 100   0   0   0 0.12 0.27 0.45
30-08 12:07:46 2105M    0     0  1009M  136  100 0.2   0 100   0   0   0 0.12 0.27 0.45
30-08 12:07:47 2105M    0     0  1009M 84.0 52.0   0   0 100   0   0   0 0.12 0.27 0.45
30-08 12:07:48 2105M    0     0  1009M  136  200   0   0 100   0   0   0 0.12 0.27 0.45
30-08 12:07:49 2157M    0     0   957M  304  220  15 1.0  84   0   0   0 0.19 0.28 0.46
30-08 12:07:50 2215M    0     0   899M  676  608  16 1.0  83   0   0   0 0.19 0.28 0.46
30-08 12:07:51 2205M    0     0   909M 1566 1477  15 2.1  83   0   0   0 0.19 0.28 0.46
30-08 12:07:52 2252M    0     0   862M    0     0   15 1.5  83   0   0   0 0.19 0.28 0.46
30-08 12:07:53 2245M    0     0   870M 50.0.0009765625 49.0.0087890625  16 1.6  82   0   0   0 0.19 0.28 0.46
30-08 12:07:54 2288M    0     0   827M 36.0.0029296875 36.0.001953125  27 1.6  71   0   0   0 0.34 0.31 0.46
30-08 12:07:55 2364M    0     0   751M  760  660  27 1.9  71   0   0   0 0.34 0.31 0.46
30-08 12:07:56 2382M    0     0   733M 2353 3386  30 2.2  67   0   0   0 0.34 0.31 0.46
30-08 12:07:57 2342M    0     0   772M 35.0.0078125 37.0.0087890625  28 1.1  71   0   0   0 0.34 0.31 0.46
30-08 12:07:58 2394M    0     0   721M    0     0   27 1.3  71   0   0   0 0.34 0.31 0.46
30-08 12:07:59 2353M    0     0   762M 72.0.0029296875 72.0.0029296875  27 1.6  71   0   0   0 0.47 0.34 0.47
30-08 12:08:00 2402M    0     0   713M  156  300  27 1.2  72   0   0   0 0.47 0.34 0.47
30-08 12:08:01 2402M    0     0   713M    0     0   17 0.2  83   0   0   0 0.47 0.34 0.47
30-08 12:08:02 2419M    0     0   695M  104  200  25 0.4  74   0   0   0 0.47 0.34 0.47
30-08 12:08:03 2418M    0     0   696M  104  200  28 0.3  71   0   0   0 0.47 0.34 0.47
30-08 12:08:04 2418M    0     0   696M 52.0  100  29 0.4  71   0   0   0 0.59 0.37 0.48
30-08 12:08:05 2401M    0     0   714M 43.0.005859375 43.0.0048828125  28 1.0  71   0   0   0 0.59 0.37 0.48
30-08 12:08:06 2355M    0     0   759M 75.0 74.0.0087890625  27 2.1  71   0   0   0 0.59 0.37 0.48
30-08 12:08:07 2295M    0     0   819M 97.0.0068359375  0.1083984375  26 2.4  71   0   0   0 0.59 0.37 0.48
30-08 12:08:08 2391M    0     0   723M  334 1032  27 1.7  71   0   0   0 0.59 0.37 0.48
30-08 12:08:09 2402M    0     0   712M  104  200  20 0.9  79   0   0   0 0.62 0.38 0.48
30-08 12:08:10 2406M    0     0   709M  208  400  21 0.6  79   0   0   0 0.62 0.38 0.48
30-08 12:08:11 2406M    0     0   709M 43.0.001953125 46.0.0048828125  21 0.6  79   0   0   0 0.62 0.38 0.48
30-08 12:08:12 2392M    0     0   722M 3937  924  28 1.1  71   0   0   0 0.62 0.38 0.48
30-08 12:08:13 2383M    0     0   732M 46.0.0048828125 46.0.00390625  27 1.4  71   0   0   0 0.62 0.38 0.48
30-08 12:08:14 2369M    0     0   745M 31.0.001953125 31.0.001953125  27 1.3  71   0   0   0 0.73 0.41 0.49
30-08 12:08:15 2406M    0     0   709M 52.0  100  28 1.4  71   0   0   0 0.73 0.41 0.49
30-08 12:08:16 2355M    0     0   759M 63.0.0009765625 63.0.0009765625  25 1.8  73   0   0   0 0.73 0.41 0.49
30-08 12:08:17 2403M    0     0   712M  416 9498  28 1.0  71   0   0   0 0.73 0.41 0.49
30-08 12:08:18 2392M    0     0   723M 35.0.001953125 35.0.0009765625  28 1.3  71   0   0   0 0.73 0.41 0.49
30-08 12:08:19 2319M    0     0   795M 95.0.0068359375 95.0.0068359375  26 2.4  72   0   0   0 0.84 0.43 0.50
30-08 12:08:20 2391M    0     0   724M 52.0  100  27 1.6  72   0   0   0 0.84 0.43 0.50
30-08 12:08:21 2384M    0     0   731M 37.0.0087890625 37.0.0087890625  28 1.3  71   0   0   0 0.84 0.43 0.50
30-08 12:08:22 2402M    0     0   713M 52.0  100  23 0.9  76   0   0   0 0.84 0.43 0.50
30-08 12:08:23 2392M    0     0   723M 37.0.0078125 38.0.0029296875  27 1.3  72   0   0   0 0.84 0.43 0.50
30-08 12:08:24 2412M    0     0   703M 52.0  100  24 1.5  75   0   0   0 0.85 0.44 0.50
30-08 12:08:25 2412M    0     0   703M    0     0   16 0.5  83   0   0   0 0.85 0.44 0.50
30-08 12:08:26 2426M    0     0   688M    0     0   23 0.5  76   0   0   0 0.85 0.44 0.50
30-08 12:08:27 2399M    0     0   715M 35.0.001953125 43.0.0048828125  27 1.3  72   0   0   0 0.85 0.44 0.50
30-08 12:08:28 2392M    0     0   723M 37.0.0078125 37.0.0068359375  27 1.7  71   0   0   0 0.85 0.44 0.50
30-08 12:08:29 2416M    0     0   699M 52.0  100  25 1.5  74   0   0   0 0.86 0.45 0.50
30-08 12:08:30 2416M    0     0   699M    0     0   17 0.3  82   0   0   0 0.86 0.45 0.50
30-08 12:08:31 2420M    0     0   695M  104  200  24 0.8  75   0   0   0 0.86 0.45 0.50
30-08 12:08:32 2386M    0     0   729M 37.0 37.0.0009765625  27 1.9  71   0   0   0 0.86 0.45 0.50
30-08 12:08:33 2404M    0     0   710M 52.0  100  29 1.0  70   0   0   0 0.86 0.45 0.50
30-08 12:08:34 2404M    0     0   710M    0     0   28 0.9  71   0   0   0 0.95 0.48 0.51
30-08 12:08:35 2404M    0     0   710M    0     0   28 0.6  71   0   0   0 0.95 0.48 0.51
30-08 12:08:36 2382M    0     0   733M 35.0.0087890625 36.0  27 1.6  72   0   0   0 0.95 0.48 0.51
30-08 12:08:37 2354M    0     0   760M 52.0.0048828125 57.0.0029296875  27 1.8  71   0   0   0 0.95 0.48 0.51
30-08 12:08:38 2400M    0     0   715M    0     0   29 1.0  70   0   0   0 0.95 0.48 0.51
30-08 12:08:39 2389M    0     0   725M 36.0.0068359375 36.0.0078125  27 1.9  71   0   0   0 1.04 0.50 0.52
30-08 12:08:40 2339M    0     0   775M 83.0.005859375 83.0.0068359375  27 2.5  70   0   0   0 1.04 0.50 0.52
30-08 12:08:41 2350M    0     0   764M 36.0.0029296875 36.0.001953125  27 1.7  71   0   0   0 1.04 0.50 0.52
30-08 12:08:42 2397M    0     0   717M  104  200  28 1.1  71   0   0   0 1.04 0.50 0.52
30-08 12:08:43 2409M    0     0   706M 34.0.0068359375 37.0.0029296875  21 0.6  78   0   0   0 1.04 0.50 0.52
30-08 12:08:44 2400M    0     0   715M 3608 1124  27 1.7  71   0   0   0 1.11 0.52 0.53
30-08 12:08:45 2379M    0     0   735M 63.0.0048828125 63.0.005859375  27 1.6  71   0   0   0 1.11 0.52 0.53
30-08 12:08:46 2313M    0     0   802M 75.0.0087890625 75.0.0087890625  27 2.5  70   0   0   0 1.11 0.52 0.53
30-08 12:08:47 2410M    0     0   704M  624 9.0.083984375  27 2.0  71   0   0   0 1.11 0.52 0.53
30-08 12:08:48 2414M    0     0   701M 4502 12.0.005859375  26 3.1  71   0   0   0 1.11 0.52 0.53
30-08 12:08:49 2393M    0     0   721M 69.0.0029296875 61.0.001953125  28 1.1  71   0   0   0 1.18 0.55 0.53
30-08 12:08:50 2406M    0     0   708M  156  200  22 0.5  78   0   0   0 1.18 0.55 0.53
30-08 12:08:51 2407M    0     0   708M  156  300  20 0.3  80   0   0   0 1.18 0.55 0.53
30-08 12:08:52 2380M    0     0   735M 53.0 52.0.0078125  28 1.6  71   0   0   0 1.18 0.55 0.53
30-08 12:08:53 2401M    0     0   713M  104  216  27 1.1  71   0   0   0 1.18 0.55 0.53
30-08 12:08:54 2384M    0     0   731M 36.0.0087890625 36.0.0087890625  28 1.4  71   0   0   0 1.25 0.57 0.54
30-08 12:08:55 2401M    0     0   713M  156  300  27 1.0  72   0   0   0 1.25 0.57 0.54
30-08 12:08:56 2401M    0     0   713M  156  644  28 0.7  71   0   0   0 1.25 0.57 0.54
30-08 12:08:57 2388M    0     0   727M 2074 9.0.0791015625  27 1.3  72   0   0   0 1.25 0.57 0.54
30-08 12:08:58 2383M    0     0   732M 37.0.0009765625 37.0.0009765625  27 2.0  71   0   0   0 1.25 0.57 0.54
30-08 12:08:59 2373M    0     0   741M 36.0.0048828125 36.0.00390625  27 1.3  71   0   0   0 1.31 0.60 0.55
30-08 12:09:00 2416M    0     0   699M  188 1468  28 2.0  70   0   0   0 1.31 0.60 0.55
30-08 12:09:01 2349M    0     0   766M 73.0.0068359375 73.0.00390625  27 3.2  70   0   0   0 1.31 0.60 0.55
30-08 12:09:02 2396M    0     0   719M  188 1372  28 0.6  71   0   0   0 1.31 0.60 0.55
30-08 12:09:03 2389M    0     0   725M 1400 1318  28 1.1  71   0   0   0 1.31 0.60 0.55
30-08 12:09:04 2401M    0     0   713M    0     0   21 0.3  79   0   0   0 1.28 0.60 0.55
30-08 12:09:05 2405M    0     0   709M    0     0   22 0.3  78   0   0   0 1.28 0.60 0.55
30-08 12:09:06 2405M    0     0   709M    0     0   28 0.1  72   0   0   0 1.28 0.60 0.55
30-08 12:09:07 2405M    0     0   709M  312 6648  29 0.3  71   0   0   0 1.28 0.60 0.55
