[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
30-08 11:52:46|2307M    0     0   808M| 156B 1890B| 16 0.5  83   0   0   0|0.99 0.63 0.50
30-08 11:52:47|2289M    0     0   826M|36.2k 36.2k| 15 1.5  83   0   0   0|0.99 0.63 0.50
30-08 11:52:48|2307M    0     0   808M|52.0B  100B| 17 0.8  82   0   0   0|0.99 0.64 0.51
30-08 11:52:49|2307M    0     0   808M|   0     0 | 16 0.8  83   0   0   0|0.99 0.64 0.51
30-08 11:52:50|2307M    0     0   808M|   0     0 | 16 0.3  83   0   0   0|0.99 0.64 0.51
30-08 11:52:51|2307M    0     0   808M|   0     0 | 16 0.8  83   0   0   0|0.99 0.64 0.51
30-08 11:52:52|2307M    0     0   808M|   0     0 | 16 0.3  83   0   0   0|0.99 0.64 0.51
30-08 11:52:53|2307M    0     0   808M|   0     0 | 16 0.3  83   0   0   0|0.99 0.65 0.51
30-08 11:52:54|2307M    0     0   807M| 104B  200B| 17 0.5  82   0   0   0|0.99 0.65 0.51
30-08 11:52:55|2307M    0     0   807M|   0     0 | 16 0.8  83   0   0   0|0.99 0.65 0.51
30-08 11:52:56|2307M    0     0   807M| 928B 3538B| 21 0.9  78   0   0   0|0.99 0.65 0.51
30-08 11:52:57|2307M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|0.99 0.65 0.51
30-08 11:52:58|2307M    0     0   807M|   0     0 | 16 0.7  83   0   0   0|0.99 0.65 0.51
30-08 11:52:59|2307M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|0.99 0.65 0.51
30-08 11:53:00|2288M    0     0   827M|34.7k 34.8k| 15 1.0  84   0   0   0|0.99 0.65 0.51
30-08 11:53:01|2278M    0     0   837M|35.4k 35.4k| 16 0.8  83   0   0   0|0.99 0.65 0.51
30-08 11:53:02|2263M    0     0   851M|31.2k 31.2k| 15 1.2  83   0   0   0|0.99 0.65 0.51
30-08 11:53:03|2304M    0     0   810M|52.0B  100B| 16 0.7  83   0   0   0|1.07 0.67 0.52
30-08 11:53:04|2307M    0     0   808M|   0     0 | 18 0.7  82   0   0   0|1.07 0.67 0.52
30-08 11:53:05|2307M    0     0   808M|   0     0 | 16 0.7  83   0   0   0|1.07 0.67 0.52
30-08 11:53:06|2307M    0     0   808M| 208B 3073B| 16 0.5  83   0   0   0|1.07 0.67 0.52
30-08 11:53:07|2307M    0     0   808M|   0     0 | 16 0.5  83   0   0   0|1.07 0.67 0.52
30-08 11:53:08|2307M    0     0   808M| 334B 1032B| 16 0.3  83   0   0   0|1.06 0.68 0.52
30-08 11:53:09|2307M    0     0   808M|   0     0 | 16 0.3  83   0   0   0|1.06 0.68 0.52
30-08 11:53:10|2307M    0     0   807M| 104B  200B| 16 0.5  83   0   0   0|1.06 0.68 0.52
30-08 11:53:11|2307M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.06 0.68 0.52
30-08 11:53:12|2307M    0     0   807M|   0     0 | 17 0.2  83   0   0   0|1.06 0.68 0.52
30-08 11:53:13|2307M    0     0   807M|   0     0 | 17 1.0  82   0   0   0|1.06 0.68 0.52
30-08 11:53:14|2307M    0     0   807M|   0     0 | 16 0.7  83   0   0   0|1.06 0.68 0.52
30-08 11:53:15|2307M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.06 0.68 0.52
30-08 11:53:16|2307M    0     0   807M| 104B  597B| 16 0.7  83   0   0   0|1.06 0.68 0.52
30-08 11:53:17|2307M    0     0   807M| 104B  316B| 16 0.5   - 432   0   0|1.06 0.68 0.52
30-08 11:53:18|2292M    0     0   822M|41.1k 40.8k| 15 1.3 431   -   0   0|1.05 0.69 0.53
30-08 11:53:19|2307M    0     0   808M|52.0B  100B| 18 0.3  82   0   0   0|1.05 0.69 0.53
30-08 11:53:20|2307M    0     0   807M| 104B  200B| 16 0.3  83   0   0   0|1.05 0.69 0.53
30-08 11:53:21|2270M    0     0   845M|49.4k 49.5k| 17 1.6  82   0   0   0|1.05 0.69 0.53
30-08 11:53:22|2307M    0     0   808M|52.0B  100B| 15 1.2  83   0   0   0|1.05 0.69 0.53
30-08 11:53:23|2307M    0     0   808M| 840B 1197B| 16 0.2  84   0   0   0|1.05 0.69 0.53
30-08 11:53:24|2308M    0     0   807M| 104B  200B| 18 0.3  82   0   0   0|1.05 0.69 0.53
30-08 11:53:25|2308M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.05 0.69 0.53
30-08 11:53:26|2308M    0     0   806M| 312B 4910B| 17 0.7  82   0   0   0|1.05 0.69 0.53
30-08 11:53:27|2293M    0     0   822M|34.7k 34.8k| 15 1.3  83   0   0   0|1.05 0.69 0.53
30-08 11:53:28|2307M    0     0   807M|52.0B  100B| 16 0.7  83   0   0   0|1.04 0.70 0.53
30-08 11:53:29|2307M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|1.04 0.70 0.53
30-08 11:53:30|2307M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|1.04 0.70 0.53
30-08 11:53:31|2308M    0     0   807M| 104B  200B| 17 0.3  83   0   0   0|1.04 0.70 0.53
30-08 11:53:32|2308M    0     0   807M|   0     0 | 16 0.7  83   0   0   0|1.04 0.70 0.53
30-08 11:53:33|2308M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|1.04 0.70 0.53
30-08 11:53:34|2308M    0     0   807M|52.0B  100B| 16 0.3  83   0   0   0|1.04 0.70 0.53
30-08 11:53:35|2289M    0     0   826M|53.0k 59.2k| 15 2.0  83   0   0   0|1.04 0.70 0.53
30-08 11:53:36|2307M    0     0   808M| 260B 4209B| 18 0.3  82   0   0   0|1.04 0.70 0.53
30-08 11:53:37|2307M    0     0   808M|   0     0 | 16 0.5  83   0   0   0|1.04 0.70 0.53
30-08 11:53:38|2307M    0     0   808M|   0     0 | 16 0.3  83   0   0   0|1.04 0.71 0.54
30-08 11:53:39|2307M    0     0   808M|   0     0 | 17 0.2  83   0   0   0|1.04 0.71 0.54
30-08 11:53:40|2307M    0     0   807M| 876B 1236B| 16 0.3  83   0   0   0|1.04 0.71 0.54
30-08 11:53:41|2307M    0     0   807M|   0     0 | 18 0.5  82   0   0   0|1.04 0.71 0.54
30-08 11:53:42|2307M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|1.04 0.71 0.54
30-08 11:53:43|2307M    0     0   807M|   0     0 | 17 0.2  83   0   0   0|1.03 0.71 0.54
30-08 11:53:44|2307M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|1.03 0.71 0.54
30-08 11:53:45|2272M    0     0   843M|34.6k 34.7k| 16 1.0  83   0   0   0|1.03 0.71 0.54
30-08 11:53:46|2307M    0     0   808M| 208B 2531B| 16 0.8  83   0   0   0|1.03 0.71 0.54
30-08 11:53:47|2307M    0     0   808M|   0     0 | 17 0.2  83   0   0   0|1.03 0.71 0.54
30-08 11:53:48|2307M    0     0   808M|   0     0 | 16 0.7  83   0   0   0|1.03 0.72 0.54
30-08 11:53:49|2307M    0     0   808M|   0     0 | 16 0.5  83   0   0   0|1.03 0.72 0.54
30-08 11:53:50|2307M    0     0   808M|   0     0 | 16 0.5  83   0   0   0|1.03 0.72 0.54
30-08 11:53:51|2307M    0     0   808M|   0     0 | 17 0.5  82   0   0   0|1.03 0.72 0.54
30-08 11:53:52|2307M    0     0   807M| 104B  200B| 16 0.5  83   0   0   0|1.03 0.72 0.54
30-08 11:53:53|2255M    0     0   859M|41.2k 41.2k| 17 1.0  82   0   0   0|1.03 0.72 0.54
30-08 11:53:54|2303M    0     0   812M|   0     0 | 16 1.0  83   0   0   0|1.03 0.72 0.54
30-08 11:53:55|2307M    0     0   807M|52.0B  100B| 16 0.5  83   0   0   0|1.03 0.72 0.54
30-08 11:53:56|2308M    0     0   807M| 312B 3332B| 17 0.3  82   0   0   0|1.03 0.72 0.54
30-08 11:53:57|2308M    0     0   807M|   0   100B| 17 0.2  83   0   0   0|1.03 0.72 0.54
30-08 11:53:58|2283M    0     0   832M|57.2k 57.1k| 16 1.8  82   0   0   0|1.03 0.73 0.55
30-08 11:53:59|2307M    0     0   808M|52.0B  100B| 16 0.8  84   0   0   0|1.03 0.73 0.55
30-08 11:54:00|2307M    0     0   808M|52.0B  100B| 17   0  83   0   0   0|1.03 0.73 0.55
30-08 11:54:01|2307M    0     0   807M|   0   100B| 17   0  83   0   0   0|1.03 0.73 0.55
30-08 11:54:02|2307M    0     0   807M| 104B  100B| 17 0.3  83   0   0   0|1.03 0.73 0.55
30-08 11:54:03|2307M    0     0   807M|   0     0 | 17   0  83   0   0   0|1.02 0.73 0.55
30-08 11:54:04|2308M    0     0   807M|52.0B  100B| 16 0.3  83   0   0   0|1.02 0.73 0.55
30-08 11:54:05|2291M    0     0   824M|37.5k 37.5k| 15 1.5  84   0   0   0|1.02 0.73 0.55
30-08 11:54:06|2285M    0     0   829M|31.5k 35.8k| 16 1.2  83   0   0   0|1.02 0.73 0.55
30-08 11:54:07|2307M    0     0   808M|52.0B  100B| 16 0.5  83   0   0   0|1.02 0.73 0.55
30-08 11:54:08|2307M    0     0   808M|   0     0 | 17 0.2  83   0   0   0|1.02 0.74 0.55
30-08 11:54:09|2307M    0     0   808M|   0     0 | 17   0  83   0   0   0|1.02 0.74 0.55
30-08 11:54:10|2307M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|1.02 0.74 0.55
30-08 11:54:11|2307M    0     0   807M| 104B  200B| 17   0  83   0   0   0|1.02 0.74 0.55
30-08 11:54:12|2307M    0     0   807M|   0     0 | 17   0  83   0   0   0|1.02 0.74 0.55
30-08 11:54:13|2307M    0     0   807M|   0     0 | 18 0.3  82   0   0   0|1.02 0.74 0.55
30-08 11:54:14|2245M    0     0   870M|40.2k 40.4k| 16 0.8  83   0   0   0|1.02 0.74 0.55
30-08 11:54:15|2295M    0     0   820M| 844B  752B| 15 1.2  83   0   0   0|1.02 0.74 0.55
30-08 11:54:16|2307M    0     0   807M| 208B 2706B| 16 0.5  83   0   0   0|1.02 0.74 0.55
30-08 11:54:17|2307M    0     0   807M|   0     0 | 17   0  83   0   0   0|1.02 0.74 0.55
30-08 11:54:18|2307M    0     0   807M|   0     0 | 17   0  83   0   0   0|1.02 0.74 0.55
30-08 11:54:19|2308M    0     0   807M|52.0B  100B| 17 0.3  83   0   0   0|1.02 0.74 0.55
30-08 11:54:20|2308M    0     0   807M|52.0B  100B| 17   0  83   0   0   0|1.02 0.74 0.55
30-08 11:54:21|2308M    0     0   807M|   0     0 | 17   0  83   0   0   0|1.02 0.74 0.55
30-08 11:54:22|2308M    0     0   807M|   0     0 | 17 0.2  83   0   0   0|1.02 0.74 0.55
30-08 11:54:23|2308M    0     0   807M|   0   100B| 17 0.2  83   0   0   0|1.02 0.75 0.56
30-08 11:54:24|2291M    0     0   824M|1554B 1660B| 16 1.3  83   0   0   0|1.02 0.75 0.56
30-08 11:54:25|2307M    0     0   808M|52.0B  100B| 16 0.5  83   0   0   0|1.02 0.75 0.56
30-08 11:54:26|2314M    0     0   801M| 260B 2695B| 15 0.2  85   0   0   0|1.02 0.75 0.56
30-08 11:54:27|2314M    0     0   800M|   0     0 | 17   0  83   0   0   0|1.02 0.75 0.56
30-08 11:54:28|2289M    0     0   826M|1658B 1832B| 16 1.8  83   0   0   0|1.01 0.75 0.56
30-08 11:54:29|2308M    0     0   807M|52.0B  100B| 16 0.7  83   0   0   0|1.01 0.75 0.56
30-08 11:54:30|2308M    0     0   806M|52.0B  100B| 17 0.3  83   0   0   0|1.01 0.75 0.56
30-08 11:54:31|2308M    0     0   806M|52.0B  100B| 17 0.2  83   0   0   0|1.01 0.75 0.56
30-08 11:54:32|2285M    0     0   829M|1587B 1617B| 16 1.2  83   0   0   0|1.01 0.75 0.56
30-08 11:54:33|2307M    0     0   807M|52.0B  100B| 16 0.5  83   0   0   0|1.01 0.75 0.56
30-08 11:54:34|2307M    0     0   807M|   0     0 | 18 0.3  82   0   0   0|1.01 0.75 0.56
30-08 11:54:35|2308M    0     0   807M| 104B  200B| 16 0.3  84   0   0   0|1.01 0.75 0.56
30-08 11:54:36|2308M    0     0   807M| 260B 5422B| 17 0.3  83   0   0   0|1.01 0.75 0.56
30-08 11:54:37|2308M    0     0   806M| 104B  200B| 17 0.3  83   0   0   0|1.01 0.75 0.56
30-08 11:54:38|2308M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|1.01 0.76 0.56
30-08 11:54:39|2308M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.01 0.76 0.56
30-08 11:54:40|2308M    0     0   807M| 824B 1136B| 18 0.7  82   0   0   0|1.01 0.76 0.56
30-08 11:54:41|2294M    0     0   820M|2613B 2739B| 15 1.5  83   0   0   0|1.01 0.76 0.56
30-08 11:54:42|2307M    0     0   807M| 240B  268B| 15 0.7  84   0   0   0|1.01 0.76 0.56
30-08 11:54:43|2307M    0     0   807M|   0     0 | 16 0.7  83   0   0   0|1.01 0.76 0.56
30-08 11:54:44|2307M    0     0   807M|   0     0 | 16 0.7  83   0   0   0|1.01 0.76 0.56
30-08 11:54:45|2307M    0     0   807M|   0     0 | 17 0.7  83   0   0   0|1.01 0.76 0.56
30-08 11:54:46|2308M    0     0   807M| 260B 3056B| 16   0  84   0   0   0|1.01 0.76 0.56
30-08 11:54:47|2308M    0     0   807M|   0     0 | 16 0.7  83   0   0   0|1.01 0.76 0.56
30-08 11:54:48|2308M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.01 0.77 0.57
30-08 11:54:49|2308M    0     0   807M|   0     0 | 16 0.2  83   0   0   0|1.01 0.77 0.57
30-08 11:54:50|2308M    0     0   807M| 104B  200B| 17 0.3  83   0   0   0|1.01 0.77 0.57
30-08 11:54:51|2266M    0     0   849M|1572B 1666B| 17 1.0  83   0   0   0|1.01 0.77 0.57
30-08 11:54:52|2307M    0     0   807M|52.0B  100B| 16 0.7  83   0   0   0|1.01 0.77 0.57
30-08 11:54:53|2309M    0     0   805M|52.0B  100B| 18 0.5  82   0   0   0|1.17 0.80 0.58
30-08 11:54:54|2309M    0     0   805M|52.0B  100B| 17 0.3  83   0   0   0|1.17 0.80 0.58
30-08 11:54:55|2286M    0     0   829M|1503B 1549B| 15 1.7  83   0   0   0|1.17 0.80 0.58
30-08 11:54:56|2307M    0     0   807M| 312B 5050B| 15 0.5  84   0   0   0|1.17 0.80 0.58
30-08 11:54:57|2308M    0     0   807M|52.0B  100B| 17 0.7  83   0   0   0|1.17 0.80 0.58
30-08 11:54:58|2308M    0     0   807M|52.0B  100B| 16 0.3  84   0   0   0|1.15 0.81 0.58
30-08 11:54:59|2308M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|1.15 0.81 0.58
30-08 11:55:00|2308M    0     0   807M| 156B  300B| 16 0.8  83   0   0   0|1.15 0.81 0.58
30-08 11:55:01|2308M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.15 0.81 0.58
30-08 11:55:02|2308M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|1.15 0.81 0.58
30-08 11:55:03|2271M    0     0   843M|1571B 1665B| 16 1.0  83   0   0   0|1.14 0.81 0.58
30-08 11:55:04|2307M    0     0   807M|52.0B  100B| 16 0.8  83   0   0   0|1.14 0.81 0.58
30-08 11:55:05|2307M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.14 0.81 0.58
30-08 11:55:06|2307M    0     0   807M| 208B 3223B| 16 0.7  83   0   0   0|1.14 0.81 0.58
30-08 11:55:07|2307M    0     0   807M|   0     0 | 16 0.7  83   0   0   0|1.14 0.81 0.58
30-08 11:55:08|2310M    0     0   804M|   0     0 | 17 0.7  82   0   0   0|1.13 0.81 0.58
30-08 11:55:09|2311M    0     0   804M| 104B  200B| 16 0.3  83   0   0   0|1.13 0.81 0.58
30-08 11:55:10|2311M    0     0   804M|   0     0 | 16 0.5  83   0   0   0|1.13 0.81 0.58
30-08 11:55:11|2311M    0     0   804M|   0     0 | 16 0.7  83   0   0   0|1.13 0.81 0.58
30-08 11:55:12|2311M    0     0   804M|   0     0 | 17 0.8  83   0   0   0|1.13 0.81 0.58
30-08 11:55:13|2311M    0     0   804M|52.0B  216B| 16 0.3  83   0   0   0|1.12 0.81 0.59
30-08 11:55:14|2294M    0     0   821M|1504B 1434B| 15 1.2  83   0   0   0|1.12 0.81 0.59
30-08 11:55:15|2307M    0     0   807M|52.0B  100B| 14 0.7  85   0   0   0|1.12 0.81 0.59
30-08 11:55:16|2307M    0     0   807M| 156B 2488B| 16 0.7  83   0   0   0|1.12 0.81 0.59
30-08 11:55:17|2307M    0     0   807M|   0     0 | 16 1.0  83   0   0   0|1.12 0.81 0.59
30-08 11:55:18|2307M    0     0   807M|   0     0 | 16 0.8  83   0   0   0|1.11 0.82 0.59
30-08 11:55:19|2307M    0     0   807M|   0     0 | 17 0.2  83   0   0   0|1.11 0.82 0.59
30-08 11:55:20|2308M    0     0   807M| 104B  200B| 16 0.3  83   0   0   0|1.11 0.82 0.59
30-08 11:55:21|2308M    0     0   807M| 104B  184B| 17 0.5  83   0   0   0|1.11 0.82 0.59
30-08 11:55:22|2291M    0     0   824M|1522B 1584B| 16 1.2  83   0   0   0|1.11 0.82 0.59
30-08 11:55:23|2308M    0     0   807M|52.0B  100B| 16 0.8  84   0   0   0|1.10 0.82 0.59
30-08 11:55:24|2308M    0     0   806M| 104B  200B| 17 0.3  83   0   0   0|1.10 0.82 0.59
30-08 11:55:25|2308M    0     0   806M|   0     0 | 17 0.5  82   0   0   0|1.10 0.82 0.59
30-08 11:55:26|2308M    0     0   806M| 312B 4260B| 17 0.2  83   0   0   0|1.10 0.82 0.59
30-08 11:55:27|2308M    0     0   806M|52.0B  100B| 16 0.3  83   0   0   0|1.10 0.82 0.59
30-08 11:55:28|2292M    0     0   823M|1470B 1468B| 15 1.7  83   0   0   0|1.09 0.82 0.59
30-08 11:55:29|2308M    0     0   806M|52.0B  100B| 15 0.5  84   0   0   0|1.09 0.82 0.59
30-08 11:55:30|2308M    0     0   806M|   0     0 | 17 0.5  83   0   0   0|1.09 0.82 0.59
30-08 11:55:31|2309M    0     0   806M| 824B 1152B| 15 0.5   - 436   0   0|1.09 0.82 0.59
30-08 11:55:32|2309M    0     0   805M| 824B 1104B| 17 0.3 428   -   0   0|1.09 0.82 0.59
30-08 11:55:33|2309M    0     0   805M|   0     0 | 16 0.7  83   0   0   0|1.08 0.83 0.59
30-08 11:55:34|2309M    0     0   805M| 104B  200B| 17 0.2  83   0   0   0|1.08 0.83 0.59
30-08 11:55:35|2309M    0     0   805M|   0     0 | 17 0.3  83   0   0   0|1.08 0.83 0.59
30-08 11:55:36|2309M    0     0   805M| 156B 3010B| 16 0.2  83   0   0   0|1.08 0.83 0.59
30-08 11:55:37|2279M    0     0   835M|1571B 1665B| 16 0.8  83   0   0   0|1.08 0.83 0.59
30-08 11:55:38|2307M    0     0   807M|52.0B  100B| 16 0.8  83   0   0   0|1.08 0.83 0.60
30-08 11:55:39|2307M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.08 0.83 0.60
30-08 11:55:40|2307M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|1.08 0.83 0.60
30-08 11:55:41|2309M    0     0   806M| 876B 1236B| 17 0.5  83   0   0   0|1.08 0.83 0.60
30-08 11:55:42|2290M    0     0   824M|1555B 1649B| 16 1.0  83   0   0   0|1.08 0.83 0.60
30-08 11:55:43|2308M    0     0   807M|52.0B  100B| 17 0.5  82   0   0   0|1.07 0.83 0.60
30-08 11:55:44|2308M    0     0   806M| 104B  200B| 16 0.3  84   0   0   0|1.07 0.83 0.60
30-08 11:55:45|2308M    0     0   806M|   0     0 | 17 1.0  82   0   0   0|1.07 0.83 0.60
30-08 11:55:46|2308M    0     0   806M| 364B 5145B| 16 0.5  83   0   0   0|1.07 0.83 0.60
30-08 11:55:47|2308M    0     0   806M|   0     0 | 17 0.2  83   0   0   0|1.07 0.83 0.60
30-08 11:55:48|2308M    0     0   806M|   0     0 | 16 0.7  83   0   0   0|1.07 0.83 0.60
30-08 11:55:49|2255M    0     0   859M|1520B 1566B| 16 1.2  83   0   0   0|1.07 0.83 0.60
30-08 11:55:50|2303M    0     0   812M|   0     0 | 16 0.8  83   0   0   0|1.07 0.83 0.60
30-08 11:55:51|2308M    0     0   807M|52.0B  100B| 16 1.2  83   0   0   0|1.07 0.83 0.60
30-08 11:55:52|2308M    0     0   807M|   0     0 | 16 0.8  83   0   0   0|1.07 0.83 0.60
30-08 11:55:53|2308M    0     0   807M|   0     0 | 16 0.7  83   0   0   0|1.06 0.84 0.60
30-08 11:55:54|2312M    0     0   803M|   0     0 | 18 0.3  82   0   0   0|1.06 0.84 0.60
30-08 11:55:55|2312M    0     0   802M| 104B  200B| 16 0.2  83   0   0   0|1.06 0.84 0.60
30-08 11:55:56|2312M    0     0   802M| 156B 3006B| 16 0.7  83   0   0   0|1.06 0.84 0.60
30-08 11:55:57|2312M    0     0   802M|   0     0 | 16 1.2  83   0   0   0|1.06 0.84 0.60
30-08 11:55:58|2312M    0     0   802M|   0     0 | 17 0.3  83   0   0   0|1.06 0.84 0.60
30-08 11:55:59|2262M    0     0   853M|1503B 1549B| 16 1.0  83   0   0   0|1.06 0.84 0.60
30-08 11:56:00|2304M    0     0   811M|52.0B  200B| 16 0.5  84   0   0   0|1.06 0.84 0.60
30-08 11:56:01|2308M    0     0   807M|52.0B    0 | 16 0.5  83   0   0   0|1.06 0.84 0.60
30-08 11:56:02|2308M    0     0   807M|   0     0 | 16 0.7  83   0   0   0|1.06 0.84 0.60
30-08 11:56:03|2308M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|1.05 0.84 0.61
30-08 11:56:04|2308M    0     0   807M|   0     0 | 17 0.2  83   0   0   0|1.05 0.84 0.61
30-08 11:56:05|2308M    0     0   807M| 104B  200B| 16 0.5  84   0   0   0|1.05 0.84 0.61
30-08 11:56:06|2308M    0     0   807M| 156B 2495B| 16 1.0  83   0   0   0|1.05 0.84 0.61
30-08 11:56:07|2308M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.05 0.84 0.61
30-08 11:56:08|2308M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|1.05 0.84 0.61
30-08 11:56:09|2308M    0     0   807M| 104B  200B| 17 0.2  83   0   0   0|1.05 0.84 0.61
30-08 11:56:10|2308M    0     0   807M|   0     0 | 17 0.2  83   0   0   0|1.05 0.84 0.61
30-08 11:56:11|2308M    0     0   806M|   0     0 | 16 0.5  83   0   0   0|1.05 0.84 0.61
30-08 11:56:12|2308M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.05 0.84 0.61
30-08 11:56:13|2308M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.05 0.84 0.61
30-08 11:56:14|2275M    0     0   839M|1521B 1583B| 17 0.7  82   0   0   0|1.04 0.85 0.61
30-08 11:56:15|2308M    0     0   807M|52.0B  100B| 15 0.8  84   0   0   0|1.04 0.85 0.61
30-08 11:56:16|2308M    0     0   807M| 260B 2716B| 17 0.2  82   0   0   0|1.04 0.85 0.61
30-08 11:56:17|2308M    0     0   807M|   0     0 | 16 0.7  83   0   0   0|1.04 0.85 0.61
30-08 11:56:18|2308M    0     0   807M| 104B  200B| 17 0.5  82   0   0   0|1.04 0.85 0.61
30-08 11:56:19|2308M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|1.04 0.85 0.61
30-08 11:56:20|2268M    0     0   846M|1573B 1667B| 17 0.8  82   0   0   0|1.04 0.85 0.61
30-08 11:56:21|2308M    0     0   807M|52.0B  100B| 16 0.8  83   0   0   0|1.04 0.85 0.61
30-08 11:56:22|2308M    0     0   807M|   0     0 | 16 0.7  84   0   0   0|1.04 0.85 0.61
30-08 11:56:23|2308M    0     0   807M|   0     0 | 16 0.7  83   0   0   0|1.04 0.85 0.61
30-08 11:56:24|2308M    0     0   807M| 104B  200B| 17 0.5  83   0   0   0|1.04 0.85 0.61
30-08 11:56:25|2308M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.04 0.85 0.61
30-08 11:56:26|2308M    0     0   807M| 208B 3566B| 16 0.8  83   0   0   0|1.04 0.85 0.61
30-08 11:56:27|2308M    0     0   807M|   0     0 | 16 0.8  83   0   0   0|1.04 0.85 0.61
30-08 11:56:28|2308M    0     0   807M| 104B  200B| 17 0.7  82   0   0   0|1.04 0.85 0.61
30-08 11:56:29|2308M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|1.03 0.85 0.62
30-08 11:56:30|2308M    0     0   807M|   0     0 | 16 0.8  83   0   0   0|1.03 0.85 0.62
30-08 11:56:31|2308M    0     0   807M|   0     0 | 16 0.7  83   0   0   0|1.03 0.85 0.62
30-08 11:56:32|2308M    0     0   807M|   0     0 | 16 0.7  83   0   0   0|1.03 0.85 0.62
30-08 11:56:33|2258M    0     0   857M|1573B 1667B| 16 0.5  83   0   0   0|1.03 0.85 0.62
30-08 11:56:34|2304M    0     0   811M|   0     0 | 16 0.8  84   0   0   0|1.03 0.85 0.62
30-08 11:56:35|2308M    0     0   807M|52.0B  100B| 17 0.7  83   0   0   0|1.03 0.85 0.62
30-08 11:56:36|2308M    0     0   807M| 156B 2516B| 16 0.5  83   0   0   0|1.03 0.85 0.62
30-08 11:56:37|2308M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.03 0.85 0.62
30-08 11:56:38|2308M    0     0   807M|   0     0 | 16 1.0  83   0   0   0|1.03 0.85 0.62
30-08 11:56:39|2308M    0     0   807M|   0     0 | 16 0.8  83   0   0   0|1.03 0.86 0.62
30-08 11:56:40|2308M    0     0   807M|   0   100B| 16 0.2  84   0   0   0|1.03 0.86 0.62
30-08 11:56:41|2308M    0     0   807M| 104B  100B| 17 0.2  83   0   0   0|1.03 0.86 0.62
30-08 11:56:42|2308M    0     0   807M|   0     0 | 16 0.3  84   0   0   0|1.03 0.86 0.62
30-08 11:56:43|2308M    0     0   807M|   0     0 | 17 0.3  83   0   0   0|1.03 0.86 0.62
30-08 11:56:44|2308M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.02 0.86 0.62
30-08 11:56:45|2308M    0     0   807M|   0     0 | 16 0.3  83   0   0   0|1.02 0.86 0.62
30-08 11:56:46|2308M    0     0   807M| 104B  603B| 16 0.5  83   0   0   0|1.02 0.86 0.62
30-08 11:56:47|2308M    0     0   807M| 104B  200B| 16 0.3  83   0   0   0|1.02 0.86 0.62
30-08 11:56:48|2308M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.02 0.86 0.62
30-08 11:56:49|2308M    0     0   807M|   0     0 | 16 0.7  83   0   0   0|1.02 0.86 0.62
30-08 11:56:50|2308M    0     0   807M|   0     0 | 16 0.8  83   0   0   0|1.02 0.86 0.62
30-08 11:56:51|2308M    0     0   807M|   0     0 | 16 0.5  83   0   0   0|1.02 0.86 0.62
30-08 11:56:52|2308M    0     0   807M|   0     0 | 16 0.7  83   0   0   0|1.02 0.86 0.62
30-08 11:56:53|2274M    0     0   840M|1573B 1667B| 16 0.8  83   0   0   0|1.02 0.86 0.62
30-08 11:56:54|2308M    0     0   807M|52.0B  100B| 16 0.5  84   0   0   0|1.02 0.86 0.62
30-08 11:56:55|2308M    0     0   807M| 104B  200B| 17 0.5  83   0   0   0|1.02 0.86 0.62
30-08 11:56:56|2308M    0     0   806M| 208B 3115B| 17 0.5  83   0   0   0|1.02 0.86 0.62
30-08 11:56:57|2308M    0     0   806M|52.0B  100B| 17 0.3  82   0   0   0|1.02 0.86 0.62
30-08 11:56:58|2255M    0     0   859M|1521B 1567B| 16 0.7  83   0   0   0|1.02 0.86 0.62
