[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
06-09 11:51:29|2314M    0     0   801M|75.7k 75.5k| 26 2.3  72  0   0   0|0.96 0.57 0.39
06-09 11:51:30|2277M    0     0   838M|76.8k 76.6k| 26 2.3  71  0   0   0|0.96 0.57 0.39
06-09 11:51:31|2362M    0     0   753M|38.7k 38.8k| 27 1.1  72  0   0   0|0.96 0.57 0.39
06-09 11:51:32|2321M    0     0   794M|41.0k 40.5k| 23 2.1  75  0   0   0|1.04 0.60 0.39
06-09 11:51:33|2350M    0     0   764M|43.3k 43.2k| 27 1.7  72  0   0   0|1.04 0.60 0.39
06-09 11:51:34|2315M    0     0   799M|88.9k 88.8k| 26 2.7  72  0   0   0|1.04 0.60 0.39
06-09 11:51:35|2277M    0     0   838M|75.5k 90.1k| 27 2.1  71  0   0   0|1.04 0.60 0.39
06-09 11:51:36|2361M    0     0   753M|   0     0 | 27 1.7   - 13   0   0|1.04 0.60 0.39
06-09 11:51:37|2342M    0     0   773M|89.3k 88.8k| 26 2.3 16  -   0   0|1.12 0.62 0.40
06-09 11:51:38|2304M    0     0   811M|82.8k 82.6k| 25 2.5  72  0   0   0|1.12 0.62 0.40
06-09 11:51:39|2317M    0     0   797M|34.5k 34.3k| 25 1.2   - 24   0   0|1.12 0.62 0.40
06-09 11:51:40|2349M    0     0   765M|38.3k 38.3k| 24 2.5 21  -   0   0|1.12 0.62 0.40
06-09 11:51:41|2323M    0     0   791M|77.8k 77.5k| 26 3.1  71  0   0   0|1.12 0.62 0.40
06-09 11:51:42|2350M    0     0   765M|35.1k 35.0k| 26 2.2  72  0   0   0|1.19 0.64 0.41
06-09 11:51:43|2358M    0     0   757M|53.0k 52.8k| 26 2.4  72  0   0   0|1.19 0.64 0.41
06-09 11:51:44|2338M    0     0   776M| 101k  101k| 26 2.7  71  0   0   0|1.19 0.64 0.41
06-09 11:51:45|2312M    0     0   802M|74.6k 92.6k| 27 1.6  72  0   0   0|1.19 0.64 0.41
06-09 11:51:46|2261M    0     0   854M|92.1k 92.0k| 26 2.6  71  0   0   0|1.19 0.64 0.41
06-09 11:51:47|2359M    0     0   756M|   0     0 | 27 2.1  71  0   0   0|1.25 0.66 0.42
06-09 11:51:48|2340M    0     0   775M|79.7k 79.5k| 26 2.8  71  0   0   0|1.25 0.66 0.42
06-09 11:51:49|2313M    0     0   801M|75.1k 74.9k| 27 2.1  71  0   0   0|1.25 0.66 0.42
06-09 11:51:50|2329M    0     0   786M|35.1k 35.0k| 26 3.0  71  0   0   0|1.25 0.66 0.42
06-09 11:51:51|2357M    0     0   757M|57.0k 56.7k| 26 2.4  72  0   0   0|1.25 0.66 0.42
06-09 11:51:52|2334M    0     0   780M|88.0k 87.8k| 26 2.4  71  0   0   0|1.31 0.69 0.43
06-09 11:51:53|2340M    0     0   774M|37.2k 37.2k| 26 2.4  71  0   0   0|1.31 0.69 0.43
06-09 11:51:54|2382M    0     0   733M|   0     0 | 27 2.8  70  0   0   0|1.31 0.69 0.43
06-09 11:51:55|2370M    0     0   745M|44.0k 58.5k| 27 2.0  71  0   0   0|1.31 0.69 0.43
06-09 11:51:56|2353M    0     0   761M|44.5k 44.3k| 24 2.6  73  0   0   0|1.31 0.69 0.43
06-09 11:51:57|2334M    0     0   781M|37.0k 37.0k| 25 2.3  73  0   0   0|1.37 0.71 0.44
06-09 11:51:58|2381M    0     0   734M|   0     0 | 27 2.8  71  0   0   0|1.37 0.71 0.44
06-09 11:51:59|2369M    0     0   746M|37.1k 37.0k| 27 2.9  70  0   0   0|1.37 0.71 0.44
06-09 11:52:00|2357M    0     0   757M|37.4k 37.4k| 27 2.3  71  0   0   0|1.37 0.71 0.44
06-09 11:52:01|2349M    0     0   766M|35.7k 35.8k| 28 2.8  69  0   0   0|1.37 0.71 0.44
06-09 11:52:02|2437M    0     0   678M|   0     0 | 34 3.2  63  0   0   0|1.50 0.75 0.45
06-09 11:52:03|2425M    0     0   690M|41.7k 41.7k| 37 2.9  60  0   0   0|1.50 0.75 0.45
06-09 11:52:04|2406M    0     0   708M|45.1k 45.0k| 37 3.2  60  0   0   0|1.50 0.75 0.45
06-09 11:52:05|2443M    0     0   671M| 364B 7891B| 37 2.8  61  0   0   0|1.50 0.75 0.45
06-09 11:52:06|2430M    0     0   684M|40.3k 40.1k| 36 2.6  62  0   0   0|1.50 0.75 0.45
06-09 11:52:07|2417M    0     0   697M|38.5k 38.3k| 34 2.8  63  0   0   0|1.54 0.77 0.46
06-09 11:52:08|2397M    0     0   717M|36.5k 36.4k| 34 2.8  63  0   0   0|1.54 0.77 0.46
06-09 11:52:09|2450M    0     0   664M|   0     0 | 35 2.6  63  0   0   0|1.54 0.77 0.46
06-09 11:52:10|2409M    0     0   706M|   0  7040B| 30 3.1  67  0   0   0|1.54 0.77 0.46
06-09 11:52:11|2408M    0     0   707M|   0  1408B| 28 1.8  70  0   0   0|1.54 0.77 0.46
06-09 11:52:12|2365M    0     0   750M| 189k  190k| 25 1.9  73  0   0   0|1.57 0.79 0.47
06-09 11:52:13|2389M    0     0   726M|81.9k 79.0k| 33 1.8  65  0   0   0|1.57 0.79 0.47
06-09 11:52:14|2420M    0     0   694M|40.3k 40.1k| 36 2.2  62  0   0   0|1.57 0.79 0.47
06-09 11:52:15|2384M    0     0   730M|77.0k 82.7k| 35 2.5  63  0   0   0|1.57 0.79 0.47
06-09 11:52:16|2412M    0     0   702M|42.2k 42.1k| 35 2.6  62  0   0   0|1.57 0.79 0.47
06-09 11:52:17|2381M    0     0   733M|80.3k 80.0k| 35 2.2  63  0   0   0|1.69 0.82 0.48
06-09 11:52:18|2412M    0     0   703M|38.5k 38.4k| 35 2.0  63  0   0   0|1.69 0.82 0.48
06-09 11:52:19|2446M    0     0   669M|34.5k 34.4k| 36 2.1  62  0   0   0|1.69 0.82 0.48
06-09 11:52:20|2404M    0     0   711M|99.5k 99.1k| 35 3.2  62  0   0   0|1.69 0.82 0.48
06-09 11:52:21|2457M    0     0   657M|   0     0 | 35 2.4  63  0   0   0|1.69 0.82 0.48
06-09 11:52:22|2429M    0     0   685M| 119k  118k| 35 2.8  63  0   0   0|1.79 0.86 0.49
06-09 11:52:23|2397M    0     0   718M|89.2k 88.8k| 35 2.6  62  0   0   0|1.79 0.86 0.49
06-09 11:52:24|2404M    0     0   710M|43.4k 51.3k| 36 2.2  62  0   0   0|1.79 0.86 0.49
06-09 11:52:25|2438M    0     0   676M|37.8k 48.7k| 36 1.9  62  0   0   0|1.79 0.86 0.49
06-09 11:52:26|2403M    0     0   712M| 104k  104k| 35 2.7  62  0   0   0|1.79 0.86 0.49
06-09 11:52:27|2355M    0     0   760M|75.3k 75.1k| 34 2.5  63  0   0   0|1.89 0.89 0.50
06-09 11:52:28|2451M    0     0   663M|   0     0 | 36 1.9  62  0   0   0|1.89 0.89 0.50
06-09 11:52:29|2429M    0     0   686M|73.6k 73.7k| 35 2.7  62  0   0   0|1.89 0.89 0.50
06-09 11:52:30|2398M    0     0   716M|76.2k 76.0k| 35 2.0  63  0   0   0|1.89 0.89 0.50
06-09 11:52:31|2358M    0     0   756M|73.2k 73.0k| 35 2.5  62  0   0   0|1.89 0.89 0.50
06-09 11:52:32|2444M    0     0   670M|   0     0 | 36 1.9  63  0   0   0|1.98 0.93 0.52
06-09 11:52:33|2422M    0     0   692M|82.1k 81.8k| 35 2.2  62  0   0   0|1.98 0.93 0.52
06-09 11:52:34|2383M    0     0   731M|79.2k 79.0k| 35 2.9  62  0   0   0|1.98 0.93 0.52
06-09 11:52:35|2409M    0     0   706M|36.0k 51.3k| 36 1.9  63  0   0   0|1.98 0.93 0.52
06-09 11:52:36|2444M    0     0   671M|34.5k 34.4k| 36 2.1  62  0   0   0|1.98 0.93 0.52
06-09 11:52:37|2414M    0     0   701M|94.3k 93.9k| 36 3.1  61  0   0   0|2.06 0.96 0.53
06-09 11:52:38|2459M    0     0   656M|35.7k 35.6k| 35 2.3  63  0   0   0|2.06 0.96 0.53
06-09 11:52:39|2441M    0     0   674M|98.1k 97.8k| 35 1.9  63  0   0   0|2.06 0.96 0.53
06-09 11:52:40|2466M    0     0   649M|41.0k 41.2k| 36 1.8  63  0   0   0|2.06 0.96 0.53
06-09 11:52:41|2431M    0     0   684M|73.3k 73.1k| 36 2.2  62  0   0   0|2.06 0.96 0.53
06-09 11:52:42|2474M    0     0   641M|36.5k 36.4k| 36 1.9  63  0   0   0|2.14 1.00 0.54
06-09 11:52:43|2451M    0     0   664M|78.3k 78.2k| 35 2.6  62  0   0   0|2.14 1.00 0.54
06-09 11:52:44|2410M    0     0   705M|80.2k 80.0k| 37 1.8  62  0   0   0|2.14 1.00 0.54
06-09 11:52:45|2497M    0     0   617M| 572B 13.6k| 36 2.1  62  0   0   0|2.14 1.00 0.54
06-09 11:52:46|2425M    0     0   690M| 130k  129k| 34 2.9  63  0   0   0|2.14 1.00 0.54
06-09 11:52:47|2440M    0     0   674M|39.5k 39.4k| 34 2.5  64  0   0   0|2.20 1.03 0.56
06-09 11:52:48|2478M    0     0   637M|50.1k 50.1k| 35 2.1  63  0   0   0|2.20 1.03 0.56
06-09 11:52:49|2449M    0     0   666M|77.6k 77.4k| 35 2.0  63  0   0   0|2.20 1.03 0.56
06-09 11:52:50|2417M    0     0   697M|77.4k 77.3k| 36 2.1  62  0   0   0|2.20 1.03 0.56
06-09 11:52:51|2450M    0     0   664M|37.7k 37.4k| 36 1.9  62  0   0   0|2.20 1.03 0.56
06-09 11:52:52|2487M    0     0   628M|39.0k 38.9k| 37 1.2  62  0   0   0|2.27 1.06 0.57
06-09 11:52:53|2458M    0     0   657M|84.8k 84.6k| 35 2.5  63  0   0   0|2.27 1.06 0.57
06-09 11:52:54|2450M    0     0   665M|38.6k 38.4k| 35 2.9  62  0   0   0|2.27 1.06 0.57
06-09 11:52:55|2475M    0     0   639M|78.0k 91.7k| 35 2.9  62  0   0   0|2.27 1.06 0.57
06-09 11:52:56|2448M    0     0   666M|78.7k 78.3k| 35 2.3  63  0   0   0|2.27 1.06 0.57
06-09 11:52:57|2410M    0     0   704M|69.1k 68.8k| 35 2.2  63  0   0   0|2.33 1.09 0.58
06-09 11:52:58|2499M    0     0   615M|   0     0 | 36 1.9  62  0   0   0|2.33 1.09 0.58
06-09 11:52:59|2498M    0     0   617M|38.3k 38.2k| 35 2.3  63  0   0   0|2.33 1.09 0.58
06-09 11:53:00|2477M    0     0   638M|38.4k 38.3k| 34 1.9  64  0   0   0|2.33 1.09 0.58
06-09 11:53:01|2513M    0     0   601M| 156B  462B| 35 2.7  62  0   0   0|2.33 1.09 0.58
06-09 11:53:02|2503M    0     0   612M|38.5k 38.4k| 36 2.2  61  0   0   0|2.46 1.14 0.60
06-09 11:53:03|2497M    0     0   618M|37.5k 37.3k| 36 3.2  61  0   0   0|2.46 1.14 0.60
06-09 11:53:04|2460M    0     0   654M|57.5k 57.2k| 34 3.1  63  0   0   0|2.46 1.14 0.60
06-09 11:53:05|2509M    0     0   605M| 468B 10.9k| 36 2.1  62  0   0   0|2.46 1.14 0.60
06-09 11:53:06|2497M    0     0   617M|37.0k 36.9k| 36 2.3  61  0   0   0|2.46 1.14 0.60
06-09 11:53:07|2514M    0     0   601M|56.4k 60.7k| 35 2.1  63  0   0   0|2.58 1.19 0.62
06-09 11:53:08|2505M    0     0   610M|5041B  926B| 36 2.1  62  0   0   0|2.58 1.19 0.62
06-09 11:53:09|2493M    0     0   621M|44.6k 44.4k| 35 2.5  63  0   0   0|2.58 1.19 0.62
06-09 11:53:10|2514M    0     0   600M|84.0B 84.0B| 31 2.5   - 83   0   0|2.58 1.19 0.62
06-09 11:53:11|2491M    0     0   623M|39.6k 39.4k| 31 1.9 90  -   0   0|2.58 1.19 0.62
06-09 11:53:12|2471M    0     0   644M|37.0k 36.8k| 34 2.8  63  0   0   0|2.78 1.25 0.64
06-09 11:53:13|2513M    0     0   601M|   0     0 | 35 2.3  63  0   0   0|2.78 1.25 0.64
06-09 11:53:14|2501M    0     0   613M|36.8k 36.6k| 34 2.5  63  0   0   0|2.78 1.25 0.64
06-09 11:53:15|2491M    0     0   624M|36.2k 45.6k| 34 3.3  63  0   0   0|2.78 1.25 0.64
06-09 11:53:16|2518M    0     0   597M|   0     0 | 35 2.8  62  0   0   0|2.78 1.25 0.64
06-09 11:53:17|2454M    0     0   661M| 190k  190k| 33 3.6  64  0   0   0|2.79 1.28 0.65
06-09 11:53:18|2479M    0     0   636M|93.3k 92.9k| 35 3.1  62  0   0   0|2.79 1.28 0.65
06-09 11:53:19|2450M    0     0   664M|82.3k 81.9k| 36 2.0  62  0   0   0|2.79 1.28 0.65
06-09 11:53:20|2416M    0     0   698M|71.5k 71.2k| 36 2.1  62  0   0   0|2.79 1.28 0.65
06-09 11:53:21|2445M    0     0   669M|38.2k 38.8k| 36 2.1  62  0   0   0|2.79 1.28 0.65
06-09 11:53:22|2487M    0     0   628M|38.0k 37.9k| 36 1.7  62  0   0   0|2.81 1.31 0.67
06-09 11:53:23|2432M    0     0   682M| 113k  113k| 35 2.9  62  0   0   0|2.81 1.31 0.67
06-09 11:53:24|2458M    0     0   657M|37.4k 37.2k| 36 2.1  62  0   0   0|2.81 1.31 0.67
06-09 11:53:25|2486M    0     0   629M|59.6k 69.7k| 35 2.5  62  0   0   0|2.81 1.31 0.67
06-09 11:53:26|2458M    0     0   657M|75.2k 75.0k| 35 2.4  63  0   0   0|2.81 1.31 0.67
06-09 11:53:27|2480M    0     0   634M|40.7k 40.6k| 35 2.9  62  0   0   0|2.83 1.34 0.68
06-09 11:53:28|2495M    0     0   620M|56.3k 56.3k| 35 2.4  62  0   0   0|2.83 1.34 0.68
06-09 11:53:29|2421M    0     0   693M| 138k  137k| 35 3.1  62  0   0   0|2.83 1.34 0.68
06-09 11:53:30|2451M    0     0   664M|35.1k 35.0k| 35 2.2  62  0   0   0|2.83 1.34 0.68
06-09 11:53:31|2509M    0     0   606M|   0     0 | 35 3.0  62  0   0   0|2.83 1.34 0.68
06-09 11:53:32|2474M    0     0   641M| 120k  120k| 35 2.4  63  0   0   0|2.84 1.36 0.69
06-09 11:53:33|2434M    0     0   680M|93.8k 93.6k| 35 3.0  62  0   0   0|2.84 1.36 0.69
06-09 11:53:34|2449M    0     0   666M|35.1k 35.0k| 34 1.9   - 68   0   0|2.84 1.36 0.69
06-09 11:53:35|2499M    0     0   615M| 572B 12.7k| 28 1.3   0 70   0   0|2.84 1.36 0.69
06-09 11:53:36|2472M    0     0   642M|79.3k 79.1k| 34 2.8 64  -   0   0|2.84 1.36 0.69
06-09 11:53:37|2443M    0     0   671M|75.1k 75.2k| 36 2.3  62  0   0   0|2.85 1.39 0.70
06-09 11:53:38|2403M    0     0   712M|70.4k 70.1k| 36 1.9  63  0   0   0|2.85 1.39 0.70
06-09 11:53:39|2489M    0     0   625M|   0     0 | 36 2.0  62  0   0   0|2.85 1.39 0.70
06-09 11:53:40|2457M    0     0   657M| 102k  102k| 33 2.9   - 68   0   0|2.85 1.39 0.70
06-09 11:53:41|2410M    0     0   705M|81.5k 81.3k| 33 2.1 72  -   0   0|2.85 1.39 0.70
06-09 11:53:42|2502M    0     0   612M|   0     0 | 36 1.5  62  0   0   0|2.86 1.42 0.72
06-09 11:53:43|2470M    0     0   644M|98.4k 98.1k| 34 3.2  62  0   0   0|2.86 1.42 0.72
06-09 11:53:44|2426M    0     0   689M|93.4k 93.2k| 35 2.7  62  0   0   0|2.86 1.42 0.72
06-09 11:53:45|2441M    0     0   673M|56.9k 69.3k| 36 1.9  62  0   0   0|2.86 1.42 0.72
06-09 11:53:46|2464M    0     0   651M|41.9k 41.8k| 34 2.4  63  0   0   0|2.86 1.42 0.72
06-09 11:53:47|2437M    0     0   678M|42.8k 42.6k| 35 2.5  63  0   0   0|2.95 1.46 0.73
06-09 11:53:48|2466M    0     0   649M|35.2k 35.1k| 36 1.9  63  0   0   0|2.95 1.46 0.73
06-09 11:53:49|2493M    0     0   621M|14.4k 21.0k| 35 2.5  62  0   0   0|2.95 1.46 0.73
06-09 11:53:50|2475M    0     0   639M|29.3k 22.4k| 35 2.4  63  0   0   0|2.95 1.46 0.73
06-09 11:53:51|2453M    0     0   662M|39.3k 39.2k| 35 1.9  63  0   0   0|2.95 1.46 0.73
06-09 11:53:52|2415M    0     0   700M|39.1k 38.9k| 35 2.1  63  0   0   0|2.96 1.49 0.75
06-09 11:53:53|2445M    0     0   670M|37.2k 37.1k| 36 2.0  62  0   0   0|2.96 1.49 0.75
06-09 11:53:54|2486M    0     0   628M|1417B 1335B| 35 1.9  63  0   0   0|2.96 1.49 0.75
06-09 11:53:55|2467M    0     0   648M|40.2k 57.0k| 35 2.1  63  0   0   0|2.96 1.49 0.75
06-09 11:53:56|2440M    0     0   674M|41.2k 41.0k| 35 2.7  62  0   0   0|2.96 1.49 0.75
06-09 11:53:57|2464M    0     0   651M|40.0k 39.8k| 36 1.5  63  0   0   0|2.96 1.51 0.76
06-09 11:53:58|2495M    0     0   620M|1399B 1317B| 36 1.6  63  0   0   0|2.96 1.51 0.76
06-09 11:53:59|2471M    0     0   643M|45.9k 45.8k| 34 3.0  63  0   0   0|2.96 1.51 0.76
06-09 11:54:00|2440M    0     0   675M|49.0k 48.9k| 35 2.2  62  0   0   0|2.96 1.51 0.76
06-09 11:54:01|2402M    0     0   713M|42.5k 42.6k| 36 2.2  62  0   0   0|2.96 1.51 0.76
06-09 11:54:02|2499M    0     0   616M|   0     0 | 36 1.9   - 60   0   0|2.96 1.53 0.77
06-09 11:54:03|2473M    0     0   641M|47.2k 47.0k| 35 2.5 64  -   0   0|2.96 1.53 0.77
06-09 11:54:04|2452M    0     0   663M|37.8k 37.7k| 35 2.2  63  0   0   0|2.96 1.53 0.77
06-09 11:54:05|2416M    0     0   699M|37.2k 55.0k| 35 2.1  63  0   0   0|2.96 1.53 0.77
06-09 11:54:06|2448M    0     0   667M|2235B 2061B| 35 1.9  63  0   0   0|2.96 1.53 0.77
06-09 11:54:07|2486M    0     0   628M|2239B 2409B| 35 2.0  63  0   0   0|2.97 1.56 0.78
06-09 11:54:08|2461M    0     0   653M|2825B 2661B| 36 2.5  62  0   0   0|2.97 1.56 0.78
06-09 11:54:09|2438M    0     0   676M|2832B 2668B| 36 1.6  63  0   0   0|2.97 1.56 0.78
06-09 11:54:10|2476M    0     0   639M|1417B 1335B| 35 2.2  62  0   0   0|2.97 1.56 0.78
06-09 11:54:11|2448M    0     0   666M|2815B 2651B| 36 1.9  63  0   0   0|2.97 1.56 0.78
06-09 11:54:12|2487M    0     0   628M|1417B 1335B| 36 1.6  63  0   0   0|2.97 1.58 0.79
06-09 11:54:13|2462M    0     0   652M|2816B 2652B| 35 2.2  63  0   0   0|2.97 1.58 0.79
06-09 11:54:14|2435M    0     0   680M|2831B 2667B| 35 1.6  63  0   0   0|2.97 1.58 0.79
06-09 11:54:15|2475M    0     0   639M|2282B 23.3k| 36 1.5  62  0   0   0|2.97 1.58 0.79
06-09 11:54:16|2456M    0     0   659M|2798B 2634B| 36 2.0  62  0   0   0|2.97 1.58 0.79
06-09 11:54:17|2431M    0     0   684M|2815B 2651B| 35 2.1  63  0   0   0|2.97 1.61 0.80
06-09 11:54:18|2466M    0     0   649M|1400B 1318B| 36 1.6  62  0   0   0|2.97 1.61 0.80
06-09 11:54:19|2439M    0     0   676M|2816B 2652B| 36 1.6  63  0   0   0|2.97 1.61 0.80
06-09 11:54:20|2479M    0     0   635M|1417B 1335B| 35 2.5  62  0   0   0|2.97 1.61 0.80
06-09 11:54:21|2455M    0     0   660M|2815B 2651B| 35 2.4  63  0   0   0|2.97 1.61 0.80
06-09 11:54:22|2429M    0     0   685M|2814B 2650B| 36 2.0  62  0   0   0|2.97 1.63 0.82
06-09 11:54:23|2456M    0     0   659M|1398B 1316B| 35 1.6  63  0   0   0|2.97 1.63 0.82
06-09 11:54:24|2492M    0     0   623M|1399B 1317B| 36 2.1  62  0   0   0|2.97 1.63 0.82
06-09 11:54:25|2471M    0     0   643M|3700B 24.6k| 35 2.5  63  0   0   0|2.97 1.63 0.82
06-09 11:54:26|2450M    0     0   664M|2798B 2634B| 36 2.2  62  0   0   0|2.97 1.63 0.82
06-09 11:54:27|2477M    0     0   638M|1432B 1350B| 35 2.1  62  0   0   0|2.97 1.65 0.83
06-09 11:54:28|2453M    0     0   662M|2798B 2634B| 36 1.6  62  0   0   0|2.97 1.65 0.83
06-09 11:54:29|2491M    0     0   623M|1417B 1335B| 36 1.8   - 62   0   0|2.97 1.65 0.83
06-09 11:54:30|2467M    0     0   648M|2852B 2688B| 35 2.2 60  -   0   0|2.97 1.65 0.83
06-09 11:54:31|2412M    0     0   703M|2886B 2670B| 31 1.5  67  0   0   0|2.97 1.65 0.83
06-09 11:54:32|2506M    0     0   609M|   0     0 | 36 1.1  63  0   0   0|2.98 1.67 0.84
06-09 11:54:33|2482M    0     0   632M|2812B 2648B| 35 2.3  63  0   0   0|2.98 1.67 0.84
06-09 11:54:34|2471M    0     0   643M|2815B 2651B| 36 1.7  62  0   0   0|2.98 1.67 0.84
06-09 11:54:35|2440M    0     0   674M|3735B 24.7k| 35 1.9  63  0   0   0|2.98 1.67 0.84
06-09 11:54:36|2402M    0     0   713M|2832B 2668B| 35 1.6  63  0   0   0|2.98 1.67 0.84
06-09 11:54:37|2499M    0     0   616M|   0     0 | 35 2.3  63  0   0   0|2.98 1.70 0.85
06-09 11:54:38|2482M    0     0   633M|2815B 2651B| 35 2.0  63  0   0   0|2.98 1.70 0.85
06-09 11:54:39|2470M    0     0   645M|2810B 2646B| 34 2.8  63  0   0   0|2.98 1.70 0.85
06-09 11:54:40|2441M    0     0   674M|2798B 2634B| 35 2.4  62  0   0   0|2.98 1.70 0.85
06-09 11:54:41|2407M    0     0   708M|2798B 2634B| 36 1.9  62  0   0   0|2.98 1.70 0.85
06-09 11:54:42|2501M    0     0   614M|   0     0 | 36 2.0  62  0   0   0|2.98 1.72 0.86
06-09 11:54:43|2484M    0     0   631M|2828B 2664B| 35 2.6  62  0   0   0|2.98 1.72 0.86
06-09 11:54:44|2469M    0     0   645M|2804B 2640B| 35 2.3  63  0   0   0|2.98 1.72 0.86
06-09 11:54:45|2441M    0     0   673M|3638B 22.7k| 35 2.6  62  0   0   0|2.98 1.72 0.86
06-09 11:54:46|2403M    0     0   712M|3584B 3652B| 33 2.1  65  0   0   0|2.98 1.72 0.86
06-09 11:54:47|2497M    0     0   618M|   0     0 | 36 1.5  62  0   0   0|2.98 1.74 0.87
06-09 11:54:48|2481M    0     0   633M|2799B 2635B| 35 2.4  63  0   0   0|2.98 1.74 0.87
06-09 11:54:49|2461M    0     0   654M|2834B 2670B| 35 2.3  63  0   0   0|2.98 1.74 0.87
06-09 11:54:50|2429M    0     0   686M|2833B 2669B| 35 1.9  63  0   0   0|2.98 1.74 0.87
06-09 11:54:51|2460M    0     0   655M|1399B 1317B| 36 1.6  62  0   0   0|2.98 1.74 0.87
06-09 11:54:52|2496M    0     0   618M|1399B 1317B| 36 1.8  63  0   0   0|2.98 1.76 0.88
06-09 11:54:53|2481M    0     0   634M|2816B 2652B| 36 2.4  62  0   0   0|2.98 1.76 0.88
06-09 11:54:54|2457M    0     0   658M|2834B 2670B| 35 1.9  63  0   0   0|2.98 1.76 0.88
06-09 11:54:55|2421M    0     0   694M|3641B 23.2k| 36 1.4  63  0   0   0|2.98 1.76 0.88
06-09 11:54:56|2452M    0     0   662M|1411B 1329B| 36 1.9  62  0   0   0|2.98 1.76 0.88
06-09 11:54:57|2361M    0     0   753M|1469B 1486B| 31 2.1  67  0   0   0|2.98 1.78 0.89
06-09 11:54:58|2347M    0     0   767M|2850B 2686B| 25 2.0  73  0   0   0|2.98 1.78 0.89
06-09 11:54:59|2325M    0     0   789M|2807B 2643B| 26 2.7  71  0   0   0|2.98 1.78 0.89
06-09 11:55:00|2295M    0     0   820M|2881B 2765B| 27 2.0  71  0   0   0|2.98 1.78 0.89
06-09 11:55:01|2363M    0     0   751M|1503B 1628B| 31 2.5   - 83   0   0|2.98 1.78 0.89
06-09 11:55:02|2418M    0     0   696M|1417B 1335B| 37 2.4 50  -   0   0|2.98 1.80 0.91
06-09 11:55:03|2402M    0     0   713M|2816B 2652B| 37 3.7  60  0   0   0|2.98 1.80 0.91
