05-09 11:18:31 2106M 0 0 1008M 0 0 0.2 0.0 100 0.0 0 0 0 0.10 0.13
05-09 11:18:32 2106M 0 0 1008M 136 52.0 0 0.2 100 0 0 0 0 0.10 0.13
05-09 11:18:33 2106M 0 0 1008M 136 968 0.2 0.2 100 0 0 0 0 0.10 0.13
05-09 11:18:34 2106M 0 0 1008M 356 300 0 0 100 0 0 0 0 0.10 0.13
05-09 11:18:35 2106M 0 0 1008M 188 116 0.2 0 100 0 0 0 0 0.10 0.13
05-09 11:18:36 2106M 0 0 1008M 0 0 0.2 0.2 100 0 0 0 0 0.10 0.13
05-09 11:18:37 2116M 0 0 998M 976 1297 2.5 0 97 0 0 0 0 0.10 0.13
05-09 11:18:38 2169M 0 0 946M 0 0 16 1.3 83 0 0 0 0 0.10 0.13
05-09 11:18:39 2170M 0 0 945M 84.0 52.0 0.6 0.2 99 0 0 0 0 0.10 0.13
05-09 11:18:40 2170M 0 0 945M 84.0 688 0 0 100 0 0 0 0 0.10 0.13
05-09 11:18:41 2170M 0 0 945M 292 100 0.2 0.2 100 0 0 0 0 0.10 0.13
05-09 11:18:42 2170M 0 0 945M 136 100 0 0.2 100 0 0 0 0 0.10 0.13
05-09 11:18:43 2193M 0 0 921M 136 84.0 5.1 0.9 94 0 0 0 0 0.10 0.13
05-09 11:18:44 2246M 0 0 868M 0 0 15 1.7 83 0 0 0 0 0.10 0.13
05-09 11:18:45 2237M 0 0 878M 0 0 14 2.7 83 0 0 0 0 0.10 0.13
05-09 11:18:46 2239M 0 0 876M 0 0 15 2.0 83 0 0 0 0.08 0.11 0.14
05-09 11:18:47 2241M 0 0 874M 0 0 15 2.3 83 0 0 0 0.08 0.11 0.14
05-09 11:18:48 2243M 0 0 871M 0 0 14 2.3 83 0 0 0 0.08 0.11 0.14
05-09 11:18:49 2246M 0 0 868M 0 0 14 2.7 83 0 0 0 0.08 0.11 0.14
05-09 11:18:50 2237M 0 0 878M 0 0 14 2.7 83 0 0 0 0.08 0.11 0.14
05-09 11:18:51 2239M 0 0 875M 0 0 14 2.3 83 0 0 0 0.15 0.13 0.14
05-09 11:18:52 2243M 0 0 872M 0 0 15 2.3 83 0 0 0 0.15 0.13 0.14
05-09 11:18:53 2245M 0 0 870M 0 0 15 2.2 83 0 0 0 0.15 0.13 0.14
05-09 11:18:54 2293M 0 0 821M 0 0 15 1.8 83 0 0 0 0.15 0.13 0.14
05-09 11:18:55 2238M 0 0 876M 0 0 14 2.5 83 0 0 0 0.15 0.13 0.14
05-09 11:18:56 2240M 0 0 874M 0 0 15 2.0 83 0 0 0 0.22 0.14 0.15
05-09 11:18:57 2242M 0 0 872M 0 0 14 2.3 83 0 0 0 0.22 0.14 0.15
05-09 11:18:58 2242M 0 0 873M 0 0 14 2.7 83 0 0 0 0.22 0.14 0.15
05-09 11:18:59 2245M 0 0 870M 0 0 14 3.0 83 0 0 0 0.22 0.14 0.15
05-09 11:19:00 2246M 0 0 869M 52.0 100 14 2.3 83 0 0 0 0.22 0.14 0.15
05-09 11:19:01 2236M 0 0 879M 0 0 14 2.8 83 0 0 0 0.28 0.16 0.15
05-09 11:19:02 2239M 0 0 876M 0 0 14 2.8 83 0 0 0 0.28 0.16 0.15
05-09 11:19:03 2240M 0 0 874M 0 0 14 2.5 83 0 0 0 0.28 0.16 0.15
05-09 11:19:04 2243M 0 0 871M 0 0 15 1.8 83 0 0 0 0.28 0.16 0.15
05-09 11:19:05 2245M 0 0 869M 0 0 14 2.5 83 0 0 0 0.28 0.16 0.15
05-09 11:19:06 2246M 0 0 868M 0 0 14 2.3 83 0 0 0 0.34 0.17 0.15
05-09 11:19:07 2238M 0 0 877M 0 0 14 2.7 83 0 0 0 0.34 0.17 0.15
05-09 11:19:08 2240M 0 0 875M 0 0 15 2.3 83 0 0 0 0.34 0.17 0.15
05-09 11:19:09 2243M 0 0 872M 0 0 14 2.3 83 0 0 0 0.34 0.17 0.15
05-09 11:19:10 2268M 0 0 847M 0 0 25 3.1 72 0 0 0 0.34 0.17 0.15
05-09 11:19:11 2274M 0 0 841M 0 0 26 2.4 71 0 0 0 0.47 0.20 0.16
05-09 11:19:12 2275M 0 0 840M 0 0 25 2.2 73 0 0 0 0.47 0.20 0.16
05-09 11:19:13 2275M 0 0 840M 0 0 23 3.1 74 0 0 0 0.47 0.20 0.16
05-09 11:19:14 2267M 0 0 848M 0 0 24 2.9 73 0 0 0 0.47 0.20 0.16
05-09 11:19:15 2237M 0 0 877M 0 0 24 3.2 72 0 0 0 0.47 0.20 0.16
05-09 11:19:16 2239M 0 0 875M 0 0 15 2.0 83 0 0 0 0.52 0.21 0.17
05-09 11:19:17 2241M 0 0 873M 0 0 15 2.2 83 0 0 0 0.52 0.21 0.17
05-09 11:19:18 2244M 0 0 870M 0 0 15 2.2 83 0 0 0 0.52 0.21 0.17
05-09 11:19:19 2246M 0 0 868M 0 0 14 2.8 83 0 0 0 0.52 0.21 0.17
05-09 11:19:20 2236M 0 0 878M 0 0 14 2.5 83 0 0 0 0.52 0.21 0.17
05-09 11:19:21 2239M 0 0 876M 0 0 14 2.3 83 0 0 0 0.55 0.23 0.17
