[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
05-09 11:40:18|2168M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.34 0.49 0.22
05-09 11:40:19|2168M    0     0   946M|52.0B  100B| 17 0.2  83   0   0   0|1.34 0.49 0.22
05-09 11:40:20|2168M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.34 0.49 0.22
05-09 11:40:21|2168M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.34 0.49 0.22
05-09 11:40:22|2168M    0     0   946M|52.0B  100B| 17 0.2  83   0   0   0|1.34 0.49 0.22
05-09 11:40:23|2168M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.31 0.50 0.22
05-09 11:40:24|2168M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.31 0.50 0.22
05-09 11:40:25|2168M    0     0   946M|52.0B  100B| 17 0.3  83   0   0   0|1.31 0.50 0.22
05-09 11:40:26|2168M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.31 0.50 0.22
05-09 11:40:27|2168M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.31 0.50 0.22
05-09 11:40:28|2168M    0     0   946M|52.0B  132B| 17 0.2  83   0   0   0|1.29 0.51 0.23
05-09 11:40:29|2168M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.29 0.51 0.23
05-09 11:40:30|2168M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.29 0.51 0.23
05-09 11:40:31|2168M    0     0   946M|   0   100B| 17   0  83   0   0   0|1.29 0.51 0.23
05-09 11:40:32|2168M    0     0   946M|52.0B    0 | 17   0  83   0   0   0|1.29 0.51 0.23
05-09 11:40:33|2168M    0     0   946M|52.0B  132B| 17   0  83   0   0   0|1.26 0.52 0.23
05-09 11:40:34|2168M    0     0   946M|   0   100B| 17 0.2  83   0   0   0|1.26 0.52 0.23
05-09 11:40:35|2168M    0     0   946M|52.0B    0 | 17   0  83   0   0   0|1.26 0.52 0.23
05-09 11:40:36|2168M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.26 0.52 0.23
05-09 11:40:37|2168M    0     0   946M|   0   100B| 17   0  83   0   0   0|1.26 0.52 0.23
05-09 11:40:38|2168M    0     0   946M| 824B 1052B| 17 0.2  83   0   0   0|1.24 0.53 0.23
05-09 11:40:39|2168M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.24 0.53 0.23
05-09 11:40:40|2168M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.24 0.53 0.23
05-09 11:40:41|2168M    0     0   946M|52.0B  100B| 17 0.2  83   0   0   0|1.24 0.53 0.23
05-09 11:40:42|2168M    0     0   946M|52.0B  100B| 17 0.2  83   0   0   0|1.24 0.53 0.23
05-09 11:40:43|2168M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.22 0.53 0.24
05-09 11:40:44|2168M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.22 0.53 0.24
05-09 11:40:45|2168M    0     0   946M|52.0B  100B| 17 0.2  83   0   0   0|1.22 0.53 0.24
05-09 11:40:46|2168M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.22 0.53 0.24
05-09 11:40:47|2167M    0     0   947M| 188B  316B| 17 0.2  83   0   0   0|1.22 0.53 0.24
05-09 11:40:48|2167M    0     0   947M| 900B  604B| 17 0.3  83   0   0   0|1.20 0.54 0.24
05-09 11:40:49|2167M    0     0   947M|1776B 1592B| 17 0.5  83   0   0   0|1.20 0.54 0.24
05-09 11:40:50|2167M    0     0   947M| 628B  436B| 17 0.3  83   0   0   0|1.20 0.54 0.24
05-09 11:40:51|2167M    0     0   947M| 188B  248B| 17 0.2  83   0   0   0|1.20 0.54 0.24
05-09 11:40:52|2167M    0     0   947M| 272B  188B| 17   0  83   0   0   0|1.20 0.54 0.24
05-09 11:40:53|2167M    0     0   947M| 460B  560B| 17 0.3  83   0   0   0|1.19 0.55 0.25
05-09 11:40:54|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.19 0.55 0.25
05-09 11:40:55|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.19 0.55 0.25
05-09 11:40:56|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.19 0.55 0.25
05-09 11:40:57|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.19 0.55 0.25
05-09 11:40:58|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.17 0.56 0.25
05-09 11:40:59|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.17 0.56 0.25
05-09 11:41:00|2167M    0     0   947M|52.0B  100B| 17   0  83   0   0   0|1.17 0.56 0.25
05-09 11:41:01|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.17 0.56 0.25
05-09 11:41:02|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.17 0.56 0.25
05-09 11:41:03|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.16 0.56 0.25
05-09 11:41:04|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.16 0.56 0.25
05-09 11:41:05|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.16 0.56 0.25
05-09 11:41:06|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.16 0.56 0.25
05-09 11:41:07|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.16 0.56 0.25
05-09 11:41:08|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.14 0.57 0.26
05-09 11:41:09|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.14 0.57 0.26
05-09 11:41:10|2167M    0     0   947M| 136B  100B| 17 0.2  83   0   0   0|1.14 0.57 0.26
05-09 11:41:11|2167M    0     0   947M| 356B  248B| 17   0  83   0   0   0|1.14 0.57 0.26
05-09 11:41:12|2167M    0     0   947M| 324B  316B| 17 0.5  83   0   0   0|1.14 0.57 0.26
05-09 11:41:13|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.13 0.58 0.26
05-09 11:41:14|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.13 0.58 0.26
05-09 11:41:15|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.13 0.58 0.26
05-09 11:41:16|2167M    0     0   947M| 220B  236B| 17 0.2  83   0   0   0|1.13 0.58 0.26
05-09 11:41:17|2167M    0     0   947M| 136B  100B| 17   0  83   0   0   0|1.13 0.58 0.26
05-09 11:41:18|2167M    0     0   947M|84.0B 52.0B| 17   0  83   0   0   0|1.12 0.58 0.26
05-09 11:41:19|2167M    0     0   947M| 136B  792B| 17 0.2  83   0   0   0|1.12 0.58 0.26
05-09 11:41:20|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.12 0.58 0.26
05-09 11:41:21|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.12 0.58 0.26
05-09 11:41:22|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.12 0.58 0.26
05-09 11:41:23|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.11 0.59 0.27
05-09 11:41:24|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.11 0.59 0.27
05-09 11:41:25|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.11 0.59 0.27
05-09 11:41:26|2167M    0     0   947M| 220B 1116B| 17   0  83   0   0   0|1.11 0.59 0.27
05-09 11:41:27|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.11 0.59 0.27
05-09 11:41:28|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.10 0.60 0.27
05-09 11:41:29|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.10 0.60 0.27
05-09 11:41:30|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.10 0.60 0.27
05-09 11:41:31|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.10 0.60 0.27
05-09 11:41:32|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.10 0.60 0.27
05-09 11:41:33|2167M    0     0   947M|84.0B 52.0B| 17 0.2  83   0   0   0|1.09 0.60 0.28
05-09 11:41:34|2167M    0     0   947M| 188B  684B| 17   0  83   0   0   0|1.09 0.60 0.28
05-09 11:41:35|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.09 0.60 0.28
05-09 11:41:36|2167M    0     0   947M| 628B  504B| 17 0.3  83   0   0   0|1.09 0.60 0.28
05-09 11:41:37|2167M    0     0   947M| 408B  168B| 17 0.3  83   0   0   0|1.09 0.60 0.28
05-09 11:41:38|2167M    0     0   947M|52.0B 84.0B| 17   0  83   0   0   0|1.09 0.61 0.28
05-09 11:41:39|2169M    0     0   945M| 732B  920B| 17 0.7  83   0   0   0|1.09 0.61 0.28
05-09 11:41:40|2169M    0     0   945M| 136B  276B| 17   0  83   0   0   0|1.09 0.61 0.28
05-09 11:41:41|2169M    0     0   945M|   0     0 | 17   0  83   0   0   0|1.09 0.61 0.28
05-09 11:41:42|2167M    0     0   947M| 408B  316B| 17 0.2  83   0   0   0|1.09 0.61 0.28
05-09 11:41:43|2167M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.08 0.62 0.28
05-09 11:41:44|2167M    0     0   947M| 492B  336B| 17 0.3  83   0   0   0|1.08 0.62 0.28
05-09 11:41:45|2167M    0     0   947M| 596B  404B| 17 0.3  82   0   0   0|1.08 0.62 0.28
05-09 11:41:46|2167M    0     0   947M| 356B  304B| 17 0.2  83   0   0   0|1.08 0.62 0.28
05-09 11:41:47|2167M    0     0   947M| 764B  420B| 17 0.5  83   0   0   0|1.08 0.62 0.28
05-09 11:41:48|2167M    0     0   947M| 460B  416B| 17 0.2  83   0   0   0|1.07 0.62 0.29
05-09 11:41:49|2167M    0     0   947M| 440B  352B| 17 0.3  83   0   0   0|1.07 0.62 0.29
05-09 11:41:50|2169M    0     0   945M| 428B  928B| 17   0  83   0   0   0|1.07 0.62 0.29
05-09 11:41:51|2169M    0     0   945M| 272B  540B| 17   0  83   0   0   0|1.07 0.62 0.29
05-09 11:41:52|2167M    0     0   947M| 460B  284B| 17   0  83   0   0   0|1.07 0.62 0.29
05-09 11:41:53|2167M    0     0   947M| 628B  400B| 17 0.2  83   0   0   0|1.07 0.63 0.29
05-09 11:41:54|2168M    0     0   947M|1036B  836B| 17 0.7  83   0   0   0|1.07 0.63 0.29
05-09 11:41:55|2168M    0     0   947M| 544B  252B| 17   0  83   0   0   0|1.07 0.63 0.29
05-09 11:41:56|2168M    0     0   947M| 188B  168B| 17   0  83   0   0   0|1.07 0.63 0.29
05-09 11:41:57|2168M    0     0   947M| 168B  976B| 17 0.2  83   0   0   0|1.07 0.63 0.29
05-09 11:41:58|2168M    0     0   947M| 324B  204B| 17 0.2  83   0   0   0|1.06 0.63 0.29
05-09 11:41:59|2168M    0     0   947M| 324B  380B| 17 0.3  83   0   0   0|1.06 0.63 0.29
05-09 11:42:00|2168M    0     0   947M| 188B  200B| 17 0.2  83   0   0   0|1.06 0.63 0.29
05-09 11:42:01|2168M    0     0   947M| 512B  516B| 17 0.3  83   0   0   0|1.06 0.63 0.29
05-09 11:42:02|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.06 0.63 0.29
05-09 11:42:03|2169M    0     0   946M| 784B 2300B| 17 0.5  83   0   0   0|1.06 0.64 0.30
05-09 11:42:04|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.06 0.64 0.30
05-09 11:42:05|2169M    0     0   946M| 136B  164B| 17 0.2  83   0   0   0|1.06 0.64 0.30
05-09 11:42:06|2169M    0     0   946M| 104B 1016B| 17   0  83   0   0   0|1.06 0.64 0.30
05-09 11:42:07|2169M    0     0   946M| 136B  164B| 17 0.2  83   0   0   0|1.06 0.64 0.30
05-09 11:42:08|2169M    0     0   946M| 272B  264B| 17 0.2  83   0   0   0|1.05 0.64 0.30
05-09 11:42:09|2169M    0     0   946M| 136B  116B| 17   0  83   0   0   0|1.05 0.64 0.30
05-09 11:42:10|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.05 0.64 0.30
05-09 11:42:11|2169M    0     0   946M|52.0B  164B| 17 0.2  83   0   0   0|1.05 0.64 0.30
05-09 11:42:12|2169M    0     0   946M|52.0B  132B| 17 0.2  83   0   0   0|1.05 0.64 0.30
05-09 11:42:13|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.05 0.65 0.30
05-09 11:42:14|2169M    0     0   946M|52.0B  132B| 17 0.2  83   0   0   0|1.05 0.65 0.30
05-09 11:42:15|2169M    0     0   946M|52.0B  132B| 17 0.2  83   0   0   0|1.05 0.65 0.30
05-09 11:42:16|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.05 0.65 0.30
05-09 11:42:17|2169M    0     0   946M| 272B  380B| 17 0.3  83   0   0   0|1.05 0.65 0.30
05-09 11:42:18|2169M    0     0   946M|1136B 1148B| 17 0.5  83   0   0   0|1.04 0.66 0.31
05-09 11:42:19|2169M    0     0   946M|1048B 1048B| 17 0.2  83   0   0   0|1.04 0.66 0.31
05-09 11:42:20|2169M    0     0   946M| 796B  928B| 17   0  83   0   0   0|1.04 0.66 0.31
05-09 11:42:21|2169M    0     0   946M|84.0B 52.0B| 17   0  83   0   0   0|1.04 0.66 0.31
05-09 11:42:22|2169M    0     0   946M|52.0B  164B| 17   0  83   0   0   0|1.04 0.66 0.31
05-09 11:42:23|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.04 0.66 0.31
05-09 11:42:24|2169M    0     0   946M| 188B  284B| 17 0.2  83   0   0   0|1.04 0.66 0.31
05-09 11:42:25|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.04 0.66 0.31
05-09 11:42:26|2169M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.04 0.66 0.31
05-09 11:42:27|2169M    0     0   946M|52.0B  100B| 17 0.3  83   0   0   0|1.04 0.66 0.31
05-09 11:42:28|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.04 0.67 0.31
05-09 11:42:29|2169M    0     0   946M|52.0B  100B| 17 0.2  83   0   0   0|1.04 0.67 0.31
05-09 11:42:30|2169M    0     0   946M|52.0B  100B| 17 0.2  83   0   0   0|1.04 0.67 0.31
05-09 11:42:31|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.04 0.67 0.31
05-09 11:42:32|2169M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.04 0.67 0.31
05-09 11:42:33|2169M    0     0   946M|52.0B  132B| 17 0.2  83   0   0   0|1.03 0.67 0.32
05-09 11:42:34|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.03 0.67 0.32
05-09 11:42:35|2169M    0     0   946M| 824B 1168B| 17 0.3  83   0   0   0|1.03 0.67 0.32
05-09 11:42:36|2169M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.03 0.67 0.32
05-09 11:42:37|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.03 0.67 0.32
05-09 11:42:38|2169M    0     0   946M|52.0B  116B| 17   0  83   0   0   0|1.03 0.68 0.32
05-09 11:42:39|2169M    0     0   946M|52.0B  100B| 17 0.2  83   0   0   0|1.03 0.68 0.32
05-09 11:42:40|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.03 0.68 0.32
05-09 11:42:41|2169M    0     0   946M|52.0B  116B| 17 0.3  83   0   0   0|1.03 0.68 0.32
05-09 11:42:42|2169M    0     0   946M|52.0B  100B| 17 0.2  83   0   0   0|1.03 0.68 0.32
05-09 11:42:43|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.03 0.68 0.32
05-09 11:42:44|2169M    0     0   946M|52.0B  100B| 17   0  83   0   0   0|1.03 0.68 0.32
05-09 11:42:45|2169M    0     0   946M|52.0B  100B| 17 0.2  83   0   0   0|1.03 0.68 0.32
05-09 11:42:46|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.03 0.68 0.32
05-09 11:42:47|2169M    0     0   946M|52.0B  100B| 17 0.3  83   0   0   0|1.03 0.68 0.32
05-09 11:42:48|2169M    0     0   946M|52.0B  132B| 17   0  83   0   0   0|1.02 0.69 0.33
05-09 11:42:49|2169M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.02 0.69 0.33
05-09 11:42:50|2169M    0     0   946M|52.0B  116B| 17 0.2  83   0   0   0|1.02 0.69 0.33
05-09 11:42:51|2169M    0     0   946M|   0   100B| 17 0.2  83   0   0   0|1.02 0.69 0.33
05-09 11:42:52|2169M    0     0   946M|52.0B    0 | 17   0  83   0   0   0|1.02 0.69 0.33
05-09 11:42:53|2169M    0     0   946M|52.0B  100B| 17 0.2  83   0   0   0|1.02 0.69 0.33
05-09 11:42:54|2169M    0     0   946M|   0   100B| 17 0.2  83   0   0   0|1.02 0.69 0.33
05-09 11:42:55|2169M    0     0   946M|52.0B    0 | 17   0  83   0   0   0|1.02 0.69 0.33
