[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
05-09 11:11:52|2240M    0     0   875M|52.0B  100B| 15 1.8  83   0   0   0|0.35 0.17 0.15
05-09 11:11:53|2242M    0     0   873M|52.0B  100B| 14 2.3  83   0   0   0|0.35 0.17 0.15
05-09 11:11:54|2244M    0     0   870M|52.0B  100B| 15 2.3  83   0   0   0|0.35 0.17 0.15
05-09 11:11:55|2235M    0     0   880M|52.0B  100B| 15 2.2  83   0   0   0|0.35 0.17 0.15
05-09 11:11:56|2236M    0     0   878M|52.0B  100B| 14 2.5  83   0   0   0|0.40 0.18 0.16
05-09 11:11:57|2237M    0     0   877M|52.0B  100B| 15 2.0  83   0   0   0|0.40 0.18 0.16
05-09 11:11:58|2264M    0     0   850M|52.0B  196B| 21 3.0  76   0   0   0|0.40 0.18 0.16
05-09 11:11:59|2267M    0     0   847M|52.0B  100B| 27 1.4  71   0   0   0|0.40 0.18 0.16
05-09 11:12:00|2272M    0     0   843M| 104B  200B| 24 2.7  74   0   0   0|0.40 0.18 0.16
05-09 11:12:01|2275M    0     0   840M|52.0B  100B| 23 2.4   - 424   0   0|0.53 0.21 0.17
05-09 11:12:02|2269M    0     0   846M|52.0B  100B| 22 2.3   0  76   0   0|0.53 0.21 0.17
05-09 11:12:03|2270M    0     0   844M|52.0B  100B| 25 2.6 412   -   0   0|0.53 0.21 0.17
05-09 11:12:04|2274M    0     0   841M|   0     0 | 25 2.3  73   0   0   0|0.53 0.21 0.17
05-09 11:12:05|2241M    0     0   873M|52.0B  100B| 21 3.3  76   0   0   0|0.53 0.21 0.17
05-09 11:12:06|2244M    0     0   870M|52.0B  100B| 14 2.7  83   0   0   0|0.65 0.24 0.18
05-09 11:12:07|2168M    0     0   946M|52.0B  100B|4.0 0.6  95   0   0   0|0.65 0.24 0.18
05-09 11:12:08|2168M    0     0   946M|52.0B  100B|0.2   0 100   0   0   0|0.65 0.24 0.18
05-09 11:12:09|2168M    0     0   946M|52.0B  100B|0.2   0 100   0   0   0|0.65 0.24 0.18
05-09 11:12:10|2168M    0     0   946M|52.0B  100B|0.2 0.2 100   0   0   0|0.65 0.24 0.18
05-09 11:12:11|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.60 0.24 0.17
05-09 11:12:12|2168M    0     0   946M|52.0B  100B|0.2   0 100   0   0   0|0.60 0.24 0.17
05-09 11:12:13|2168M    0     0   946M|52.0B  100B|  0 0.2 100   0   0   0|0.60 0.24 0.17
05-09 11:12:14|2168M    0     0   946M|52.0B  100B|  0 0.2 100   0   0   0|0.60 0.24 0.17
05-09 11:12:15|2168M    0     0   946M|52.0B  100B|0.2 0.2 100   0   0   0|0.60 0.24 0.17
05-09 11:12:16|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.55 0.24 0.17
05-09 11:12:17|2168M    0     0   946M|52.0B  100B|  0 0.4 100   0   0   0|0.55 0.24 0.17
05-09 11:12:18|2168M    0     0   946M|52.0B  100B|0.2 0.2 100   0   0   0|0.55 0.24 0.17
05-09 11:12:19|2194M    0     0   920M| 104B  296B|8.9 0.5  91   0   0   0|0.55 0.24 0.17
05-09 11:12:20|2194M    0     0   920M|52.0B  100B| 17 0.5  83   0   0   0|0.55 0.24 0.17
05-09 11:12:21|2198M    0     0   917M|52.0B  100B| 15 0.7   - 481   0   0|0.58 0.25 0.18
05-09 11:12:22|2198M    0     0   917M|52.0B  100B| 12 0.2 499   -   0   0|0.58 0.25 0.18
05-09 11:12:23|2201M    0     0   914M|52.0B  100B| 12 0.5   - 497   0   0|0.58 0.25 0.18
05-09 11:12:24|2203M    0     0   911M|52.0B  100B| 11 0.4 502   -   0   0|0.58 0.25 0.18
05-09 11:12:25|2168M    0     0   946M| 104B  232B| 19 1.9  79   0   0   0|0.58 0.25 0.18
05-09 11:12:26|2168M    0     0   946M|52.0B  100B|  0 0.2 100   0   0   0|0.54 0.24 0.18
05-09 11:12:27|2168M    0     0   946M|52.0B  100B|0.2 0.2 100   0   0   0|0.54 0.24 0.18
05-09 11:12:28|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.54 0.24 0.18
05-09 11:12:29|2168M    0     0   946M|52.0B  100B|0.2   0 100   0   0   0|0.54 0.24 0.18
05-09 11:12:30|2168M    0     0   946M|52.0B  100B|  0 0.2 100   0   0   0|0.54 0.24 0.18
05-09 11:12:31|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.49 0.24 0.18
05-09 11:12:32|2168M    0     0   946M|52.0B  100B|0.2 0.2 100   0   0   0|0.49 0.24 0.18
05-09 11:12:33|2168M    0     0   946M|52.0B  100B|0.2   0 100   0   0   0|0.49 0.24 0.18
05-09 11:12:34|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.49 0.24 0.18
05-09 11:12:35|2168M    0     0   946M| 876B 1192B|0.2 0.4  99   0   0   0|0.49 0.24 0.18
05-09 11:12:36|2168M    0     0   946M|52.0B  100B|  0 0.2 100   0   0   0|0.45 0.23 0.17
05-09 11:12:37|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.45 0.23 0.17
05-09 11:12:38|2168M    0     0   946M|52.0B  100B|  0 0.2 100   0   0   0|0.45 0.23 0.17
05-09 11:12:39|2194M    0     0   920M| 104B  280B|6.6 1.1  92   0   0   0|0.45 0.23 0.17
05-09 11:12:40|2195M    0     0   920M|52.0B  100B| 17   0  83   0   0   0|0.45 0.23 0.17
05-09 11:12:41|2198M    0     0   917M|52.0B  100B| 15 0.3  84   0   0   0|0.50 0.25 0.18
05-09 11:12:42|2198M    0     0   917M|52.0B  100B| 15 0.3  84   0   0   0|0.50 0.25 0.18
05-09 11:12:43|2199M    0     0   916M| 824B 1136B| 12 0.7  88   0   0   0|0.50 0.25 0.18
05-09 11:12:44|2200M    0     0   915M|52.0B  100B| 16 0.3  84   0   0   0|0.50 0.25 0.18
05-09 11:12:45|2168M    0     0   946M|52.0B  100B| 14 1.3  84   0   0   0|0.50 0.25 0.18
05-09 11:12:46|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.46 0.24 0.18
05-09 11:12:47|2168M    0     0   946M| 136B  152B|  0 0.2 100   0   0   0|0.46 0.24 0.18
05-09 11:12:48|2169M    0     0   946M| 240B  480B|0.2 0.2 100   0   0   0|0.46 0.24 0.18
05-09 11:12:49|2168M    0     0   946M|   0     0 |  0   0 100   0   0   0|0.46 0.24 0.18
05-09 11:12:50|2168M    0     0   946M|   0     0 |0.2 0.2 100   0   0   0|0.46 0.24 0.18
05-09 11:12:51|2168M    0     0   946M|84.0B 52.0B|0.2   0 100   0   0   0|0.42 0.24 0.18
05-09 11:12:52|2168M    0     0   946M|84.0B  344B|  0   0 100   0   0   0|0.42 0.24 0.18
05-09 11:12:53|2168M    0     0   946M|52.0B    0 |0.2 0.2 100   0   0   0|0.42 0.24 0.18
05-09 11:12:54|2168M    0     0   946M|52.0B  100B|  0 0.4 100   0   0   0|0.42 0.24 0.18
05-09 11:12:55|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.42 0.24 0.18
05-09 11:12:56|2168M    0     0   946M|52.0B  100B|0.2   0 100   0   0   0|0.39 0.23 0.18
05-09 11:12:57|2168M    0     0   946M| 824B 1188B|4.7 0.6  95   0   0   0|0.39 0.23 0.18
05-09 11:12:58|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.39 0.23 0.18
05-09 11:12:59|2168M    0     0   946M|52.0B  100B|  0 0.2 100   0   0   0|0.39 0.23 0.18
05-09 11:13:00|2194M    0     0   920M| 156B  396B|5.6 0.7  94   0   0   0|0.39 0.23 0.18
05-09 11:13:01|2195M    0     0   920M|52.0B  100B| 17 0.2  83   0   0   0|0.44 0.25 0.18
05-09 11:13:02|2196M    0     0   918M|52.0B  100B| 16 0.2  84   0   0   0|0.44 0.25 0.18
05-09 11:13:03|2197M    0     0   917M|52.0B  100B| 14 0.3  86   0   0   0|0.44 0.25 0.18
05-09 11:13:04|2198M    0     0   916M|52.0B  100B| 15 0.3  85   0   0   0|0.44 0.25 0.18
05-09 11:13:05|2200M    0     0   914M|52.0B  100B| 14 0.2  86   0   0   0|0.44 0.25 0.18
05-09 11:13:06|2168M    0     0   946M|52.0B  100B| 15 0.5  85   0   0   0|0.48 0.26 0.18
05-09 11:13:07|2168M    0     0   946M|52.0B  100B|0.2 0.2 100   0   0   0|0.48 0.26 0.18
05-09 11:13:08|2168M    0     0   946M|52.0B  100B|0.4 0.2  99   0   0   0|0.48 0.26 0.18
05-09 11:13:09|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.48 0.26 0.18
05-09 11:13:10|2168M    0     0   946M|52.0B  100B|  0 0.2 100   0   0   0|0.48 0.26 0.18
05-09 11:13:11|2168M    0     0   946M|52.0B  100B|0.2 0.2 100   0   0   0|0.44 0.25 0.18
05-09 11:13:12|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.44 0.25 0.18
05-09 11:13:13|2168M    0     0   946M|52.0B  100B|  0 0.2 100   0   0   0|0.44 0.25 0.18
05-09 11:13:14|2168M    0     0   946M|52.0B  100B|0.2 0.2 100   0   0   0|0.44 0.25 0.18
05-09 11:13:15|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.44 0.25 0.18
05-09 11:13:16|2168M    0     0   946M|52.0B  100B|0.2 0.2 100   0   0   0|0.41 0.25 0.18
05-09 11:13:17|2168M    0     0   946M| 386B 1132B|  0 0.4 100   0   0   0|0.41 0.25 0.18
05-09 11:13:18|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.41 0.25 0.18
05-09 11:13:19|2168M    0     0   946M|52.0B  100B|0.2 0.2 100   0   0   0|0.41 0.25 0.18
05-09 11:13:20|2194M    0     0   920M| 104B  264B|4.2 0.6   - 541   0   0|0.41 0.25 0.18
05-09 11:13:21|2195M    0     0   920M|52.0B  100B| 16   0 476   -   0   0|0.45 0.26 0.19
05-09 11:13:22|2195M    0     0   920M|52.0B  100B| 17 0.2  83   0   0   0|0.45 0.26 0.19
05-09 11:13:23|2199M    0     0   916M|52.0B  100B| 13 0.3  87   0   0   0|0.45 0.26 0.19
05-09 11:13:24|2202M    0     0   912M|52.0B  100B| 13 0.2   - 493   0   0|0.45 0.26 0.19
05-09 11:13:25|2207M    0     0   908M|52.0B  100B| 13 0.3   0  86   0   0|0.45 0.26 0.19
05-09 11:13:26|2207M    0     0   908M|52.0B  100B| 17 0.2 471   -   0   0|0.50 0.27 0.19
05-09 11:13:27|2237M    0     0   878M|52.0B  100B| 16 0.8  83   0   0   0|0.50 0.27 0.19
05-09 11:13:28|2168M    0     0   946M|52.0B  100B|1.2 0.6  98   0   0   0|0.50 0.27 0.19
05-09 11:13:29|2168M    0     0   946M|52.0B  100B|0.2 0.2 100   0   0   0|0.50 0.27 0.19
05-09 11:13:30|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.50 0.27 0.19
05-09 11:13:31|2168M    0     0   946M|52.0B  100B|  0 0.2 100   0   0   0|0.46 0.27 0.19
05-09 11:13:32|2168M    0     0   946M|52.0B  100B|0.2 0.2 100   0   0   0|0.46 0.27 0.19
05-09 11:13:33|2168M    0     0   946M|52.0B  100B|  0 0.2 100   0   0   0|0.46 0.27 0.19
05-09 11:13:34|2168M    0     0   946M|52.0B  100B|  0 0.2 100   0   0   0|0.46 0.27 0.19
05-09 11:13:35|2168M    0     0   946M|   0     0 |0.2 0.2 100   0   0   0|0.46 0.27 0.19
05-09 11:13:36|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.42 0.26 0.19
05-09 11:13:37|2168M    0     0   946M| 892B 1297B|  0 0.4 100   0   0   0|0.42 0.26 0.19
05-09 11:13:38|2168M    0     0   946M|52.0B  100B|0.2 0.2 100   0   0   0|0.42 0.26 0.19
05-09 11:13:39|2168M    0     0   946M|52.0B  100B|  0   0 100   0   0   0|0.42 0.26 0.19
05-09 11:13:40|2168M    0     0   946M|52.0B  100B|  0 0.2 100   0   0   0|0.42 0.26 0.19
05-09 11:13:41|2194M    0     0   920M| 104B  232B|3.6 0.8  96   0   0   0|0.39 0.26 0.19
05-09 11:13:42|2195M    0     0   920M|52.0B  100B| 17   0  83   0   0   0|0.39 0.26 0.19
05-09 11:13:43|2195M    0     0   920M| 772B 1036B| 17 0.3  83   0   0   0|0.39 0.26 0.19
05-09 11:13:44|2197M    0     0   918M|   0     0 | 16 0.3   - 477   0   0|0.39 0.26 0.19
05-09 11:13:45|2199M    0     0   915M|   0     0 | 14   0 490   -   0   0|0.39 0.26 0.19
05-09 11:13:46|2168M    0     0   946M|   0     0 | 16 1.3  83   0   0   0|0.44 0.27 0.19
05-09 11:13:47|2168M    0     0   946M|   0     0 |0.4   0 100   0   0   0|0.44 0.27 0.19
05-09 11:13:48|2168M    0     0   946M|   0     0 |  0   0 100   0   0   0|0.44 0.27 0.19
05-09 11:13:49|2168M    0     0   946M|   0     0 |  0 0.4 100   0   0   0|0.44 0.27 0.19
05-09 11:13:50|2168M    0     0   946M|   0     0 |  0 0.2 100   0   0   0|0.44 0.27 0.19
05-09 11:13:51|2168M    0     0   946M| 168B 1296B|  0   0 100   0   0   0|0.40 0.27 0.19
05-09 11:13:52|2168M    0     0   946M| 188B 52.0B|0.2 0.2 100   0   0   0|0.40 0.27 0.19
05-09 11:13:53|2168M    0     0   946M| 220B 1148B|  0   0 100   0   0   0|0.40 0.27 0.19
05-09 11:13:54|2168M    0     0   946M|84.0B 52.0B|0.2   0 100   0   0   0|0.40 0.27 0.19
05-09 11:13:55|2168M    0     0   946M| 136B  312B|  0 0.2 100   0   0   0|0.40 0.27 0.19
05-09 11:13:56|2168M    0     0   946M|   0     0 |  0   0 100   0   0   0|0.37 0.26 0.19
05-09 11:13:57|2168M    0     0   946M|   0     0 |  0 0.4 100   0   0   0|0.37 0.26 0.19
05-09 11:13:58|2168M    0     0   946M|   0     0 |0.2 0.2 100   0   0   0|0.37 0.26 0.19
05-09 11:13:59|2168M    0     0   946M|   0     0 |  0   0 100   0   0   0|0.37 0.26 0.19
05-09 11:14:00|2168M    0     0   946M| 136B  152B|  0 0.2 100   0   0   0|0.37 0.26 0.19
05-09 11:14:01|2168M    0     0   946M|84.0B 1376B|0.2 0.2 100   0   0   0|0.34 0.26 0.18
05-09 11:14:02|2194M    0     0   920M| 208B  356B|3.5 0.2  96   0   0   0|0.34 0.26 0.18
05-09 11:14:03|2194M    0     0   920M| 136B  312B| 17 0.7  82   0   0   0|0.34 0.26 0.18
05-09 11:14:04|2168M    0     0   946M| 136B 1016B| 10 1.2  88   0   0   0|0.34 0.26 0.18
05-09 11:14:05|2168M    0     0   946M| 136B  100B|  0   0 100   0   0   0|0.34 0.26 0.18
05-09 11:14:06|2168M    0     0   946M| 252B  156B|  0   0 100   0   0   0|0.31 0.25 0.18
05-09 11:14:07|2168M    0     0   946M| 556B  412B|0.2 0.2 100   0   0   0|0.31 0.25 0.18
05-09 11:14:08|2168M    0     0   946M|   0     0 |  0   0 100   0   0   0|0.31 0.25 0.18
05-09 11:14:09|2168M    0     0   946M|84.0B 52.0B|  0 0.4 100   0   0   0|0.31 0.25 0.18
05-09 11:14:10|2168M    0     0   946M| 272B  556B|0.2 0.2 100   0   0   0|0.31 0.25 0.18
05-09 11:14:11|2168M    0     0   946M| 136B  132B|  0   0 100   0   0   0|0.29 0.25 0.18
05-09 11:14:12|2168M    0     0   946M|   0     0 |  0   0 100   0   0   0|0.29 0.25 0.18
05-09 11:14:13|2168M    0     0   946M|84.0B 52.0B|  0 0.4 100   0   0   0|0.29 0.25 0.18
05-09 11:14:14|2168M    0     0   946M|   0     0 |0.2   0 100   0   0   0|0.29 0.25 0.18
05-09 11:14:15|2168M    0     0   946M| 220B  252B|0.2 0.2 100   0   0   0|0.29 0.25 0.18
05-09 11:14:16|2168M    0     0   946M|   0     0 |  0 0.2 100   0   0   0|0.34 0.26 0.19
05-09 11:14:17|2168M    0     0   946M| 356B  400B|0.2   0 100   0   0   0|0.34 0.26 0.19
05-09 11:14:18|2168M    0     0   946M|   0     0 |  0 0.4 100   0   0   0|0.34 0.26 0.19
05-09 11:14:19|2168M    0     0   946M|   0     0 |  0 0.2 100   0   0   0|0.34 0.26 0.19
05-09 11:14:20|2168M    0     0   946M|   0     0 |  0 0.2 100   0   0   0|0.34 0.26 0.19
05-09 11:14:21|2168M    0     0   946M|   0     0 |0.2   0 100   0   0   0|0.31 0.26 0.18
05-09 11:14:22|2168M    0     0   946M|   0     0 |0.2 0.2 100   0   0   0|0.31 0.26 0.18
05-09 11:14:23|2168M    0     0   946M|   0     0 |  0   0 100   0   0   0|0.31 0.26 0.18
05-09 11:14:24|2168M    0     0   946M|   0     0 |  0 0.2 100   0   0   0|0.31 0.26 0.18
05-09 11:14:25|2168M    0     0   946M|   0     0 |0.4   0 100   0   0   0|0.31 0.26 0.18
05-09 11:14:26|2168M    0     0   946M|   0     0 |  0   0 100   0   0   0|0.29 0.25 0.18
05-09 11:14:27|2168M    0     0   946M|   0     0 |  0 0.2 100   0   0   0|0.29 0.25 0.18
05-09 11:14:28|2168M    0     0   946M|   0     0 |0.2   0 100   0   0   0|0.29 0.25 0.18
05-09 11:14:29|2168M    0     0   946M| 220B  268B|  0   0 100   0   0   0|0.29 0.25 0.18
