[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
06-09 10:36:38|2105M    0     0  1010M|   0     0 |0.2 0.0 100 0.0   0   0|0.09 0.02 0.01
06-09 10:36:39|2105M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.09 0.02 0.01
06-09 10:36:40|2105M    0     0  1010M|   0     0 |  0   0 100   0   0   0|0.09 0.02 0.01
