[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
05-09 12:16:27|2194M    0     0   921M| 104B  296B| 23 2.4  75   0   0   0|1.38 0.36 0.14
05-09 12:16:28|2194M    0     0   921M| 324B 1636B| 29 0.4  71   0   0   0|1.38 0.36 0.14
05-09 12:16:29|2194M    0     0   921M|84.0B  100B| 28 0.1  71   0   0   0|1.43 0.39 0.15
05-09 12:16:30|2199M    0     0   915M| 324B  216B| 26 0.1  74   0   0   0|1.43 0.39 0.15
05-09 12:16:31|2200M    0     0   914M| 480B 1708B| 28 0.7  72   0   0   0|1.43 0.39 0.15
05-09 12:16:32|2200M    0     0   915M| 136B  524B| 28 0.4  72   0   0   0|1.43 0.39 0.15
05-09 12:16:33|2168M    0     0   947M| 900B  604B| 22 0.9  77   0   0   0|1.43 0.39 0.15
05-09 12:16:34|2168M    0     0   947M|1088B  672B| 17   0  83   0   0   0|1.39 0.40 0.16
05-09 12:16:35|2168M    0     0   947M| 732B  792B| 17 0.2  83   0   0   0|1.39 0.40 0.16
05-09 12:16:36|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.39 0.40 0.16
05-09 12:16:37|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.39 0.40 0.16
05-09 12:16:38|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.39 0.40 0.16
05-09 12:16:39|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.36 0.41 0.16
05-09 12:16:40|2168M    0     0   947M|84.0B 52.0B| 17   0  83   0   0   0|1.36 0.41 0.16
05-09 12:16:41|2168M    0     0   947M| 136B  680B| 17   0  83   0   0   0|1.36 0.41 0.16
05-09 12:16:42|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.36 0.41 0.16
05-09 12:16:43|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.36 0.41 0.16
05-09 12:16:44|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.33 0.42 0.17
05-09 12:16:45|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.33 0.42 0.17
05-09 12:16:46|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.33 0.42 0.17
05-09 12:16:47|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.33 0.42 0.17
05-09 12:16:48|2168M    0     0   947M| 376B  888B| 17 0.2  83   0   0   0|1.33 0.42 0.17
05-09 12:16:49|2168M    0     0   947M|84.0B 52.0B| 17 0.2  83   0   0   0|1.31 0.43 0.17
05-09 12:16:50|2168M    0     0   947M| 136B 1064B| 17   0  83   0   0   0|1.31 0.43 0.17
05-09 12:16:51|2168M    0     0   947M| 168B  104B| 17   0  83   0   0   0|1.31 0.43 0.17
05-09 12:16:52|2168M    0     0   947M|52.0B  148B| 17   0  83   0   0   0|1.31 0.43 0.17
05-09 12:16:53|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.31 0.43 0.17
05-09 12:16:54|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.28 0.44 0.17
05-09 12:16:55|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.28 0.44 0.17
05-09 12:16:56|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.28 0.44 0.17
05-09 12:16:57|2168M    0     0   947M|84.0B 52.0B| 17   0  83   0   0   0|1.28 0.44 0.17
05-09 12:16:58|2168M    0     0   947M| 136B  200B| 17   0  83   0   0   0|1.28 0.44 0.17
05-09 12:16:59|2168M    0     0   947M|84.0B 52.0B| 17 0.2  83   0   0   0|1.26 0.45 0.18
05-09 12:17:00|2168M    0     0   947M| 324B  640B| 17   0  83   0   0   0|1.26 0.45 0.18
05-09 12:17:01|2168M    0     0   947M| 136B  116B| 17   0  83   0   0   0|1.26 0.45 0.18
05-09 12:17:02|2168M    0     0   947M|84.0B 52.0B| 17   0  83   0   0   0|1.26 0.45 0.18
05-09 12:17:03|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.26 0.45 0.18
05-09 12:17:04|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.24 0.46 0.18
05-09 12:17:05|2168M    0     0   947M| 188B  620B| 17   0  83   0   0   0|1.24 0.46 0.18
05-09 12:17:06|2168M    0     0   947M| 680B  436B| 17 0.3  83   0   0   0|1.24 0.46 0.18
05-09 12:17:07|2168M    0     0   947M| 408B  704B| 17 0.3  83   0   0   0|1.24 0.46 0.18
05-09 12:17:08|2168M    0     0   947M| 828B  724B| 17 0.2  83   0   0   0|1.24 0.46 0.18
05-09 12:17:09|2168M    0     0   947M| 408B  168B| 17 0.2  83   0   0   0|1.22 0.47 0.19
05-09 12:17:10|2168M    0     0   947M| 596B  436B| 17   0  83   0   0   0|1.22 0.47 0.19
05-09 12:17:11|2168M    0     0   947M| 544B  352B| 17 0.2  83   0   0   0|1.22 0.47 0.19
05-09 12:17:12|2170M    0     0   945M| 324B  624B| 17 0.2  83   0   0   0|1.22 0.47 0.19
05-09 12:17:13|2170M    0     0   945M| 136B  508B| 17   0  83   0   0   0|1.22 0.47 0.19
05-09 12:17:14|2168M    0     0   947M| 408B  316B| 17   0  83   0   0   0|1.20 0.47 0.19
05-09 12:17:15|2168M    0     0   947M| 220B  200B| 17   0  83   0   0   0|1.20 0.47 0.19
05-09 12:17:16|2168M    0     0   947M| 408B  300B| 17   0  83   0   0   0|1.20 0.47 0.19
05-09 12:17:17|2168M    0     0   947M|1224B  784B| 17 0.2  83   0   0   0|1.20 0.47 0.19
05-09 12:17:18|2168M    0     0   947M| 408B  384B| 17 0.2  83   0   0   0|1.20 0.47 0.19
05-09 12:17:19|2168M    0     0   947M| 272B  200B| 17 0.2  83   0   0   0|1.18 0.48 0.20
05-09 12:17:20|2168M    0     0   947M|52.0B    0 | 17   0  83   0   0   0|1.18 0.48 0.20
05-09 12:17:21|2168M    0     0   947M| 272B  168B| 17   0  83   0   0   0|1.18 0.48 0.20
05-09 12:17:22|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.18 0.48 0.20
05-09 12:17:23|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.18 0.48 0.20
05-09 12:17:24|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.17 0.49 0.20
05-09 12:17:25|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.17 0.49 0.20
05-09 12:17:26|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.17 0.49 0.20
05-09 12:17:27|2168M    0     0   946M|   0     0 | 17   0  83   0   0   0|1.17 0.49 0.20
05-09 12:17:28|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.17 0.49 0.20
05-09 12:17:29|2168M    0     0   947M|84.0B 52.0B| 17   0  83   0   0   0|1.16 0.50 0.20
05-09 12:17:30|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.16 0.50 0.20
05-09 12:17:31|2168M    0     0   947M| 220B  268B| 17   0  83   0   0   0|1.16 0.50 0.20
05-09 12:17:32|2168M    0     0   947M| 136B  744B| 17   0  83   0   0   0|1.16 0.50 0.20
05-09 12:17:33|2168M    0     0   947M| 272B  184B| 17 0.2  83   0   0   0|1.16 0.50 0.20
05-09 12:17:34|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.14 0.51 0.21
05-09 12:17:35|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.14 0.51 0.21
05-09 12:17:36|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.14 0.51 0.21
05-09 12:17:37|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.14 0.51 0.21
05-09 12:17:38|2168M    0     0   947M| 168B  864B| 17   0  83   0   0   0|1.14 0.51 0.21
05-09 12:17:39|2168M    0     0   947M| 272B  252B| 17   0  83   0   0   0|1.13 0.52 0.21
05-09 12:17:40|2168M    0     0   947M| 824B 1052B| 17   0  83   0   0   0|1.13 0.52 0.21
05-09 12:17:41|2168M    0     0   947M|84.0B 52.0B| 17   0  83   0   0   0|1.13 0.52 0.21
05-09 12:17:42|2168M    0     0   947M| 188B  364B| 17   0  83   0   0   0|1.13 0.52 0.21
05-09 12:17:43|2168M    0     0   947M| 220B 1020B| 17   0  83   0   0   0|1.13 0.52 0.21
05-09 12:17:44|2168M    0     0   947M|84.0B 52.0B| 17   0  83   0   0   0|1.12 0.52 0.21
05-09 12:17:45|2168M    0     0   947M| 376B 1720B| 17   0  83   0   0   0|1.12 0.52 0.21
05-09 12:17:46|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.12 0.52 0.21
05-09 12:17:47|2168M    0     0   947M| 324B  496B| 17 0.2  83   0   0   0|1.12 0.52 0.21
05-09 12:17:48|2168M    0     0   947M| 324B  316B| 17 0.3  83   0   0   0|1.12 0.52 0.21
05-09 12:17:49|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.11 0.53 0.22
05-09 12:17:50|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.11 0.53 0.22
05-09 12:17:51|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.11 0.53 0.22
05-09 12:17:52|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.11 0.53 0.22
05-09 12:17:53|2168M    0     0   947M| 324B  300B| 17 0.2  83   0   0   0|1.11 0.53 0.22
05-09 12:17:54|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.10 0.54 0.22
05-09 12:17:55|2168M    0     0   947M|   0     0 | 17   0  83   0   0   0|1.10 0.54 0.22
05-09 12:17:56|2168M    0     0   947M|84.0B 52.0B| 17   0  83   0   0   0|1.10 0.54 0.22
05-09 12:17:57|2168M    0     0   947M| 220B  232B| 17   0  83   0   0   0|1.10 0.54 0.22
05-09 12:17:58|2104M    0     0  1011M| 104B  216B|0.2 0.2 100   0   0   0|1.10 0.54 0.22
05-09 12:17:59|2104M    0     0  1011M|   0     0 |  0   0 100   0   0   0|1.01 0.53 0.22
05-09 12:18:00|2104M    0     0  1011M| 908B 1240B|4.2 0.4  95   0   0   0|1.01 0.53 0.22
