06-09 10:37:49 2347M 0 0 768M 40.0.001953125 40.0.00390625 23 2.0 0 436 0 0 0.73 0.18 0.05
06-09 10:37:50 2360M 0 0 755M 52.0.00390625 52.0.00390625 24 1.5 0 74 0 0 0.73 0.18 0.05
06-09 10:37:51 2312M 0 0 802M 36.0 36.0.001953125 24 2.6 424 0 0 0 0.73 0.18 0.05
06-09 10:37:52 2348M 0 0 767M 37.0.005859375 41.0.0068359375 26 2.4 71 0 0 0 0.73 0.18 0.05
06-09 10:37:53 2426M 0 0 689M 156 252 24 2.6 73 0 0 0 0.73 0.18 0.05
06-09 10:37:54 2336M 0 0 778M 74.0.0068359375 74.0.005859375 26 2.4 72 0 0 0 0.91 0.22 0.07
06-09 10:37:55 2335M 0 0 780M 39.0.0009765625 39.0.0009765625 24 2.2 73 0 0 0 0.91 0.22 0.07
06-09 10:37:56 2376M 0 0 738M 364 12.0.0078125 26 2.7 71 0 0 0 0.91 0.22 0.07
06-09 10:37:57 2333M 0 0 781M 73.0.0029296875 60.0.0087890625 26 2.3 72 0 0 0 0.91 0.22 0.07
06-09 10:37:58 2384M 0 0 731M 104 252 25 2.9 72 0 0 0 0.91 0.22 0.07
06-09 10:37:59 2321M 0 0 794M 81.0.0087890625 81.0.0087890625 25 3.3 72 0 0 0 1.00 0.25 0.08
06-09 10:38:00 2312M 0 0 802M 41.0.005859375 41.0.0068359375 25 2.2 0 419 0 0 1.00 0.25 0.08
06-09 10:38:01 2334M 0 0 780M 42.0.00390625 42.0.00390625 26 2.4 414 0 0 0 1.00 0.25 0.08
06-09 10:38:02 2379M 0 0 735M 9690 42.0.001953125 24 2.8 73 0 0 0 1.00 0.25 0.08
06-09 10:38:03 2347M 0 0 768M 78.0.00390625 57.0.0078125 25 3.3 71 0 0 0 1.00 0.25 0.08
06-09 10:38:04 2347M 0 0 768M 42.0.0078125 42.0.0068359375 25 2.9 72 0 0 0 1.08 0.28 0.09
06-09 10:38:05 2351M 0 0 764M 60.0.0078125 60.0.0068359375 25 2.6 72 0 0 0 1.08 0.28 0.09
06-09 10:38:06 2342M 0 0 772M 34.0.0068359375 34.0.0087890625 25 3.2 72 0 0 0 1.08 0.28 0.09
06-09 10:38:07 2337M 0 0 778M 36.0.0009765625 35.0.0087890625 25 3.2 72 0 0 0 1.08 0.28 0.09
06-09 10:38:08 2374M 0 0 741M 156 368 24 2.2 0 424 0 0 1.08 0.28 0.09
06-09 10:38:09 2293M 0 0 822M 54.0.0029296875 60.0 21 2.9 436 0 0 0 1.15 0.31 0.10
06-09 10:38:10 2270M 0 0 844M 42.0.0087890625 44.0.001953125 15 1.2 84 0 0 0 1.15 0.31 0.10
06-09 10:38:11 2390M 0 0 725M 36.0.0087890625 34.0.0009765625 26 1.3 73 0 0 0 1.15 0.31 0.10
06-09 10:38:12 2324M 0 0 791M 43.0.0009765625 54.0 24 4.0 72 0 0 0 1.15 0.31 0.10
06-09 10:38:13 2354M 0 0 760M 34.0.005859375 34.0.005859375 27 1.4 72 0 0 0 1.15 0.31 0.10
06-09 10:38:14 2344M 0 0 771M 35.0.0029296875 35.0.0048828125 24 2.3 73 0 0 0 1.22 0.34 0.11
06-09 10:38:15 2359M 0 0 756M 90.0.0068359375 92.0.00390625 25 2.5 72 0 0 0 1.22 0.34 0.11
06-09 10:38:16 2372M 0 0 742M 2910 1010 25 2.2 73 0 0 0 1.22 0.34 0.11
06-09 10:38:17 2387M 0 0 727M 312 536 25 3.2 72 0 0 0 1.22 0.34 0.11
06-09 10:38:18 2327M 0 0 788M 70.0.005859375 70.0.005859375 25 2.9 72 0 0 0 1.22 0.34 0.11
06-09 10:38:19 2383M 0 0 732M 52.0 168 25 2.5 72 0 0 0 1.28 0.36 0.12
06-09 10:38:20 2315M 0 0 800M 73.0.001953125 73.0.001953125 24 3.6 72 0 0 0 1.28 0.36 0.12
06-09 10:38:21 2370M 0 0 744M 52.0 84.0 25 1.2 0 425 0 0 1.28 0.36 0.12
06-09 10:38:22 2340M 0 0 775M 41.0.0078125 55.0.0068359375 14 2.7 482 0 0 0 1.28 0.36 0.12
06-09 10:38:23 2379M 0 0 736M 156 368 25 2.6 72 0 0 0 1.28 0.36 0.12
06-09 10:38:24 2275M 0 0 840M 86.0.0078125 86.0.0068359375 24 3.9 72 0 0 0 1.34 0.39 0.13
06-09 10:38:25 2368M 0 0 747M 0 0 27 1.0 72 0 0 0 1.34 0.39 0.13
06-09 10:38:26 2328M 0 0 787M 36.0.0009765625 36.0.001953125 24 2.9 73 0 0 0 1.34 0.39 0.13
06-09 10:38:27 2354M 0 0 760M 42.0.0029296875 42.0.0029296875 27 2.0 71 0 0 0 1.34 0.39 0.13
06-09 10:38:28 2338M 0 0 777M 60.0.0087890625 61.0 22 2.7 75 0 0 0 1.34 0.39 0.13
06-09 10:38:29 2356M 0 0 759M 37.0.0009765625 37.0.0009765625 27 1.7 72 0 0 0 1.39 0.42 0.14
06-09 10:38:30 2341M 0 0 774M 39.0.001953125 39.0.0029296875 26 2.2 0 416 0 0 1.39 0.42 0.14
06-09 10:38:31 2307M 0 0 807M 88.0.0087890625 88.0.005859375 25 2.6 414 0 0 0 1.39 0.42 0.14
06-09 10:38:32 2351M 0 0 763M 31.0.0078125 45.0.00390625 27 1.6 71 0 0 0 1.39 0.42 0.14
06-09 10:38:33 2358M 0 0 757M 39.0.0009765625 39.0 26 2.0 72 0 0 0 1.39 0.42 0.14
06-09 10:38:34 2314M 0 0 800M 88.0.00390625 88.0.0029296875 26 2.4 72 0 0 0 1.44 0.44 0.15
06-09 10:38:35 2336M 0 0 778M 31.0.0009765625 31.0.0009765625 26 1.6 72 0 0 0 1.44 0.44 0.15
06-09 10:38:36 2326M 0 0 788M 41.0.001953125 41.0.0029296875 25 3.0 72 0 0 0 1.44 0.44 0.15
06-09 10:38:37 2328M 0 0 787M 34.0.0068359375 34.0.0078125 26 2.7 71 0 0 0 1.44 0.44 0.15
06-09 10:38:38 2353M 0 0 762M 62.0.001953125 62.0.00390625 27 2.5 71 0 0 0 1.44 0.44 0.15
06-09 10:38:39 2383M 0 0 731M 324 1660 25 2.6 73 0 0 0 1.48 0.47 0.16
06-09 10:38:40 2347M 0 0 768M 48.0.00390625 48.0.001953125 24 3.5 73 0 0 0 1.48 0.47 0.16
06-09 10:38:41 2391M 0 0 724M 136 116 25 2.0 73 0 0 0 1.48 0.47 0.16
06-09 10:38:42 2392M 0 0 723M 688 10.0.005859375 24 3.2 73 0 0 0 1.48 0.47 0.16
06-09 10:38:43 2377M 0 0 737M 45.0.0078125 45.0.0068359375 25 3.0 72 0 0 0 1.48 0.47 0.16
06-09 10:38:44 2372M 0 0 743M 35.0.0029296875 35.0.0048828125 24 2.5 74 0 0 0 1.53 0.49 0.17
06-09 10:38:45 2394M 0 0 720M 52.0 100 24 1.5 75 0 0 0 1.53 0.49 0.17
06-09 10:38:46 2354M 0 0 760M 35.0.0087890625 36.0 24 3.1 73 0 0 0 1.53 0.49 0.17
06-09 10:38:47 2332M 0 0 782M 35.0.001953125 35.0.001953125 25 2.5 73 0 0 0 1.53 0.49 0.17
06-09 10:38:48 2382M 0 0 733M 52.0 0 25 1.8 73 0 0 0 1.53 0.49 0.17
06-09 10:38:49 2395M 0 0 719M 104 168 24 3.2 73 0 0 0 1.56 0.52 0.18
06-09 10:38:50 2372M 0 0 742M 44.0.005859375 44.0.0048828125 24 3.0 72 0 0 0 1.56 0.52 0.18
06-09 10:38:51 2398M 0 0 716M 52.0 84.0 24 2.4 74 0 0 0 1.56 0.52 0.18
06-09 10:38:52 2354M 0 0 761M 45.0.001953125 53.0.0009765625 24 2.5 73 0 0 0 1.56 0.52 0.18
06-09 10:38:53 2420M 0 0 694M 188 100 24 2.7 74 0 0 0 1.56 0.52 0.18
06-09 10:38:54 2334M 0 0 780M 39.0.0048828125 40.0.0029296875 23 3.8 73 0 0 0 1.60 0.54 0.19
06-09 10:38:55 2385M 0 0 730M 136 324 24 2.1 74 0 0 0 1.60 0.54 0.19
06-09 10:38:56 2400M 0 0 715M 1300 1316 24 2.9 73 0 0 0 1.60 0.54 0.19
06-09 10:38:57 2365M 0 0 750M 63.0 62.0.0087890625 25 2.9 72 0 0 0 1.60 0.54 0.19
06-09 10:38:58 2400M 0 0 714M 680 484 24 2.1 74 0 0 0 1.60 0.54 0.19
06-09 10:38:59 2401M 0 0 714M 272 232 23 3.2 73 0 0 0 1.63 0.57 0.20
06-09 10:39:00 2358M 0 0 757M 47.0.001953125 47.0.001953125 24 3.6 73 0 0 0 1.63 0.57 0.20
06-09 10:39:01 2392M 0 0 723M 188 152 23 2.2 0 430 0 0 1.63 0.57 0.20
06-09 10:39:02 2402M 0 0 713M 604 6892 22 3.3 432 0 0 0 1.63 0.57 0.20
06-09 10:39:03 2252M 0 0 862M 0.18359375 0.18359375 24 3.2 73 0 0 0 1.63 0.57 0.20
06-09 10:39:04 2242M 0 0 873M 392 5504 21 1.5 77 0 0 0 1.58 0.57 0.20
