06-09 11:51:01 2158M 0 0 957M 0 0 0.2 0.0 100 0.0 0 0 0.25 0.42 0.33
06-09 11:51:02 2167M 0 0 948M 136 0 20 1.2 78 0 0 0 0.31 0.43 0.34
06-09 11:51:03 2167M 0 0 948M 272 384 22 1.7 76 0 0 0 0.31 0.43 0.34
06-09 11:51:04 2170M 0 0 945M 136 100 22 1.4 77 0 0 0 0.31 0.43 0.34
06-09 11:51:05 2171M 0 0 943M 0 0 17 0 83 0 0 0 0.31 0.43 0.34
06-09 11:51:06 2217M 0 0 898M 136 84.0 25 1.2 74 0 0 0 0.31 0.43 0.34
06-09 11:51:07 2273M 0 0 841M 948 2032 28 1.4 71 0 0 0 0.44 0.46 0.35
06-09 11:51:08 2236M 0 0 878M 926 909 25 0.7 75 0 0 0 0.44 0.46 0.35
06-09 11:51:09 2242M 0 0 872M 0 0 11 0.7 0 09 0 0 0.44 0.46 0.35
06-09 11:51:10 2290M 0 0 825M 810 718 20 1.1 58 0 0 0 0.44 0.46 0.35
06-09 11:51:11 2275M 0 0 840M 0.034375 0.03427734375 28 0.9 72 0 0 0 0.44 0.46 0.35
06-09 11:51:12 2311M 0 0 804M 0 0 28 1.1 71 0 0 0 0.57 0.48 0.35
06-09 11:51:13 2228M 0 0 887M 0.0484375 0.04853515625 26 1.3 73 0 0 0 0.57 0.48 0.35
06-09 11:51:14 2216M 0 0 898M 0.0572265625 0.0572265625 17 2.4 81 0 0 0 0.57 0.48 0.35
06-09 11:51:15 2298M 0 0 816M 156 2709 27 1.7 71 0 0 0 0.57 0.48 0.35
06-09 11:51:16 2336M 0 0 779M 0.04775390625 0.0474609375 27 2.0 71 0 0 0 0.57 0.48 0.35
06-09 11:51:17 2290M 0 0 825M 0.034375 0.0341796875 20 2.0 78 0 0 0 0.68 0.51 0.36
06-09 11:51:18 2309M 0 0 805M 0.04609375 0.0458984375 24 1.6 74 0 0 0 0.68 0.51 0.36
06-09 11:51:19 2324M 0 0 790M 0.05498046875 0.05478515625 27 2.1 71 0 0 0 0.68 0.51 0.36
06-09 11:51:20 2356M 0 0 759M 0.03037109375 0.0302734375 27 1.3 71 0 0 0 0.68 0.51 0.36
06-09 11:51:21 2336M 0 0 778M 0.07421875 0.07412109375 27 1.7 71 0 0 0 0.68 0.51 0.36
06-09 11:51:22 2275M 0 0 840M 0.0802734375 0.08017578125 22 2.1 76 0 0 0 0.87 0.55 0.38
06-09 11:51:23 2308M 0 0 806M 0.03564453125 0.03544921875 26 2.4 71 0 0 0 0.87 0.55 0.38
06-09 11:51:24 2329M 0 0 785M 0.0447265625 0.04462890625 24 2.6 73 0 0 0 0.87 0.55 0.38
06-09 11:51:25 2294M 0 0 821M 0.0884765625 0.099609375 26 2.9 71 0 0 0 0.87 0.55 0.38
06-09 11:51:26 2323M 0 0 791M 0.03544921875 0.0353515625 27 2.1 71 0 0 0 0.87 0.55 0.38
06-09 11:51:27 2357M 0 0 757M 0.0361328125 0.03603515625 27 2.1 71 0 0 0 0.96 0.57 0.39
06-09 11:51:28 2339M 0 0 776M 0.075390625 0.0751953125 26 2.7 71 0 0 0 0.96 0.57 0.39
06-09 11:51:29 2314M 0 0 801M 0.07392578125 0.07373046875 26 2.3 72 0 0 0 0.96 0.57 0.39
06-09 11:51:30 2277M 0 0 838M 0.075 0.0748046875 26 2.3 71 0 0 0 0.96 0.57 0.39
06-09 11:51:31 2362M 0 0 753M 0.03779296875 0.037890625 27 1.1 72 0 0 0 0.96 0.57 0.39
06-09 11:51:32 2321M 0 0 794M 0.0400390625 0.03955078125 23 2.1 75 0 0 0 1.04 0.60 0.39
06-09 11:51:33 2350M 0 0 764M 0.04228515625 0.0421875 27 1.7 72 0 0 0 1.04 0.60 0.39
06-09 11:51:34 2315M 0 0 799M 0.08681640625 0.08671875 26 2.7 72 0 0 0 1.04 0.60 0.39
06-09 11:51:35 2277M 0 0 838M 0.07373046875 0.08798828125 27 2.1 71 0 0 0 1.04 0.60 0.39
06-09 11:51:36 2361M 0 0 753M 0 0 27 1.7 0 13 0 0 1.04 0.60 0.39
06-09 11:51:37 2342M 0 0 773M 0.08720703125 0.08671875 26 2.3 16 0 0 0 1.12 0.62 0.40
06-09 11:51:38 2304M 0 0 811M 0.080859375 0.0806640625 25 2.5 72 0 0 0 1.12 0.62 0.40
06-09 11:51:39 2317M 0 0 797M 0.03369140625 0.03349609375 25 1.2 0 24 0 0 1.12 0.62 0.40
06-09 11:51:40 2349M 0 0 765M 0.03740234375 0.03740234375 24 2.5 21 0 0 0 1.12 0.62 0.40
06-09 11:51:41 2323M 0 0 791M 0.0759765625 0.07568359375 26 3.1 71 0 0 0 1.12 0.62 0.40
