06-09 11:50:16 2105M 0 0 1009M 0 0 0.2 0.0 100 0.0 0 0 0.18 0.44 0.34
06-09 11:50:17 2105M 0 0 1009M 84.0 52.0 0 0.2 100 0 0 0 0.17 0.43 0.33
06-09 11:50:18 2105M 0 0 1009M 1044 1448 0 0.2 100 0 0 0 0.17 0.43 0.33
06-09 11:50:19 2105M 0 0 1009M 136 100 0.2 0.2 100 0 0 0 0.17 0.43 0.33
06-09 11:50:20 2105M 0 0 1009M 408 252 0 0.2 100 0 0 0 0.17 0.43 0.33
06-09 11:50:21 2105M 0 0 1009M 272 168 0.2 0 100 0 0 0 0.17 0.43 0.33
06-09 11:50:22 2105M 0 0 1009M 136 100 0.2 0 100 0 0 0 0.16 0.43 0.33
06-09 11:50:23 2157M 0 0 958M 136 100 15 1.2 84 0 0 0 0.16 0.43 0.33
06-09 11:50:24 2215M 0 0 900M 760 660 16 1.2 83 0 0 0 0.16 0.43 0.33
06-09 11:50:25 2174M 0 0 941M 998 2347 7.8 1.1 0 527 0 0 0.16 0.43 0.33
06-09 11:50:26 2203M 0 0 911M 810 718 7.8 1.1 525 0 0 0 0.16 0.43 0.33
06-09 11:50:27 2178M 0 0 937M 45.0.0009765625 44.0.0087890625 15 1.2 84 0 0 0 0.22 0.43 0.33
06-09 11:50:28 2267M 0 0 848M 136 84.0 21 2.6 76 0 0 0 0.22 0.43 0.33
06-09 11:50:29 2309M 0 0 805M 36.0.005859375 36.0.00390625 26 2.0 72 0 0 0 0.22 0.43 0.33
06-09 11:50:30 2210M 0 0 905M 35.0.00390625 35.0.0029296875 25 2.3 73 0 0 0 0.22 0.43 0.33
06-09 11:50:31 2237M 0 0 878M 188 52.0 15 1.0 84 0 0 0 0.22 0.43 0.33
06-09 11:50:32 2155M 0 0 959M 57.0.0029296875 57.0.001953125 15 1.3 84 0 0 0 0.29 0.44 0.34
06-09 11:50:33 2105M 0 0 1009M 580 5432 8.0 1.6 90 0 0 0 0.29 0.44 0.34
06-09 11:50:34 2105M 0 0 1009M 84.0 52.0 0.2 0 100 0 0 0 0.29 0.44 0.34
