30-08 11:21:17 2100M    0     0  1015M    0     0  0.1 0.0 100 0.0   0   0    0 0.38 0.52
30-08 11:21:18 2100M    0     0  1015M    0     0    0   0 100   0   0   0    0 0.38 0.52
30-08 11:21:19 2100M    0     0  1015M  544  864   0   0 100   0   0   0    0 0.38 0.52
30-08 11:21:20 2128M    0     0   986M  136  152 6.5 0.6  93   0   0   0    0 0.38 0.52
30-08 11:21:21 2164M    0     0   951M    0     0   12 0.9  87   0   0   0    0 0.38 0.52
30-08 11:21:22 2164M    0     0   951M 84.0 52.0   0   0 100   0   0   0    0 0.37 0.52
30-08 11:21:23 2164M    0     0   951M  136 1288 0.2 0.2 100   0   0   0    0 0.37 0.52
30-08 11:21:24 2174M    0     0   941M  136 84.0 2.3   0  98   0   0   0    0 0.37 0.52
30-08 11:21:25 2224M    0     0   891M  146  182  16 0.8  83   0   0   0    0 0.37 0.52
30-08 11:21:26 2274M    0     0   840M  530  426  16 0.8  83   0   0   0    0 0.37 0.52
30-08 11:21:27 2255M    0     0   859M  706  593  14 2.0  84   0   0   0 0.08 0.38 0.52
30-08 11:21:28 2287M    0     0   828M    0  52.0  16 2.0  83   0   0   0 0.08 0.38 0.52
30-08 11:21:29 2319M    0     0   795M    0     0   14 3.0  83   0   0   0 0.08 0.38 0.52
30-08 11:21:30 2351M    0     0   764M    0     0   14 2.3  84   0   0   0 0.08 0.38 0.52
30-08 11:21:31 2392M    0     0   723M  997 1481  14 2.7  83   0   0   0 0.08 0.38 0.52
30-08 11:21:32 2440M    0     0   675M 84.0 52.0  16 0.7  83   0   0   0 0.16 0.39 0.52
30-08 11:21:33 2389M    0     0   726M 34.0.0068359375 34.0.0068359375  15 2.5  83   0   0   0 0.16 0.39 0.52
30-08 11:21:34 2440M    0     0   675M  156 1923  16 0.8  83   0   0   0 0.16 0.39 0.52
30-08 11:21:35 2389M    0     0   726M 83.0.0068359375 83.0.005859375  15 2.0  83   0   0   0 0.16 0.39 0.52
30-08 11:21:36 2440M    0     0   674M  816  572  16 1.0  83   0   0   0 0.16 0.39 0.52
30-08 11:21:37 2445M    0     0   670M  544  388  15 1.3  84   0   0   0 0.22 0.40 0.52
30-08 11:21:38 2432M    0     0   683M 48.0.0029296875 48.0.0009765625  16 1.2  83   0   0   0 0.22 0.40 0.52
30-08 11:21:39 2493M    0     0   622M  136  100  25 2.7  72   0   0   0 0.22 0.40 0.52
30-08 11:21:40 2535M    0     0   580M 35.0.0029296875 35.0  27 1.9  72   0   0   0 0.22 0.40 0.52
30-08 11:21:41 2505M    0     0   609M 39.0.0078125 39.0.0078125  26 3.0  71   0   0   0 0.22 0.40 0.52
30-08 11:21:42 2562M    0     0   552M  408  252  26 2.8  71   0   0   0 0.45 0.44 0.54
30-08 11:21:43 2563M    0     0   552M 35.0.0087890625 35.0.005859375  26 3.8  71   0   0   0 0.45 0.44 0.54
30-08 11:21:44 2644M    0     0   471M  312 6331  26 3.5  71   0   0   0 0.45 0.44 0.54
30-08 11:21:45 2626M    0     0   489M 41.0.00390625 40.0.0087890625  26 3.9  70   0   0   0 0.45 0.44 0.54
30-08 11:21:46 2720M    0     0   395M  628  488  27 1.3  71   0   0   0 0.45 0.44 0.54
30-08 11:21:47 2678M    0     0   437M 34.0.0048828125 34.0.00390625  26 3.1  71   0   0   0 0.57 0.47 0.54
30-08 11:21:48 2711M    0     0   404M 37.0.00390625 37.0.001953125  27 1.6  72   0   0   0 0.57 0.47 0.54
30-08 11:21:49 2681M    0     0   433M 36.0.001953125 36.0.0068359375  25 4.0  71   0   0   0 0.57 0.47 0.54
30-08 11:21:50 2708M    0     0   407M 34.0.0048828125 34.0.0048828125  26 2.4  71   0   0   0 0.57 0.47 0.54
30-08 11:21:51 2737M    0     0   377M  260  452  24 2.6  73   0   0   0 0.57 0.47 0.54
