05-09 11:38:41 2106M 0 0 1008M 0 0 0.2 0.0 100 0.0 0 0 0 0 0.05
05-09 11:38:42 2106M 0 0 1008M 136 52.0 0.2 0 100 0 0 0 0 0 0.05
05-09 11:38:43 2106M 0 0 1008M 136 232 0 0 100 0 0 0 0 0 0.05
05-09 11:38:44 2106M 0 0 1008M 272 200 0.4 0.2 99 0 0 0 0 0 0.05
05-09 11:38:45 2120M 0 0 994M 136 84.0 2.9 1.0 96 0 0 0 0 0 0.05
05-09 11:38:46 2170M 0 0 945M 84.0 52.0 15 1.7 83 0 0 0 0 0 0.05
05-09 11:38:47 2170M 0 0 945M 324 1184 17 0.3 83 0 0 0 0 0 0.05
05-09 11:38:48 2170M 0 0 945M 408 284 17 0.2 83 0 0 0 0.08 0.02 0.05
05-09 11:38:49 2170M 0 0 945M 136 100 17 0 83 0 0 0 0.08 0.02 0.05
05-09 11:38:50 2170M 0 0 945M 272 200 17 0.2 83 0 0 0 0.08 0.02 0.05
05-09 11:38:51 2170M 0 0 945M 408 268 17 0 83 0 0 0 0.08 0.02 0.05
05-09 11:38:52 2170M 0 0 945M 136 100 17 0 83 0 0 0 0.08 0.02 0.05
05-09 11:38:53 2170M 0 0 945M 272 200 17 0.3 83 0 0 0 0.15 0.04 0.06
05-09 11:38:54 2170M 0 0 945M 136 100 17 0 83 0 0 0 0.15 0.04 0.06
05-09 11:38:55 2170M 0 0 945M 0 0 17 0 83 0 0 0 0.15 0.04 0.06
05-09 11:38:56 2170M 0 0 945M 136 100 17 0.3 83 0 0 0 0.15 0.04 0.06
05-09 11:38:57 2170M 0 0 945M 356 740 17 0 83 0 0 0 0.15 0.04 0.06
05-09 11:38:58 2170M 0 0 945M 136 168 17 0 83 0 0 0 0.22 0.05 0.06
05-09 11:38:59 2170M 0 0 945M 628 564 17 0.3 83 0 0 0 0.22 0.05 0.06
05-09 11:39:00 2168M 0 0 947M 544 384 17 0.2 83 0 0 0 0.22 0.05 0.06
05-09 11:39:01 2168M 0 0 947M 480 797 17 0.2 83 0 0 0 0.22 0.05 0.06
05-09 11:39:02 2168M 0 0 946M 84.0 0 17 0.2 83 0 0 0 0.22 0.05 0.06
05-09 11:39:03 2220M 0 0 895M 52.0 84.0 28 1.0 71 0 0 0 0.36 0.08 0.07
05-09 11:39:04 2239M 0 0 875M 0 0 26 2.3 72 0 0 0 0.36 0.08 0.07
05-09 11:39:05 2242M 0 0 873M 0 0 27 1.9 71 0 0 0 0.36 0.08 0.07
