02-09 16:34:22 2122M    0     0   993M    0     0  0.2 0.0 100 0.0   0   0    0    0    0
02-09 16:34:23 2122M    0     0   993M  272  460 0.4 0.2  99   0   0   0    0    0    0
02-09 16:34:24 2128M    0     0   987M 84.0  100 1.2 0.4  98   0   0   0    0    0    0
02-09 16:34:25 2177M    0     0   937M  220  216  12 1.9  86   0   0   0 0.08 0.02 0.01
02-09 16:34:26 2212M    0     0   903M  136 1224  15 1.2  84   0   0   0 0.08 0.02 0.01
02-09 16:34:27 2257M    0     0   858M  136 84.0  27 1.3  72   0   0   0 0.08 0.02 0.01
02-09 16:34:28 2311M    0     0   803M  676  608  28 1.1  71   0   0   0 0.08 0.02 0.01
02-09 16:34:29 2286M    0     0   829M  622  593  24 1.2   - 411   0   0 0.08 0.02 0.01
02-09 16:34:30 2331M    0     0   783M  810  718  26 1.3 393   -   0   0 0.23 0.05 0.02
02-09 16:34:31 2277M    0     0   837M 43.0.0087890625 43.0.0078125  20 2.6  78   0   0   0 0.23 0.05 0.02
02-09 16:34:32 2317M    0     0   797M  104  827  16 1.3  83   0   0   0 0.23 0.05 0.02
02-09 16:34:33 2267M    0     0   847M 34.0.0048828125 34.0.00390625  15 2.2  83   0   0   0 0.23 0.05 0.02
02-09 16:34:34 2308M    0     0   807M    0     0   16 0.7  84   0   0   0 0.23 0.05 0.02
02-09 16:34:35 2294M    0     0   820M 43.0.0087890625 43.0.0068359375  16 1.7  83   0   0   0 0.29 0.06 0.02
02-09 16:34:36 2286M    0     0   829M 35.0.0009765625 35.0  16 1.2  83   0   0   0 0.29 0.06 0.02
02-09 16:34:37 2265M    0     0   849M 36.0.0029296875 36.0.001953125  15 1.3  83   0   0   0 0.29 0.06 0.02
02-09 16:34:38 2308M    0     0   807M    0     0   16 1.2  83   0   0   0 0.29 0.06 0.02
02-09 16:34:39 2296M    0     0   818M 35.0.0009765625 35.0  16 1.2  83   0   0   0 0.29 0.06 0.02
02-09 16:34:40 2285M    0     0   830M 42.0.0078125 42.0.0068359375  15 1.2  84   0   0   0 0.35 0.08 0.03
02-09 16:34:41 2310M    0     0   805M    0     0   15 1.5  84   0   0   0 0.35 0.08 0.03
02-09 16:34:42 2250M    0     0   864M 53.0.005859375 59.0.0009765625  14 2.2  84   0   0   0 0.35 0.08 0.03
02-09 16:34:43 2297M    0     0   817M  788 1020  16 1.2  83   0   0   0 0.35 0.08 0.03
02-09 16:34:44 2291M    0     0   824M 37.0.0078125 37.0.0068359375  15 1.3  83   0   0   0 0.35 0.08 0.03
02-09 16:34:45 2308M    0     0   807M    0     0   15 1.3  83   0   0   0 0.40 0.10 0.03
02-09 16:34:46 2278M    0     0   836M 44.0.005859375 44.0.00390625  15 2.0  83   0   0   0 0.40 0.10 0.03
02-09 16:34:47 2319M    0     0   796M    0     0   16 1.0  83   0   0   0 0.40 0.10 0.03
02-09 16:34:48 2269M    0     0   846M 37.0 36.0.0087890625  15 2.6  83   0   0   0 0.40 0.10 0.03
02-09 16:34:49 2308M    0     0   807M    0     0   15 1.3  84   0   0   0 0.40 0.10 0.03
02-09 16:34:50 2297M    0     0   818M 37.0.005859375 37.0.0048828125  16 0.7  83   0   0   0 0.45 0.11 0.04
02-09 16:34:51 2290M    0     0   824M 37.0.005859375 37.0.0048828125  15 1.5  83   0   0   0 0.45 0.11 0.04
02-09 16:34:52 2320M    0     0   795M  260 5201  15 1.3  84   0   0   0 0.45 0.11 0.04
02-09 16:34:53 2266M    0     0   848M 54.0.00390625 54.0.00390625  15 3.0  83   0   0   0 0.45 0.11 0.04
02-09 16:34:54 2308M    0     0   806M    0     0   16 1.2  83   0   0   0 0.45 0.11 0.04
02-09 16:34:55 2256M    0     0   858M 38.0.0048828125 38.0.0029296875  15 2.2  83   0   0   0 0.49 0.12 0.04
02-09 16:34:56 2303M    0     0   812M    0     0   16 1.2  83   0   0   0 0.49 0.12 0.04
02-09 16:34:57 2344M    0     0   771M    0     0   23 2.1  75   0   0   0 0.49 0.12 0.04
02-09 16:34:58 2321M    0     0   794M 35.0.0068359375 35.0.005859375  27 1.9  72   0   0   0 0.49 0.12 0.04
02-09 16:34:59 2345M    0     0   770M    0     0   27 1.7  72   0   0   0 0.49 0.12 0.04
02-09 16:35:00 2317M    0     0   797M 43.0.0048828125 43.0.00390625  26 2.0  72   0   0   0 0.61 0.16 0.05
02-09 16:35:01 2358M    0     0   756M    0     0   22 1.5  77   0   0   0 0.61 0.16 0.05
02-09 16:35:02 2324M    0     0   791M 55.0.0087890625 63.0.005859375  26 2.8  71   0   0   0 0.61 0.16 0.05
02-09 16:35:03 2373M    0     0   741M    0     0   28 1.0  71   0   0   0 0.61 0.16 0.05
02-09 16:35:04 2314M    0     0   800M    0     0   18 3.0  79   0   0   0 0.61 0.16 0.05
02-09 16:35:05 2294M    0     0   820M 39.0.0068359375 39.0.0048828125  15 1.8  83   0   0   0 0.64 0.17 0.06
