[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
30-08 09:13:03|2314M    0     0   801M|   0     0 | 14 1.8  84   0   0   0|0.08 0.02 0.01
30-08 09:13:04|2311M    0     0   803M|34.6k 34.5k| 19 1.3  80   0   0   0|0.08 0.02 0.01
30-08 09:13:05|2384M    0     0   731M| 676B  608B| 25 3.0  72   0   0   0|0.08 0.02 0.01
30-08 09:13:06|2400M    0     0   715M|38.1k 38.1k| 26 2.9  72   0   0   0|0.08 0.02 0.01
30-08 09:13:07|2420M    0     0   695M|1650B 2105B| 25 4.3  71   0   0   0|0.31 0.07 0.02
30-08 09:13:08|2418M    0     0   697M|42.5k 48.6k| 26 2.7  71   0   0   0|0.31 0.07 0.02
30-08 09:13:09|2461M    0     0   653M| 334B 1032B| 25 3.4  71   0   0   0|0.31 0.07 0.02
30-08 09:13:10|2390M    0     0   724M|92.9k 92.6k| 24 4.4  71   0   0   0|0.31 0.07 0.02
30-08 09:13:11|2452M    0     0   663M|52.0B  100B| 26 2.3  72   0   0   0|0.31 0.07 0.02
30-08 09:13:12|2435M    0     0   680M|40.9k 40.8k| 24 4.4  71   0   0   0|0.45 0.10 0.03
30-08 09:13:13|2409M    0     0   706M|92.9k 92.6k| 26 2.7  71   0   0   0|0.45 0.10 0.03
30-08 09:13:14|2453M    0     0   661M|52.0B  100B| 26 2.7  72   0   0   0|0.45 0.10 0.03
30-08 09:13:15|2384M    0     0   730M|82.9k 82.7k| 25 3.4  72   0   0   0|0.45 0.10 0.03
30-08 09:13:16|2411M    0     0   703M|31.1k 31.1k| 26 2.1  72   0   0   0|0.45 0.10 0.03
30-08 09:13:17|2424M    0     0   691M|43.4k 43.3k| 26 2.9  72   0   0   0|0.57 0.13 0.04
30-08 09:13:18|2458M    0     0   656M| 832B 17.1k| 26 3.0  71   0   0   0|0.57 0.13 0.04
30-08 09:13:19|2414M    0     0   701M|37.2k 37.1k| 25 3.4  71   0   0   0|0.57 0.13 0.04
30-08 09:13:20|2407M    0     0   708M|35.9k 35.8k| 25 3.1  71   0   0   0|0.57 0.13 0.04
30-08 09:13:21|2450M    0     0   665M|52.0B  100B| 26 2.9  71   0   0   0|0.57 0.13 0.04
30-08 09:13:22|2411M    0     0   703M|86.7k 86.7k| 25 4.0  71   0   0   0|0.77 0.18 0.06
30-08 09:13:23|2444M    0     0   671M|48.2k 48.1k| 27 2.0  71   0   0   0|0.77 0.18 0.06
30-08 09:13:24|2410M    0     0   704M|38.4k 38.5k| 24 4.2  72   0   0   0|0.77 0.18 0.06
30-08 09:13:25|2391M    0     0   724M|35.8k 35.8k| 26 2.6  71   0   0   0|0.77 0.18 0.06
30-08 09:13:26|2442M    0     0   672M|52.0B  100B| 26 3.1  71   0   0   0|0.77 0.18 0.06
30-08 09:13:27|2446M    0     0   668M|56.8k 56.5k| 25 3.9  71   0   0   0|0.87 0.21 0.07
30-08 09:13:28|2401M    0     0   713M| 108k  126k| 26 2.6  71   0   0   0|0.87 0.21 0.07
30-08 09:13:29|2428M    0     0   686M|38.9k 38.9k| 27 2.1  71   0   0   0|0.87 0.21 0.07
30-08 09:13:30|2423M    0     0   691M|35.8k 35.7k| 26 2.7  71   0   0   0|0.87 0.21 0.07
30-08 09:13:31|2410M    0     0   705M|42.1k 42.0k| 25 3.2  72   0   0   0|0.87 0.21 0.07
30-08 09:13:32|2452M    0     0   663M|52.0B  100B| 26 2.3  71   0   0   0|0.96 0.24 0.08
30-08 09:13:33|2410M    0     0   705M|38.4k 38.3k| 25 3.7  71   0   0   0|0.96 0.24 0.08
30-08 09:13:34|2433M    0     0   682M|38.6k 38.5k| 26 2.9  71   0   0   0|0.96 0.24 0.08
30-08 09:13:35|2393M    0     0   722M|34.5k 34.5k| 24 4.3  71   0   0   0|0.96 0.24 0.08
30-08 09:13:36|2427M    0     0   688M|40.9k 40.8k| 27 2.1  71   0   0   0|0.96 0.24 0.08
30-08 09:13:37|2404M    0     0   710M|86.5k 86.3k| 26 3.0  71   0   0   0|1.04 0.26 0.09
30-08 09:13:38|2403M    0     0   712M|41.0k 56.7k| 26 2.0  72   0   0   0|1.04 0.26 0.09
30-08 09:13:39|2421M    0     0   693M|42.6k 42.5k| 26 2.9  71   0   0   0|1.04 0.26 0.09
30-08 09:13:40|2412M    0     0   703M|34.6k 34.5k| 26 3.1  71   0   0   0|1.04 0.26 0.09
30-08 09:13:41|2441M    0     0   674M|73.7k 73.4k| 33 3.8  63   0   0   0|1.04 0.26 0.09
30-08 09:13:42|2495M    0     0   620M|30.3k 33.5k| 33 2.1  65   0   0   0|1.28 0.33 0.11
30-08 09:13:43|2504M    0     0   611M|4374B 1076B| 35 3.0  62   0   0   0|1.28 0.33 0.11
30-08 09:13:44|2508M    0     0   606M|42.1k 42.1k| 34 2.7   - 327   0   0|1.28 0.33 0.11
30-08 09:13:45|2474M    0     0   641M|81.2k 81.1k| 33 2.7 329   -   0   0|1.28 0.33 0.11
30-08 09:13:46|2524M    0     0   590M|52.0B  100B| 26 2.3  71   0   0   0|1.28 0.33 0.11
30-08 09:13:47|2463M    0     0   652M|38.2k 38.2k| 25 3.4  71   0   0   0|1.33 0.35 0.12
30-08 09:13:48|2461M    0     0   653M|32.0k 47.4k| 26 2.6  72   0   0   0|1.33 0.35 0.12
30-08 09:13:49|2492M    0     0   623M|1452B 1418B| 26 2.7  71   0   0   0|1.33 0.35 0.12
30-08 09:13:50|2525M    0     0   590M|52.0B  100B| 26 2.7  72   0   0   0|1.33 0.35 0.12
30-08 09:13:51|2443M    0     0   672M|2885B 2769B| 24 4.1  71   0   0   0|1.33 0.35 0.12
30-08 09:13:52|2521M    0     0   594M|52.0B  100B| 27 1.7  72   0   0   0|1.39 0.38 0.13
30-08 09:13:53|2406M    0     0   708M|2869B 2753B| 24 4.3  72   0   0   0|1.39 0.38 0.13
30-08 09:13:54|2506M    0     0   608M|52.0B  100B| 27 1.6  71   0   0   0|1.39 0.38 0.13
30-08 09:13:55|2524M    0     0   590M|52.0B  100B| 24 3.2  73   0   0   0|1.39 0.38 0.13
30-08 09:13:56|2473M    0     0   642M|2905B 2789B| 25 3.4  71   0   0   0|1.39 0.38 0.13
30-08 09:13:57|2528M    0     0   587M|52.0B  100B| 26 1.7  72   0   0   0|1.44 0.41 0.14
30-08 09:13:58|2457M    0     0   658M|2350B 22.0k| 24 3.9  72   0   0   0|1.44 0.41 0.14
30-08 09:13:59|2500M    0     0   615M|1486B 1452B| 27 1.6  71   0   0   0|1.44 0.41 0.14
30-08 09:14:00|2536M    0     0   579M|52.0B  100B| 24 4.6  72   0   0   0|1.44 0.41 0.14
30-08 09:14:01|2494M    0     0   621M|2900B 2832B| 26 2.3  71   0   0   0|1.44 0.41 0.14
30-08 09:14:02|2522M    0     0   592M|52.0B  100B| 24 3.3  72   0   0   0|1.48 0.43 0.15
30-08 09:14:03|2471M    0     0   644M|2867B 2751B| 26 2.6  71   0   0   0|1.48 0.43 0.15
30-08 09:14:04|2536M    0     0   578M|52.0B  100B| 26 2.9  71   0   0   0|1.48 0.43 0.15
30-08 09:14:05|2464M    0     0   650M|2850B 2734B| 25 3.9  71   0   0   0|1.48 0.43 0.15
30-08 09:14:06|2532M    0     0   583M|   0     0 | 26 1.9  72   0   0   0|1.48 0.43 0.15
30-08 09:14:07|2483M    0     0   632M|1469B 1451B| 25 3.9  72   0   0   0|1.52 0.46 0.16
30-08 09:14:08|2510M    0     0   604M|2301B 19.5k| 27 2.0  71   0   0   0|1.52 0.46 0.16
30-08 09:14:09|2511M    0     0   603M|1464B 1430B| 26 2.6  71   0   0   0|1.52 0.46 0.16
30-08 09:14:10|2509M    0     0   606M|1451B 1417B| 26 2.4  71   0   0   0|1.52 0.46 0.16
30-08 09:14:11|2483M    0     0   631M|1469B 1435B| 26 2.9  71   0   0   0|1.52 0.46 0.16
30-08 09:14:12|2519M    0     0   595M|1520B 1582B| 33 3.3  64   0   0   0|1.56 0.49 0.17
30-08 09:14:13|2550M    0     0   565M|1464B 1430B| 36 2.5  62   0   0   0|1.56 0.49 0.17
30-08 09:14:14|2526M    0     0   589M|1445B 1411B| 35 2.6  63   0   0   0|1.56 0.49 0.17
30-08 09:14:15|2521M    0     0   594M|1461B 1427B| 33 3.0  64   0   0   0|1.56 0.49 0.17
30-08 09:14:16|2575M    0     0   540M|52.0B  100B| 34 2.6  64   0   0   0|1.56 0.49 0.17
30-08 09:14:17|2563M    0     0   551M|1479B 1445B| 26 3.4  70   0   0   0|1.60 0.51 0.18
30-08 09:14:18|2548M    0     0   566M|1463B 1696B| 25 3.2  72   0   0   0|1.60 0.51 0.18
30-08 09:14:19|2555M    0     0   559M|2282B 19.1k| 26 2.4  71   0   0   0|1.60 0.51 0.18
30-08 09:14:20|2580M    0     0   535M|52.0B  100B| 25 3.0  72   0   0   0|1.60 0.51 0.18
30-08 09:14:21|2531M    0     0   583M|2868B 2752B| 26 2.7  72   0   0   0|1.60 0.51 0.18
30-08 09:14:22|2595M    0     0   520M|52.0B  100B| 26 2.3  71   0   0   0|1.63 0.53 0.19
30-08 09:14:23|2542M    0     0   572M|1469B 1435B| 25 3.4  72   0   0   0|1.63 0.53 0.19
30-08 09:14:24|2566M    0     0   549M|1467B 1433B| 27 1.9  72   0   0   0|1.63 0.53 0.19
30-08 09:14:25|2582M    0     0   533M|52.0B  100B| 25 3.6  71   0   0   0|1.63 0.53 0.19
30-08 09:14:26|2531M    0     0   584M|2885B 2769B| 26 2.3  72   0   0   0|1.63 0.53 0.19
30-08 09:14:27|2577M    0     0   537M|52.0B  100B| 26 2.7  72   0   0   0|1.66 0.56 0.20
30-08 09:14:28|2485M    0     0   629M|2883B 2767B| 24 4.0  72   0   0   0|1.66 0.56 0.20
30-08 09:14:29|2575M    0     0   540M| 936B 20.6k| 26 1.9  72   0   0   0|1.66 0.56 0.20
30-08 09:14:30|2530M    0     0   585M|1451B 1433B| 25 3.4  71   0   0   0|1.66 0.56 0.20
30-08 09:14:31|2430M    0     0   684M| 607B  665B| 16 1.3  83   0   0   0|1.66 0.56 0.20
30-08 09:14:32|2410M    0     0   704M|1464B 1430B| 15 1.7  83   0   0   0|1.60 0.57 0.20
30-08 09:14:33|2430M    0     0   684M|52.0B  100B| 15 1.7  83   0   0   0|1.60 0.57 0.20
30-08 09:14:34|2288M    0     0   826M| 620B  678B|0.6 0.4  99   0   0   0|1.60 0.57 0.20
30-08 09:14:35|2288M    0     0   826M|52.0B  100B|  0   0 100   0   0   0|1.60 0.57 0.20
30-08 09:14:36|2288M    0     0   826M|52.0B  100B|  0   0 100   0   0   0|1.60 0.57 0.20
30-08 09:14:37|2288M    0     0   826M|52.0B  100B|  0 0.2 100   0   0   0|1.48 0.56 0.20
30-08 09:14:38|2288M    0     0   826M| 136B  152B|  0   0 100   0   0   0|1.48 0.56 0.20
30-08 09:14:39|2288M    0     0   826M| 364B 6018B|  0   0 100   0   0   0|1.48 0.56 0.20
30-08 09:14:40|2288M    0     0   826M|52.0B  100B|  0   0 100   0   0   0|1.48 0.56 0.20
30-08 09:14:41|2288M    0     0   826M|52.0B  100B|0.2   0 100   0   0   0|1.48 0.56 0.20
30-08 09:14:42|2288M    0     0   826M| 892B 1160B|  0 0.2 100   0   0   0|1.36 0.55 0.20
30-08 09:14:43|2329M    0     0   786M| 104B  264B| 11 0.7  89   0   0   0|1.36 0.55 0.20
30-08 09:14:44|2329M    0     0   785M|52.0B  100B| 16 0.2  83   0   0   0|1.36 0.55 0.20
30-08 09:14:45|2334M    0     0   781M|52.0B  100B| 16 0.2   - 433   0   0|1.36 0.55 0.20
30-08 09:14:46|2334M    0     0   780M|52.0B  100B| 14 0.2 445   -   0   0|1.36 0.55 0.20
30-08 09:14:47|2335M    0     0   780M|52.0B  100B| 16   0  84   0   0   0|1.33 0.55 0.20
30-08 09:14:48|2335M    0     0   780M|52.0B  100B|  0   0 100   0   0   0|1.33 0.55 0.20
30-08 09:14:49|2335M    0     0   780M|52.0B  100B|0.2   0 100   0   0   0|1.33 0.55 0.20
30-08 09:14:50|2335M    0     0   780M|52.0B  100B|  0   0 100   0   0   0|1.33 0.55 0.20
30-08 09:14:51|2335M    0     0   780M|52.0B  100B|0.2   0 100   0   0   0|1.33 0.55 0.20
30-08 09:14:52|2335M    0     0   780M|52.0B  100B|  0 0.2 100   0   0   0|1.22 0.54 0.20
30-08 09:14:53|2335M    0     0   780M|52.0B  100B|  0   0 100   0   0   0|1.22 0.54 0.20
30-08 09:14:54|2335M    0     0   780M|52.0B  100B|  0   0 100   0   0   0|1.22 0.54 0.20
30-08 09:14:55|2335M    0     0   780M|52.0B  100B|  0   0 100   0   0   0|1.22 0.54 0.20
30-08 09:14:56|2335M    0     0   780M|52.0B  100B|  0   0 100   0   0   0|1.22 0.54 0.20
30-08 09:14:57|2335M    0     0   780M| 824B 1204B|6.9 0.4  93   0   0   0|1.12 0.54 0.20
30-08 09:14:58|2335M    0     0   779M|52.0B  100B|  0   0 100   0   0   0|1.12 0.54 0.20
30-08 09:14:59|2335M    0     0   780M|   0     0 |  0   0 100   0   0   0|1.12 0.54 0.20
30-08 09:15:00|2335M    0     0   780M|52.0B  116B|  0 0.2 100   0   0   0|1.12 0.54 0.20
30-08 09:15:01|2335M    0     0   780M| 104B  200B|  0   0 100   0   0   0|1.12 0.54 0.20
30-08 09:15:02|2335M    0     0   780M|52.0B  100B|0.2   0 100   0   0   0|1.03 0.53 0.20
30-08 09:15:03|2335M    0     0   780M|52.0B  100B|  0   0 100   0   0   0|1.03 0.53 0.20
30-08 09:15:04|2335M    0     0   780M|52.0B  100B|  0 0.2 100   0   0   0|1.03 0.53 0.20
30-08 09:15:05|2335M    0     0   780M|52.0B  100B|  0   0 100   0   0   0|1.03 0.53 0.20
30-08 09:15:06|2335M    0     0   780M|52.0B  100B|0.2   0 100   0   0   0|1.03 0.53 0.20
30-08 09:15:07|2335M    0     0   780M|52.0B  100B|  0   0 100   0   0   0|0.95 0.52 0.20
30-08 09:15:08|2335M    0     0   780M|52.0B  100B|  0   0 100   0   0   0|0.95 0.52 0.20
30-08 09:15:09|2335M    0     0   780M| 272B  912B|  0   0 100   0   0   0|0.95 0.52 0.20
30-08 09:15:10|2335M    0     0   780M|   0     0 |  0   0 100   0   0   0|0.95 0.52 0.20
30-08 09:15:11|2335M    0     0   780M|84.0B 52.0B|  0   0 100   0   0   0|0.95 0.52 0.20
30-08 09:15:12|2335M    0     0   780M| 136B 1176B|  0 0.2 100   0   0   0|0.87 0.51 0.19
30-08 09:15:13|2335M    0     0   780M|84.0B 52.0B|0.2 0.2 100   0   0   0|0.87 0.51 0.19
30-08 09:15:14|2379M    0     0   735M|   0     0 |5.8 0.6  94   0   0   0|0.87 0.51 0.19
30-08 09:15:15|2381M    0     0   734M| 188B  492B| 17 0.2  83   0   0   0|0.87 0.51 0.19
30-08 09:15:16|2383M    0     0   732M|52.0B  100B| 17 0.2  83   0   0   0|0.87 0.51 0.19
30-08 09:15:17|2386M    0     0   729M| 136B  152B| 13 0.2   - 448   0   0|0.88 0.52 0.20
30-08 09:15:18|2387M    0     0   728M| 292B  756B|9.5 1.1   0  89   0   0|0.88 0.52 0.20
30-08 09:15:19|2387M    0     0   727M|84.0B    0 | 15 0.3 437   -   0   0|0.88 0.52 0.20
30-08 09:15:20|2387M    0     0   727M| 188B  384B|  0   0 100   0   0   0|0.88 0.52 0.20
30-08 09:15:21|2387M    0     0   727M|52.0B  100B|  0   0 100   0   0   0|0.88 0.52 0.20
30-08 09:15:22|2387M    0     0   727M| 188B  200B|0.2 0.2 100   0   0   0|0.81 0.51 0.20
30-08 09:15:23|2387M    0     0   727M|52.0B  100B|0.2   0 100   0   0   0|0.81 0.51 0.20
30-08 09:15:24|2387M    0     0   727M| 892B 1297B|0.2   0 100   0   0   0|0.81 0.51 0.20
30-08 09:15:25|2387M    0     0   727M|52.0B  100B|  0 0.2 100   0   0   0|0.81 0.51 0.20
30-08 09:15:26|2387M    0     0   727M|52.0B  100B|  0   0 100   0   0   0|0.81 0.51 0.20
30-08 09:15:27|2387M    0     0   727M|52.0B  100B|  0 0.2 100   0   0   0|0.75 0.50 0.19
30-08 09:15:28|2387M    0     0   727M|52.0B  100B|  0   0 100   0   0   0|0.75 0.50 0.19
30-08 09:15:29|2387M    0     0   727M|52.0B  100B|  0 0.2 100   0   0   0|0.75 0.50 0.19
30-08 09:15:30|2388M    0     0   727M|52.0B  100B|  0   0 100   0   0   0|0.75 0.50 0.19
30-08 09:15:31|2387M    0     0   727M|52.0B  100B|0.2   0 100   0   0   0|0.75 0.50 0.19
30-08 09:15:32|2387M    0     0   727M| 824B 1152B|  0   0 100   0   0   0|0.69 0.49 0.19
30-08 09:15:33|2387M    0     0   727M| 824B 1104B|0.2   0 100   0   0   0|0.69 0.49 0.19
30-08 09:15:34|2387M    0     0   727M|52.0B  100B|  0 0.2 100   0   0   0|0.69 0.49 0.19
30-08 09:15:35|2387M    0     0   727M|52.0B  100B|  0   0 100   0   0   0|0.69 0.49 0.19
30-08 09:15:36|2387M    0     0   727M|52.0B  100B|0.2   0 100   0   0   0|0.69 0.49 0.19
30-08 09:15:37|2387M    0     0   727M|52.0B  100B|0.2   0 100   0   0   0|0.63 0.48 0.19
30-08 09:15:38|2387M    0     0   727M|52.0B  100B|  0   0 100   0   0   0|0.63 0.48 0.19
30-08 09:15:39|2387M    0     0   727M|52.0B  100B|  0   0 100   0   0   0|0.63 0.48 0.19
30-08 09:15:40|2387M    0     0   727M|52.0B  100B|  0   0 100   0   0   0|0.63 0.48 0.19
30-08 09:15:41|2387M    0     0   727M|52.0B  100B|  0   0 100   0   0   0|0.63 0.48 0.19
30-08 09:15:42|2387M    0     0   727M| 824B 1136B|  0 0.2 100   0   0   0|0.58 0.47 0.19
30-08 09:15:43|2387M    0     0   727M|52.0B  100B|  0 0.2 100   0   0   0|0.58 0.47 0.19
30-08 09:15:44|2387M    0     0   727M|52.0B  100B|  0   0 100   0   0   0|0.58 0.47 0.19
30-08 09:15:45|2414M    0     0   701M|52.0B  164B|1.4 0.2  98   0   0   0|0.58 0.47 0.19
30-08 09:15:46|2433M    0     0   682M|52.0B  100B| 16 0.3  83   0   0   0|0.58 0.47 0.19
30-08 09:15:47|2435M    0     0   680M|52.0B  100B| 17 0.3   - 424   0   0|0.61 0.48 0.19
30-08 09:15:48|2435M    0     0   680M|52.0B  100B| 12 0.3 450   -   0   0|0.61 0.48 0.19
30-08 09:15:49|2436M    0     0   679M|52.0B  100B| 12 0.2  87   0   0   0|0.61 0.48 0.19
30-08 09:15:50|2436M    0     0   679M|52.0B  100B|  0 0.2 100   0   0   0|0.61 0.48 0.19
30-08 09:15:51|2436M    0     0   679M|52.0B  100B|  0   0 100   0   0   0|0.61 0.48 0.19
30-08 09:15:52|2436M    0     0   679M|52.0B  100B|0.2   0 100   0   0   0|0.57 0.47 0.19
30-08 09:15:53|2436M    0     0   679M|52.0B  100B|  0   0 100   0   0   0|0.57 0.47 0.19
30-08 09:15:54|2436M    0     0   679M|52.0B  100B|  0   0 100   0   0   0|0.57 0.47 0.19
30-08 09:15:55|2436M    0     0   679M|52.0B  100B|  0 0.2 100   0   0   0|0.57 0.47 0.19
30-08 09:15:56|2436M    0     0   679M|52.0B  100B|  0   0 100   0   0   0|0.57 0.47 0.19
30-08 09:15:57|2436M    0     0   679M|52.0B  100B|  0   0 100   0   0   0|0.52 0.47 0.19
30-08 09:15:58|2436M    0     0   679M|52.0B  100B|  0   0 100   0   0   0|0.52 0.47 0.19
30-08 09:15:59|2436M    0     0   679M|52.0B  100B|  0 0.2 100   0   0   0|0.52 0.47 0.19
30-08 09:16:00|2436M    0     0   679M|52.0B  100B|  0   0 100   0   0   0|0.52 0.47 0.19
30-08 09:16:01|2436M    0     0   679M| 104B  200B|  0   0 100   0   0   0|0.52 0.47 0.19
30-08 09:16:02|2436M    0     0   679M|52.0B  100B|  0   0 100   0   0   0|0.48 0.46 0.19
30-08 09:16:03|2436M    0     0   679M|52.0B  100B|0.2   0 100   0   0   0|0.48 0.46 0.19
30-08 09:16:04|2436M    0     0   679M|52.0B  100B|  0   0 100   0   0   0|0.48 0.46 0.19
30-08 09:16:05|2436M    0     0   679M|52.0B  100B|  0   0 100   0   0   0|0.48 0.46 0.19
30-08 09:16:06|2436M    0     0   679M| 512B 3088B|0.2   0 100   0   0   0|0.48 0.46 0.19
30-08 09:16:07|2436M    0     0   679M|   0     0 |  0   0 100   0   0   0|0.44 0.45 0.19
30-08 09:16:08|2436M    0     0   679M| 272B  920B|0.2 0.2 100   0   0   0|0.44 0.45 0.19
30-08 09:16:09|2436M    0     0   679M| 492B  368B|  0 0.2 100   0   0   0|0.44 0.45 0.19
30-08 09:16:10|2436M    0     0   679M| 680B  420B|  0   0 100   0   0   0|0.44 0.45 0.19
30-08 09:16:11|2436M    0     0   679M| 900B  504B|0.4   0 100   0   0   0|0.44 0.45 0.19
30-08 09:16:12|2436M    0     0   679M| 272B  380B|  0   0 100   0   0   0|0.40 0.44 0.19
30-08 09:16:13|2436M    0     0   679M| 596B  368B|0.2 0.2 100   0   0   0|0.40 0.44 0.19
30-08 09:16:14|2436M    0     0   679M|1036B  652B|0.4 0.4  99   0   0   0|0.40 0.44 0.19
30-08 09:16:15|2436M    0     0   679M|1004B  736B|  0 0.2 100   0   0   0|0.40 0.44 0.19
30-08 09:16:16|2436M    0     0   679M|   0     0 |  0   0 100   0   0   0|0.40 0.44 0.19
30-08 09:16:17|2483M    0     0   632M|   0     0 | 15 0.5  84   0   0   0|0.45 0.45 0.19
30-08 09:16:18|2483M    0     0   631M|84.0B 52.0B| 16 0.7  83   0   0   0|0.45 0.45 0.19
30-08 09:16:19|2488M    0     0   627M| 188B  812B| 15   0  85   0   0   0|0.45 0.45 0.19
30-08 09:16:20|2488M    0     0   626M|   0     0 | 14 0.2  86   0   0   0|0.45 0.45 0.19
30-08 09:16:21|2488M    0     0   626M| 220B  700B|  0 0.2 100   0   0   0|0.45 0.45 0.19
30-08 09:16:22|2488M    0     0   626M|   0     0 |  0   0 100   0   0   0|0.41 0.44 0.19
30-08 09:16:23|2488M    0     0   626M|52.0B  132B|  0   0 100   0   0   0|0.41 0.44 0.19
30-08 09:16:24|2488M    0     0   626M|   0     0 |0.2   0 100   0   0   0|0.41 0.44 0.19
30-08 09:16:25|2488M    0     0   626M|   0     0 |  0   0 100   0   0   0|0.41 0.44 0.19
30-08 09:16:26|2488M    0     0   626M|   0     0 |0.2   0 100   0   0   0|0.41 0.44 0.19
30-08 09:16:27|2488M    0     0   626M|   0     0 |  0   0 100   0   0   0|0.38 0.44 0.19
30-08 09:16:28|2488M    0     0   626M|   0     0 |  0   0 100   0   0   0|0.38 0.44 0.19
30-08 09:16:29|2488M    0     0   626M|   0     0 |  0 0.2 100   0   0   0|0.38 0.44 0.19
30-08 09:16:30|2488M    0     0   626M| 168B  252B|  0   0 100   0   0   0|0.38 0.44 0.19
30-08 09:16:31|2488M    0     0   626M|52.0B    0 |  0   0 100   0   0   0|0.38 0.44 0.19
30-08 09:16:32|2488M    0     0   626M|   0     0 |  0   0 100   0   0   0|0.35 0.43 0.19
30-08 09:16:33|2488M    0     0   626M|84.0B 52.0B|  0 0.2 100   0   0   0|0.35 0.43 0.19
30-08 09:16:34|2488M    0     0   626M| 188B  364B|  0   0 100   0   0   0|0.35 0.43 0.19
30-08 09:16:35|2488M    0     0   626M|   0     0 |  0   0 100   0   0   0|0.35 0.43 0.19
30-08 09:16:36|2488M    0     0   626M| 220B  220B|  0   0 100   0   0   0|0.35 0.43 0.19
30-08 09:16:37|2488M    0     0   626M| 136B  100B|  0   0 100   0   0   0|0.32 0.42 0.18
30-08 09:16:38|2488M    0     0   626M| 272B  368B|  0   0 100   0   0   0|0.32 0.42 0.18
30-08 09:16:39|2488M    0     0   626M|   0     0 |  0 0.2 100   0   0   0|0.32 0.42 0.18
30-08 09:16:40|2488M    0     0   626M|   0     0 |  0   0 100   0   0   0|0.32 0.42 0.18
30-08 09:16:41|2488M    0     0   626M| 220B  236B|  0   0 100   0   0   0|0.32 0.42 0.18
30-08 09:16:42|2488M    0     0   626M|   0     0 |  0   0 100   0   0   0|0.30 0.41 0.18
30-08 09:16:43|2488M    0     0   626M|   0     0 |  0   0 100   0   0   0|0.30 0.41 0.18
30-08 09:16:44|2488M    0     0   626M|   0     0 |  0   0 100   0   0   0|0.30 0.41 0.18
30-08 09:16:45|2488M    0     0   626M|   0     0 |0.2 0.2 100   0   0   0|0.30 0.41 0.18
30-08 09:16:46|2489M    0     0   626M|84.0B    0 |  0   0 100   0   0   0|0.30 0.41 0.18
30-08 09:16:47|2488M    0     0   626M|   0  52.0B|  0   0 100   0   0   0|0.27 0.41 0.18
30-08 09:16:48|2488M    0     0   626M| 136B  200B|  0   0 100   0   0   0|0.27 0.41 0.18
30-08 09:16:49|2488M    0     0   626M|   0     0 |  0   0 100   0   0   0|0.27 0.41 0.18
30-08 09:16:50|2488M    0     0   626M|   0     0 |  0   0 100   0   0   0|0.27 0.41 0.18
30-08 09:16:51|2488M    0     0   626M|   0     0 |  0   0 100   0   0   0|0.27 0.41 0.18
30-08 09:16:52|2488M    0     0   626M|   0     0 |  0   0 100   0   0   0|0.25 0.40 0.18
30-08 09:16:53|2488M    0     0   626M|   0     0 |  0   0 100   0   0   0|0.25 0.40 0.18
30-08 09:16:54|2488M    0     0   626M|   0     0 |0.2   0 100   0   0   0|0.25 0.40 0.18
